row	col	colonysize	plateid	query	array	ncolonysize	score	kvp
7	6	161.75	plate.jpg.dat	1	YAL051W_DMA39	498.316023186754	NA	NA
7	7	180.5	plate.jpg.dat	1	YBL062W_DMA136	556.763441423499	NA	NA
7	8	170.75	plate.jpg.dat	1	YAL049C_DMA40	516.895595127791	NA	NA
7	9	151.25	plate.jpg.dat	1	YBL061C_DMA137	465.057891924863	NA	NA
7	10	164.5	plate.jpg.dat	1	YAL045C_DMA41	522.6173439485	NA	status=JK
7	11	131.5	plate.jpg.dat	1	YBL060W_DMA138	391.817106363916	NA	NA
7	12	174.25	plate.jpg.dat	1	YAL043C-A_DMA42	522.985571760016	NA	NA
7	13	186.5	plate.jpg.dat	1	YBL059W_DMA139	542.626112222767	NA	NA
7	14	185.75	plate.jpg.dat	1	YAL042W_DMA43	533.502926500369	NA	NA
7	15	196.75	plate.jpg.dat	1	YBL057C_DMA140	546.724594496386	NA	status=JK
7	16	201.75	plate.jpg.dat	1	YAL040C_DMA44	570.469029565051	NA	NA
7	17	150.5	plate.jpg.dat	1	YBL056W_DMA141	431.163283772162	NA	NA
7	18	180.5	plate.jpg.dat	1	YAL037W_DMA45	544.389801171936	NA	NA
7	19	140.75	plate.jpg.dat	1	YBL055C_DMA142	447.562305185978	NA	NA
7	20	162.25	plate.jpg.dat	1	YAL036C_DMA46	523.509780107673	NA	status=JK
7	21	158.5	plate.jpg.dat	1	YBL054W_DMA143	485.278913006428	NA	status=JK
7	22	127	plate.jpg.dat	1	YAL034C_DMA47	400.881212883874	NA	NA
7	23	171.5	plate.jpg.dat	1	YBL053W_DMA144	521.930142177528	NA	status=JK
7	24	220	plate.jpg.dat	1	YOR202W_DMA1	521.071328172295	NA	NA
8	1	257.5	plate.jpg.dat	1	YOR202W_DMA1	512.521237189456	NA	NA
8	2	191.25	plate.jpg.dat	1	YBR071W_DMA229	480.020210629365	NA	NA
8	3	178.5	plate.jpg.dat	1	YBR182C_DMA326	496.662896444671	NA	status=JK
8	4	168.5	plate.jpg.dat	1	YBR069C_DMA230	477.913795943455	NA	status=JK
8	5	175.75	plate.jpg.dat	1	YBR181C_DMA327	524.172574443424	NA	status=JK
8	6	177.75	plate.jpg.dat	1	YBR068C_DMA231	531.373451606379	NA	NA
8	7	182.25	plate.jpg.dat	1	YBR180W_DMA328	542.676985147901	NA	NA
8	8	189.25	plate.jpg.dat	1	YBR067C_DMA232	557.824742859934	NA	NA
8	9	163.25	plate.jpg.dat	1	YBR178W_DMA329	492.275624041053	NA	NA
8	10	201	plate.jpg.dat	1	YBR066C_DMA233	608.534287516635	NA	NA
8	11	168.25	plate.jpg.dat	1	YBR177C_DMA330	512.972240566747	NA	status=JK
8	12	176.5	plate.jpg.dat	1	YBR065C_DMA234	540.068949659812	NA	status=JK
8	13	61.75	plate.jpg.dat	1	YBR176W_DMA331	153.304761160736	NA	NA
8	14	176.25	plate.jpg.dat	1	YBR064W_DMA235	491.657846950137	NA	NA
8	15	184.75	plate.jpg.dat	1	YBR175W_DMA332	506.170845124758	NA	NA
8	16	191.75	plate.jpg.dat	1	YBR063C_DMA236	524.591756445772	NA	NA
8	17	187	plate.jpg.dat	1	YBR174C_DMA333	532.491174082904	NA	NA
8	18	176.75	plate.jpg.dat	1	YBR062C_DMA237	516.106725709538	NA	NA
8	19	157.25	plate.jpg.dat	1	YBR172C_DMA334	493.190033826055	NA	status=JK
8	20	170.5	plate.jpg.dat	1	YBR061C_DMA238	516.208951774165	NA	status=JK
8	21	152.75	plate.jpg.dat	1	YBR171W_DMA335	475.309976500828	NA	NA
8	22	166.25	plate.jpg.dat	1	YBR059C_DMA239	510.5100540388	NA	NA
8	23	169	plate.jpg.dat	1	YBR170C_DMA336	480.756242025032	NA	NA
8	24	205.75	plate.jpg.dat	1	YOR202W_DMA1	495.3954450339	NA	status=JK
9	1	249.5	plate.jpg.dat	1	YOR202W_DMA1	528.639089485638	NA	status=JK
9	2	188	plate.jpg.dat	1	YAL066W_DMA49	494.280428148072	NA	NA
9	3	180.75	plate.jpg.dat	1	YBL079W_DMA146	509.886795075912	NA	NA
9	4	186	plate.jpg.dat	1	YAL065C_DMA50	550.662541609318	NA	NA
9	5	72	plate.jpg.dat	1	YBL078C_DMA147	200.205326162913	NA	NA
9	6	165.25	plate.jpg.dat	1	YAL064C-A_DMA51	518.689184396371	NA	NA
9	7	140.25	plate.jpg.dat	1	YBL075C_DMA148	437.686312784021	NA	NA
9	8	159	plate.jpg.dat	1	YAL062W_DMA52	525.863306922746	NA	status=JK
9	9	72.25	plate.jpg.dat	1	YBL072C_DMA149	239.88366337107	NA	status=JK
9	10	155.75	plate.jpg.dat	1	YAL061W_DMA53	500.764805341562	NA	NA
9	11	113.25	plate.jpg.dat	1	YBL071C_DMA150	359.392777553165	NA	NA
9	12	169.5	plate.jpg.dat	1	YAL060W_DMA54	530.741862656294	NA	NA
9	13	159.5	plate.jpg.dat	1	YBL070C_DMA151	478.352757606988	NA	NA
9	14	171.75	plate.jpg.dat	1	YAL059W_DMA55	515.50531149555	NA	status=JK
9	15	175.75	plate.jpg.dat	1	YBL069W_DMA152	500.347104807332	NA	status=JK
9	16	191.75	plate.jpg.dat	1	YAL058W_DMA56	540.912679111615	NA	status=JK
9	17	142	plate.jpg.dat	1	YBL068W_DMA153	419.809960561876	NA	NA
9	18	174.75	plate.jpg.dat	1	YAL058C-A_DMA57	536.529817824658	NA	NA
9	19	167.75	plate.jpg.dat	1	YBL067C_DMA154	546.289204556778	NA	NA
9	20	159.75	plate.jpg.dat	1	YAL056W_DMA58	536.830139128474	NA	status=JK
9	21	159.25	plate.jpg.dat	1	YBL066C_DMA155	517.813578747123	NA	NA
9	22	139.5	plate.jpg.dat	1	YAL055W_DMA59	481.660332325385	NA	status=JK
9	23	173	plate.jpg.dat	1	YBL065W_DMA156	514.282892256437	NA	NA
9	24	222	plate.jpg.dat	1	YOR202W_DMA1	524.699376121016	NA	NA
10	1	228	plate.jpg.dat	1	YOR202W_DMA1	470.560644313314	NA	NA
10	2	166.25	plate.jpg.dat	1	YBR090C_DMA241	433.846873517811	NA	NA
10	3	197.25	plate.jpg.dat	1	YBR199W_DMA338	577.94861991322	NA	status=JK
10	4	170.25	plate.jpg.dat	1	YBR084W_DMA242	502.375266477579	NA	NA
10	5	152.75	plate.jpg.dat	1	YBR197C_DMA339	472.429142295573	NA	status=JK
10	6	173	plate.jpg.dat	1	YBR084C-A_DMA243	547.70240741025	NA	NA
10	7	159.5	plate.jpg.dat	1	YBR195C_DMA340	505.074111717175	NA	NA
10	8	150.25	plate.jpg.dat	1	YBR083W_DMA244	545.198441135232	NA	status=JK
10	9	156.75	plate.jpg.dat	1	YBR194W_DMA341	511.184635770069	NA	NA
10	10	165	plate.jpg.dat	1	YBR082C_DMA245	539.218374664694	NA	NA
10	11	152	plate.jpg.dat	1	YBR189W_DMA342	467.97416293479	NA	status=JK
10	12	161	plate.jpg.dat	1	YBR077C_DMA246	509.905396022134	NA	NA
10	13	172.25	plate.jpg.dat	1	YBR188C_DMA343	523.139607636132	NA	NA
10	14	175	plate.jpg.dat	1	YBR076W_DMA247	522.754169159725	NA	NA
10	15	182.5	plate.jpg.dat	1	YBR187W_DMA344	535.520578625447	NA	NA
10	16	156.75	plate.jpg.dat	1	YBR075W_DMA248	452.947712630097	NA	NA
10	17	183	plate.jpg.dat	1	YBR186W_DMA345	551.569284226588	NA	NA
10	18	166.75	plate.jpg.dat	1	YBR074W_DMA249	509.745606898886	NA	NA
10	19	128.25	plate.jpg.dat	1	YBR185C_DMA346	413.209181418512	NA	NA
10	20	164.25	plate.jpg.dat	1	YBR073W_DMA250	559.934893034795	NA	status=JK
10	21	163	plate.jpg.dat	1	YBR184W_DMA347	524.435500295247	NA	NA
10	22	157.25	plate.jpg.dat	1	YBR072W_DMA251	500.776284206589	NA	NA
10	23	173.75	plate.jpg.dat	1	YBR183W_DMA348	525.801221690759	NA	status=JK
10	24	216.25	plate.jpg.dat	1	YOR202W_DMA1	507.171995080102	NA	NA
11	1	226.25	plate.jpg.dat	1	YOR202W_DMA1	537.580644859264	NA	status=JK
11	2	180.25	plate.jpg.dat	1	YAR027W_DMA61	530.671909922446	NA	status=JK
11	3	34.75	plate.jpg.dat	1	YBL094C_DMA158	83.1428296975721	NA	NA
11	4	173.25	plate.jpg.dat	1	YAR023C_DMA62	544.472063910375	NA	NA
11	5	165.75	plate.jpg.dat	1	YBL091C-A_DMA159	537.600942766689	NA	NA
11	6	147.25	plate.jpg.dat	1	YAR020C_DMA63	498.036630048993	NA	NA
11	7	167.25	plate.jpg.dat	1	YBL091C_DMA160	565.419058023348	NA	NA
11	8	181.75	plate.jpg.dat	1	YAR018C_DMA64	611.304933789709	NA	NA
11	9	154.75	plate.jpg.dat	1	YBL089W_DMA161	540.882613526983	NA	NA
11	10	100	plate.jpg.dat	1	YAR015W_DMA65	364.335989292043	NA	NA
11	11	125	plate.jpg.dat	1	YBL088C_DMA162	437.089202926974	NA	NA
11	12	164.75	plate.jpg.dat	1	YAR014C_DMA66	580.210287214286	NA	status=JK
11	13	171.25	plate.jpg.dat	1	YBL087C_DMA163	578.304052168164	NA	status=JK
11	14	172	plate.jpg.dat	1	YAR003W_DMA67	548.731952513206	NA	NA
11	15	147.25	plate.jpg.dat	1	YBL086C_DMA164	443.64640207141	NA	status=JK
11	16	150.5	plate.jpg.dat	1	YAR002W_DMA68	463.603552032736	NA	NA
11	17	169.5	plate.jpg.dat	1	YBL085W_DMA165	555.901396000997	NA	status=JK
11	18	153.75	plate.jpg.dat	1	YAR002C-A_DMA69	491.644783110411	NA	NA
11	19	149.75	plate.jpg.dat	1	YBL083C_DMA166	502.71768142319	NA	NA
11	20	107.5	plate.jpg.dat	1	YAL068C_DMA70	366.047031247906	NA	NA
11	21	158.5	plate.jpg.dat	1	YBL082C_DMA167	531.425764479182	NA	NA
11	22	125.5	plate.jpg.dat	1	YAL067C_DMA71	406.807337415284	NA	status=JK
11	23	143.5	plate.jpg.dat	1	YBL081W_DMA168	444.318499092929	NA	NA
11	24	211.25	plate.jpg.dat	1	YOR202W_DMA1	518.901989512766	NA	NA
12	1	236	plate.jpg.dat	1	YOR202W_DMA1	500.384258482854	NA	NA
12	2	189.5	plate.jpg.dat	1	YBR104W_DMA253	518.087360222856	NA	NA
12	3	175.75	plate.jpg.dat	1	YBR212W_DMA350	533.28219617249	NA	status=JK
12	4	174.75	plate.jpg.dat	1	YBR103W_DMA254	537.00038960464	NA	NA
12	5	152	plate.jpg.dat	1	YBR210W_DMA351	484.478989628195	NA	NA
12	6	173	plate.jpg.dat	1	YBR101C_DMA255	591.242784515142	NA	status=JK
12	7	145.75	plate.jpg.dat	1	YBR209W_DMA352	486.362602356763	NA	NA
12	8	145.75	plate.jpg.dat	1	YBR100W_DMA256	477.643168296855	NA	status=JK
12	9	138.75	plate.jpg.dat	1	YBR208C_DMA353	479.061130316824	NA	NA
12	10	143	plate.jpg.dat	1	YBR099C_DMA257	492.862150238229	NA	NA
12	11	178.5	plate.jpg.dat	1	YBR207W_DMA354	592.372775069164	NA	NA
12	12	144	plate.jpg.dat	1	YBR098W_DMA258	478.751594643755	NA	NA
12	13	0	plate.jpg.dat	1	YBR206W_DMA355	19.6916678745761	NA	NA
12	14	157	plate.jpg.dat	1	YBR095C_DMA259	469.935471958703	NA	status=JK
12	15	165	plate.jpg.dat	1	YBR205W_DMA356	504.244586782841	NA	NA
12	16	158.5	plate.jpg.dat	1	YBR094W_DMA260	476.010003851095	NA	NA
12	17	169.25	plate.jpg.dat	1	YBR204C_DMA357	519.944482965606	NA	NA
12	18	170.75	plate.jpg.dat	1	YBR093C_DMA261	525.600822335638	NA	NA
12	19	168.25	plate.jpg.dat	1	YBR203W_DMA358	539.166440155079	NA	NA
12	20	168	plate.jpg.dat	1	YBR092C_DMA262	541.820811036448	NA	NA
12	21	170.5	plate.jpg.dat	1	YBR201W_DMA359	542.382694166569	NA	NA
12	22	137	plate.jpg.dat	1	YBR090C-A_DMA263	433.362991289364	NA	NA
12	23	172.5	plate.jpg.dat	1	YBR200W_DMA360	505.30453385313	NA	NA
12	24	198	plate.jpg.dat	1	YOR202W_DMA1	488.082469758828	NA	status=JK
13	1	215	plate.jpg.dat	1	YOR202W_DMA1	494.342745945772	NA	NA
13	2	139.75	plate.jpg.dat	1	YAR047C_DMA73	415.067300990269	NA	NA
13	3	165.75	plate.jpg.dat	1	YBR001C_DMA170	538.601607443857	NA	status=JK
13	4	72.75	plate.jpg.dat	1	YAR044W_DMA74	246.864729614106	NA	NA
13	5	156.75	plate.jpg.dat	1	YBL107C_DMA171	533.66702221173	NA	NA
13	6	147.75	plate.jpg.dat	1	YAR043C_DMA75	525.103484973177	NA	NA
13	7	138.5	plate.jpg.dat	1	YBL106C_DMA172	493.324892604874	NA	NA
13	8	148.25	plate.jpg.dat	1	YAR042W_DMA76	519.104063047166	NA	NA
13	9	100.5	plate.jpg.dat	1	YBL104C_DMA173	381.06574345315	NA	NA
13	10	107.25	plate.jpg.dat	1	YAR040C_DMA77	401.710859930256	NA	NA
13	11	108.5	plate.jpg.dat	1	YBL103C_DMA174	397.623376244521	NA	NA
13	12	149	plate.jpg.dat	1	YAR037W_DMA78	521.689885462307	NA	NA
13	13	171.25	plate.jpg.dat	1	YBL102W_DMA175	572.724372124435	NA	NA
13	14	171.5	plate.jpg.dat	1	YAR035W_DMA79	567.88371030091	NA	NA
13	15	138.5	plate.jpg.dat	1	YBL101C_DMA176	452.888458102454	NA	NA
13	16	173	plate.jpg.dat	1	YAR031W_DMA80	548.948902800718	NA	NA
13	17	145.75	plate.jpg.dat	1	YBL100C_DMA177	472.236972631417	NA	NA
13	18	164	plate.jpg.dat	1	YAR030C_DMA81	528.752686582617	NA	NA
