row	col	colonysize	plateid	query	array	ncolonysize	score	kvp
4	19	186.75	plate.jpg.dat	1	292	542.094044684655	NA	status=JK
4	20	120	plate.jpg.dat	1	308	354.402931449267	NA	NA
4	21	165.75	plate.jpg.dat	1	324	492.439018149316	NA	NA
4	22	178	plate.jpg.dat	1	340	522.365526334111	NA	status=JK
4	23	174.75	plate.jpg.dat	1	356	468.283602143822	NA	status=JK
4	24	222.5	plate.jpg.dat	1	372	489.025464479542	NA	status=JK
5	1	255.25	plate.jpg.dat	1	5	497.473332458856	NA	NA
5	2	203.25	plate.jpg.dat	1	21	499.742756254138	NA	NA
5	3	189.25	plate.jpg.dat	1	37	501.427943152286	NA	NA
5	4	181.75	plate.jpg.dat	1	53	503.164224128473	NA	NA
5	5	177	plate.jpg.dat	1	69	502.430805771218	NA	NA
5	6	180.75	plate.jpg.dat	1	85	532.9170482961	NA	NA
5	7	169.75	plate.jpg.dat	1	101	494.612179467546	NA	NA
5	8	171	plate.jpg.dat	1	117	498.183999518969	NA	status=JK
5	9	186.75	plate.jpg.dat	1	133	543.012407640725	NA	NA
5	10	167.5	plate.jpg.dat	1	149	475.280009440837	NA	NA
5	11	184.5	plate.jpg.dat	1	165	517.733032709947	NA	NA
5	12	187	plate.jpg.dat	1	181	518.458961245768	NA	NA
5	13	195.75	plate.jpg.dat	1	197	529.154823212684	NA	NA
5	14	168.25	plate.jpg.dat	1	213	430.772186363426	NA	status=JK
5	15	200.75	plate.jpg.dat	1	229	538.52439391681	NA	NA
5	16	199.25	plate.jpg.dat	1	245	547.531141180407	NA	status=JK
5	17	184	plate.jpg.dat	1	261	513.832550151266	NA	NA
5	18	189.25	plate.jpg.dat	1	277	525.426219789085	NA	status=JK
5	19	146.25	plate.jpg.dat	1	293	439.769228386659	NA	NA
5	20	175	plate.jpg.dat	1	309	540.901048419766	NA	NA
5	21	169	plate.jpg.dat	1	325	515.375136526655	NA	NA
5	22	183.5	plate.jpg.dat	1	341	555.618066728096	NA	NA
5	23	154.5	plate.jpg.dat	1	357	436.932962295281	NA	NA
5	24	207.5	plate.jpg.dat	1	373	477.316666417135	NA	NA
6	1	259	plate.jpg.dat	1	6	526.405804020566	NA	NA
6	2	189	plate.jpg.dat	1	22	481.855680479525	NA	NA
6	3	178.25	plate.jpg.dat	1	38	489.748840472995	NA	NA
6	4	178.25	plate.jpg.dat	1	54	505.875887078469	NA	status=JK
6	5	186.25	plate.jpg.dat	1	70	535.130889103667	NA	status=JK
6	6	147.25	plate.jpg.dat	1	86	445.570427964841	NA	NA
6	7	142	plate.jpg.dat	1	102	426.538422554126	NA	NA
