row,col,raw,plateid,query,array,normalized,score,supp
13,34,1123,1,1,263,341.949,-0.176,-
13,35,1617,1,1,279,NA,NA,-
13,36,1496,1,1,279,507.289,-0.074,-
13,37,1308,1,1,295,455.139,0.029,-
13,38,1393,1,1,295,501.267,0.119,-
13,39,1617,1,1,311,593.992,0.131,-
13,40,1451,1,1,311,531.357,0.009,-
13,41,1466,1,1,327,536.44,0.082,-
13,42,1406,1,1,327,513.422,0.037,-
13,43,1160,1,1,343,423.618,0.01,-
13,44,1283,1,1,343,462.566,0.087,-
13,45,1398,1,1,359,483.315,-0.083,-
13,46,1716,1,1,359,550.673,0.048,-
13,47,1826,1,1,375,NA,NA,-
13,48,1672,1,1,375,NA,NA,-
14,1,2357,1,1,7,NA,NA,-
14,2,1979,1,1,7,NA,NA,-
14,3,1089,1,1,23,320.318,-0.083,-
14,4,1237,1,1,23,387.338,0.048,-
14,5,1553,1,1,39,505.103,-0.012,-
14,6,1528,1,1,39,500.839,-0.021,-
14,7,1557,1,1,55,525.854,0.011,-
14,8,1463,1,1,55,499.487,-0.041,-
14,9,1410,1,1,71,482.228,-0.049,-
14,10,1429,1,1,71,494.036,-0.025,-
14,11,1438,1,1,87,508.102,0.018,-
14,12,1499,1,1,87,537.072,0.075,-
14,13,1521,1,1,103,541.529,-0.029,-
14,14,1575,1,1,103,555.165,-0.003,-
14,15,1210,1,1,119,422.667,-0.175,-
14,16,1500,1,1,119,527.029,0.03,-
14,17,1092,1,1,135,374.364,-0.185,-
14,18,1016,1,1,135,346.603,-0.24,-
14,19,1605,1,1,151,NA,NA,-
14,20,1450,1,1,151,510.105,-0.014,-
14,21,856,1,1,167,281.984,-0.212,-
14,22,838,1,1,167,269.01,-0.237,-
14,23,1554,1,1,183,528.028,-0.039,-
14,24,1630,1,1,183,549.879,0.004,-
14,25,1682,1,1,199,555.304,0.032,-
14,26,1696,1,1,199,548.892,0.02,-
14,27,1581,1,1,215,505.954,-0.071,-
14,28,1631,1,1,215,518.437,-0.047,-
14,29,1665,1,1,231,525.309,-0.033,-
14,30,1698,1,1,231,534.821,-0.014,-
14,31,1738,1,1,247,552.533,-0.033,-
14,32,1722,1,1,247,548.5,-0.041,-
14,33,1405,1,1,263,437.12,0.01,-
14,34,1260,1,1,263,393.179,-0.076,-
14,35,1537,1,1,279,507.642,-0.073,-
14,36,1479,1,1,279,502.684,-0.083,-
14,37,1351,1,1,295,472.952,0.064,-
14,38,1353,1,1,295,487.688,0.092,-
14,39,1351,1,1,311,494.553,-0.063,-
14,40,1363,1,1,311,499.244,-0.054,-
14,41,1386,1,1,327,506.935,0.024,-
14,42,1430,1,1,327,522.313,0.054,-
14,43,1314,1,1,343,480.614,0.122,-
14,44,1089,1,1,343,390.919,-0.054,-
14,45,1644,1,1,359,567.201,0.081,-
14,46,1569,1,1,359,501.216,-0.048,-
14,47,1724,1,1,375,NA,NA,-
14,48,2204,1,1,375,NA,NA,-
15,1,2421,1,1,8,NA,NA,-
15,2,2226,1,1,8,NA,NA,-
15,3,1682,1,1,24,501.434,0.049,-
15,4,1675,1,1,24,532.803,0.111,-
15,5,1539,1,1,40,499.572,0.016,-
15,6,1357,1,1,40,438.618,-0.103,-
15,7,1424,1,1,56,475.991,-0.003,-
15,8,1401,1,1,56,475.66,-0.003,-
15,9,1486,1,1,72,508.762,-0.026,-
15,10,1528,1,1,72,528.801,0.014,-
15,11,1559,1,1,88,551.33,0.031,-
15,12,1607,1,1,88,575.235,0.078,-
15,13,1489,1,1,104,527.585,-0.019,-
15,14,1513,1,1,104,530.539,-0.014,-
15,15,1482,1,1,120,520.786,-0.074,-
15,16,1598,1,1,120,561.669,0.006,-
15,17,1614,1,1,136,562.887,0.112,-
15,18,1352,1,1,136,470.238,-0.069,-
15,19,1678,1,1,152,597.755,0.014,-
15,20,1522,1,1,152,539.295,-0.1,-
15,21,1424,1,1,168,492.133,-0.046,-
15,22,1410,1,1,168,479.611,-0.07,-
15,23,1467,1,1,184,499.386,-0.03,-
15,24,1449,1,1,184,486.544,-0.055,-
15,25,407,1,1,200,98.981,-0.038,-
15,26,390,1,1,200,84.998,-0.065,-
15,27,1614,1,1,216,NA,NA,-
15,28,1603,1,1,216,509.282,0.002,-
15,29,1621,1,1,232,510.096,-0.003,-
15,30,1653,1,1,232,519.313,0.015,-
15,31,1715,1,1,248,544.9,0.025,-
15,32,1771,1,1,248,566.654,0.068,-
15,33,1697,1,1,264,542.054,0.022,-
15,34,1542,1,1,264,495.089,-0.07,-
15,35,1591,1,1,280,527.966,0.032,-
15,36,1515,1,1,280,516.671,0.01,-
15,37,1346,1,1,296,472.008,-0.055,-
15,38,1315,1,1,296,473.961,-0.051,-
15,39,1170,1,1,312,426.701,-0.189,-
15,40,1530,1,1,312,560.458,0.072,-
15,41,1263,1,1,328,460.246,-0.048,-
15,42,1304,1,1,328,474.136,-0.021,-
15,43,1563,1,1,344,570.348,0.113,-
15,44,1379,1,1,344,493.553,-0.037,-
15,45,1322,1,1,360,452.048,-0.065,-
15,46,1496,1,1,360,473.799,-0.022,-
15,47,1841,1,1,376,NA,NA,-
15,48,1926,1,1,376,NA,NA,-
16,1,2388,1,1,8,NA,NA,-
16,2,1910,1,1,8,NA,NA,-
16,3,1662,1,1,24,488.75,0.025,-
16,4,1597,1,1,24,501.367,0.049,-
16,5,1499,1,1,40,481.6,-0.019,-
16,6,1604,1,1,40,523.706,0.064,-
16,7,1344,1,1,56,NA,NA,-
16,8,1389,1,1,56,469.237,-0.016,-
16,9,1541,1,1,72,526.275,0.009,-
16,10,1434,1,1,72,492.471,-0.057,-
16,11,1585,1,1,88,558.401,0.045,-
16,12,1532,1,1,88,545.093,0.019,-
16,13,1446,1,1,104,510,-0.054,-
16,14,1497,1,1,104,522.992,-0.028,-
16,15,1590,1,1,120,558.416,0,-
16,16,1776,1,1,120,624.308,0.129,-
16,17,1469,1,1,136,511.076,0.011,-
16,18,1378,1,1,136,481.066,-0.048,-
16,19,1604,1,1,152,571.934,-0.036,-
16,20,1728,1,1,152,616.414,0.051,-
16,21,1551,1,1,168,540.208,0.048,-
16,22,1487,1,1,168,509.738,-0.012,-
16,23,1379,1,1,184,470.348,-0.087,-
16,24,1380,1,1,184,464.181,-0.099,-
16,25,528,1,1,200,148.418,0.059,-
16,26,240,1,1,200,38.31,-0.157,-
16,27,1576,1,1,216,506.713,-0.003,-
16,28,1588,1,1,216,504.907,-0.007,-
16,29,1589,1,1,232,499.661,-0.023,-
16,30,1633,1,1,232,513.092,0.003,-
16,31,1702,1,1,248,540.939,0.018,-
16,32,1735,1,1,248,554.11,0.043,-
16,33,1632,1,1,264,519.175,-0.023,-
16,34,1649,1,1,264,532.47,0.003,-
16,35,1507,1,1,280,497.118,-0.028,-
16,36,1557,1,1,280,530.482,0.037,-
16,37,1455,1,1,296,510.564,0.021,-
16,38,1387,1,1,296,498.645,-0.003,-
16,39,1389,1,1,312,505.729,-0.035,-
16,40,1286,1,1,312,467.046,-0.11,-
16,41,1404,1,1,328,508.897,0.047,-
16,42,1375,1,1,328,497.059,0.024,-
16,43,1459,1,1,344,528.225,0.03,-
16,44,1464,1,1,344,520.147,0.015,-
16,45,1454,1,1,360,493.417,0.016,-
16,46,1461,1,1,360,458.644,-0.052,-
16,47,1522,1,1,376,NA,NA,-
16,48,2053,1,1,376,NA,NA,-
17,1,2237,1,1,9,NA,NA,-
17,2,1985,1,1,9,NA,NA,-
17,3,1609,1,1,25,477.486,-0.011,-
17,4,1561,1,1,25,495.618,0.024,-
17,5,1600,1,1,41,524.063,0.028,-
17,6,1597,1,1,41,530.631,0.04,-
17,7,1652,1,1,57,566.39,0.03,-
17,8,1569,1,1,57,545.242,-0.012,-
17,9,786,1,1,73,260.918,0.172,-
17,10,706,1,1,73,236.692,0.125,-
17,11,1437,1,1,89,515.212,-0.006,-
17,12,1363,1,1,89,493.78,-0.048,-
17,13,1219,1,1,105,437.526,-0.021,-
17,14,1165,1,1,105,413.618,-0.068,-
17,15,1608,1,1,121,576.93,0.085,-
17,16,1618,1,1,121,580.157,0.092,-
17,17,771,1,1,137,271.698,0.101,-
17,18,697,1,1,137,246.747,0.052,-
17,19,1262,1,1,153,459.581,-0.123,-
17,20,1443,1,1,153,525.752,0.006,-
17,21,1074,1,1,169,380.505,0.108,-
17,22,868,1,1,169,299.649,-0.051,-
17,23,1432,1,1,185,502.355,-0.044,-
17,24,1452,1,1,185,503.385,-0.042,-
17,25,1568,1,1,201,532.123,0.122,-
17,26,1593,1,1,201,529.313,0.116,-
17,27,1503,1,1,217,494.39,-0.039,-
17,28,1492,1,1,217,484.52,-0.058,-
17,29,1643,1,1,233,533.376,0.049,-
17,30,1637,1,1,233,529.133,0.041,-
17,31,1618,1,1,249,525.435,-0.035,-
17,32,1706,1,1,249,558.05,0.029,-
17,33,1014,1,1,265,312.82,-0.191,-
17,34,567,1,1,265,160.022,-0.49,-
17,35,1424,1,1,281,478.167,-0.103,-
17,36,1594,1,1,281,554.694,0.046,-
17,37,1525,1,1,297,NA,NA,-
17,38,1389,1,1,297,508.138,-0.079,-
17,39,1432,1,1,313,530.15,-0.007,-
17,40,1428,1,1,313,527.286,-0.012,-
17,41,1306,1,1,329,480.612,-0.054,-
17,42,1386,1,1,329,509.145,0.002,-
17,43,1391,1,1,345,511.4,0.109,-
17,44,1354,1,1,345,488.223,0.064,-
17,45,1463,1,1,361,503.713,-0.033,-
17,46,1269,1,1,361,NA,NA,-
17,47,1884,1,1,377,NA,NA,-
17,48,1789,1,1,377,NA,NA,-
18,1,2447,1,1,9,NA,NA,-
18,2,1928,1,1,9,NA,NA,-
18,3,1746,1,1,25,515.447,0.063,-
18,4,1657,1,1,25,525.012,0.082,-
18,5,1607,1,1,41,525.488,0.03,-
18,6,1419,1,1,41,NA,NA,-
18,7,1576,1,1,57,539.271,-0.023,-
18,8,1577,1,1,57,549.412,-0.003,-
18,9,700,1,1,73,232.766,0.117,-
18,10,749,1,1,73,255.953,0.162,-
18,11,1462,1,1,89,526.717,0.017,-
18,12,1441,1,1,89,525.172,0.014,-
18,13,1291,1,1,105,466.643,0.036,-
18,14,1320,1,1,105,472.494,0.047,-
18,15,1603,1,1,121,577.195,0.086,-
18,16,1424,1,1,121,NA,NA,-
18,17,763,1,1,137,272.699,0.103,-
18,18,687,1,1,137,247.46,0.054,-
18,19,1261,1,1,153,462.526,-0.117,-
18,20,1341,1,1,153,491.26,-0.061,-
18,21,979,1,1,169,349.587,0.047,-
18,22,839,1,1,169,293,-0.064,-
18,23,1517,1,1,185,536.017,0.022,-
18,24,1252,1,1,185,433.991,-0.178,-
18,25,1744,1,1,201,NA,NA,-
18,26,1567,1,1,201,524.082,0.106,-
18,27,1446,1,1,217,478.522,-0.07,-
18,28,1488,1,1,217,488.287,-0.051,-
18,29,1536,1,1,233,NA,NA,-
18,30,1616,1,1,233,527.141,0.037,-
18,31,1679,1,1,249,552.558,0.018,-
18,32,1722,1,1,249,568.256,0.049,-
18,33,612,1,1,265,175.802,-0.459,-
18,34,768,1,1,265,235.858,-0.342,-
18,35,1530,1,1,281,517.987,-0.026,-
18,36,1533,1,1,281,532.973,0.004,-
18,37,1433,1,1,297,511.609,-0.072,-
18,38,1382,1,1,297,504.396,-0.086,-
18,39,1471,1,1,313,542.92,0.018,-
18,40,1314,1,1,313,NA,NA,-
18,41,1347,1,1,329,493.951,-0.028,-
18,42,1391,1,1,329,509.196,0.002,-
18,43,1362,1,1,345,498.939,0.085,-
18,44,1359,1,1,345,488.534,0.065,-
18,45,1505,1,1,361,516.606,-0.008,-
18,46,1582,1,1,361,502.109,-0.037,-
18,47,1565,1,1,377,NA,NA,-
18,48,1952,1,1,377,NA,NA,-
19,1,2340,1,1,10,NA,NA,-
19,2,1977,1,1,10,NA,NA,-
19,3,1474,1,1,26,NA,NA,-
19,4,1270,1,1,26,400.681,-0.059,-
19,5,1598,1,1,42,527.266,-0.096,-
19,6,1688,1,1,42,569.565,-0.013,-
19,7,1504,1,1,58,518.648,0.027,-
19,8,1446,1,1,58,507.221,0.005,-
19,9,1329,1,1,74,467.451,0.003,-
19,10,1244,1,1,74,441.958,-0.047,-
19,11,1478,1,1,90,538.626,-0.026,-
19,12,1485,1,1,90,547.418,-0.008,-
19,13,1412,1,1,106,516.785,0.024,-
19,14,1465,1,1,106,530.855,0.051,-
19,15,1216,1,1,122,443.264,-0.212,-
19,16,1191,1,1,122,435.024,-0.228,-
19,17,1398,1,1,138,507.559,-0.021,-
19,18,1423,1,1,138,520.52,0.004,-
19,19,1492,1,1,154,556.001,0.046,-
19,20,1418,1,1,154,528.307,-0.008,-
19,21,1366,1,1,170,497.488,0.049,-
19,22,1404,1,1,170,503.908,0.062,-
19,23,1444,1,1,186,518.272,0.025,-
19,24,1616,1,1,186,575.156,0.136,-
19,25,1589,1,1,202,552.277,0.072,-
19,26,1477,1,1,202,501.131,-0.028,-
19,27,1456,1,1,218,NA,NA,-
19,28,1649,1,1,218,555.937,0.048,-
19,29,1595,1,1,234,531.814,-0.006,-
19,30,1590,1,1,234,528.545,-0.012,-
19,31,1254,1,1,250,410.676,-0.078,-
19,32,1343,1,1,250,442.892,-0.015,-
19,33,1635,1,1,266,546.163,-0.013,-
19,34,1640,1,1,266,552.285,-0.001,-
19,35,1520,1,1,282,520.995,0.051,-
19,36,1461,1,1,282,512.224,0.034,-
19,37,748,1,1,298,NA,NA,-
19,38,894,1,1,298,325.414,-0.182,-
19,39,1432,1,1,314,531.157,-0.064,-
19,40,1464,1,1,314,541.036,-0.045,-
19,41,1484,1,1,330,546.855,0.049,-
19,42,1432,1,1,330,526.746,0.01,-
19,43,1401,1,1,346,515.848,0.017,-
19,44,1388,1,1,346,501.679,-0.011,-
19,45,1382,1,1,362,477.011,-0.102,-
19,46,1237,1,1,362,394.853,-0.263,-
19,47,1827,1,1,378,NA,NA,-
19,48,1482,1,1,378,NA,NA,-
20,1,2339,1,1,10,NA,NA,-
20,2,1873,1,1,10,NA,NA,-
20,3,1339,1,1,26,397.202,-0.066,-
20,4,1257,1,1,26,400.324,-0.06,-
20,5,1703,1,1,42,569.602,-0.013,-
20,6,1742,1,1,42,595.955,0.038,-
20,7,1429,1,1,58,497.798,-0.014,-
20,8,1389,1,1,58,493.05,-0.023,-
20,9,1200,1,1,74,426.998,-0.076,-
20,10,1245,1,1,74,449.151,-0.032,-
20,11,1389,1,1,90,512.764,-0.076,-
20,12,1431,1,1,90,534.443,-0.034,-
20,13,1350,1,1,106,500.871,-0.007,-
20,14,1343,1,1,106,493.817,-0.021,-
20,15,1433,1,1,122,529.929,-0.042,-
20,16,1054,1,1,122,393.419,-0.31,-
20,17,1322,1,1,138,489.391,-0.057,-
20,18,1446,1,1,138,539.135,0.04,-
20,19,1223,1,1,154,467.899,-0.126,-
20,20,1546,1,1,154,586.985,0.107,-
20,21,1329,1,1,170,495.085,0.045,-
20,22,1489,1,1,170,NA,NA,-
20,23,1029,1,1,186,NA,NA,-
20,24,1535,1,1,186,557.674,0.102,-
20,25,1222,1,1,202,431.69,-0.164,-
20,26,1436,1,1,202,498.256,-0.034,-
20,27,1560,1,1,218,540.642,0.018,-
20,28,1576,1,1,218,541.625,0.02,-
20,29,1570,1,1,234,534.964,0,-
20,30,1655,1,1,234,NA,NA,-
20,31,1267,1,1,250,426.475,-0.047,-
20,32,1246,1,1,250,418.291,-0.063,-
20,33,1623,1,1,266,551.515,-0.003,-
20,34,1558,1,1,266,NA,NA,-
20,35,1448,1,1,282,502.127,0.014,-
20,36,1469,1,1,282,521.064,0.051,-
20,37,957,1,1,298,344.11,-0.145,-
20,38,939,1,1,298,345.655,-0.142,-
20,39,1542,1,1,314,576.459,0.025,-
20,40,1549,1,1,314,576.39,0.025,-
20,41,1388,1,1,330,514.943,-0.013,-
20,42,1423,1,1,330,527.29,0.011,-
20,43,1364,1,1,346,506.233,-0.002,-
20,44,1445,1,1,346,526.779,0.038,-
20,45,1706,1,1,362,593.763,0.126,-
20,46,1553,1,1,362,500.101,-0.057,-
20,47,1653,1,1,378,NA,NA,-
20,48,2095,1,1,378,NA,NA,-
21,1,1948,1,1,11,NA,NA,-
21,2,1952,1,1,11,NA,NA,-
21,3,1437,1,1,27,447.93,-0.178,-
21,4,1547,1,1,27,522.004,-0.033,-
21,5,278,1,1,43,80.05,0.029,-
21,6,252,1,1,43,68.428,0.006,-
21,7,1515,1,1,59,558.471,-0.006,-
21,8,1575,1,1,59,592.55,0.06,-
21,9,1510,1,1,75,570.883,0.065,-
21,10,1453,1,1,75,555.177,0.035,-
21,11,1083,1,1,91,422.965,-0.152,-
21,12,1232,1,1,91,486.972,-0.027,-
21,13,1442,1,1,107,565.48,-0.031,-
21,14,1291,1,1,107,NA,NA,-
21,15,1656,1,1,123,645.868,0.072,-
21,16,1648,1,1,123,644.337,0.069,-
21,17,1438,1,1,139,563.099,0.006,-
21,18,1434,1,1,139,567.668,0.015,-
21,19,1005,1,1,155,414.266,0.073,-
21,20,731,1,1,155,308.349,-0.134,-
21,21,1045,1,1,171,419.446,-0.049,-
21,22,986,1,1,171,391.174,-0.104,-
21,23,1521,1,1,187,594.507,0.017,-
21,24,1438,1,1,187,557.661,-0.055,-
21,25,1387,1,1,203,525.465,-0.086,-
21,26,1470,1,1,203,545.495,-0.047,-
21,27,1512,1,1,219,558.803,0.01,-
21,28,1510,1,1,219,552.799,-0.002,-
21,29,1298,1,1,235,468.03,0.056,-
21,30,1298,1,1,235,465.993,0.052,-
21,31,1368,1,1,251,NA,NA,-
21,32,1249,1,1,251,446.041,-0.013,-
21,33,1636,1,1,267,587.665,0.053,-
21,34,1528,1,1,267,549.489,-0.022,-
21,35,1271,1,1,283,461.804,-0.074,-
21,36,1390,1,1,283,516.98,0.034,-
21,37,1195,1,1,299,453.592,-0.109,-
21,38,1202,1,1,299,465.393,-0.086,-
21,39,993,1,1,315,387.383,0.099,-
21,40,942,1,1,315,366.383,0.058,-
21,41,1489,1,1,331,578.089,0.123,-
21,42,1390,1,1,331,539.079,0.046,-
21,43,996,1,1,347,387.254,-0.029,-
21,44,1125,1,1,347,429.857,0.054,-
21,45,1425,1,1,363,519.494,0.158,-
21,46,1368,1,1,363,461.175,0.044,-
21,47,1622,1,1,379,NA,NA,-
21,48,2088,1,1,379,NA,NA,-
22,1,2259,1,1,11,NA,NA,-
22,2,1884,1,1,11,NA,NA,-
22,3,1730,1,1,27,525.214,-0.027,-
22,4,1695,1,1,27,556.907,0.035,-
22,5,276,1,1,43,80.884,0.031,-
22,6,157,1,1,43,NA,NA,-
22,7,1344,1,1,59,NA,NA,-
22,8,1561,1,1,59,571.166,0.019,-
22,9,1058,1,1,75,NA,NA,-
22,10,1389,1,1,75,516.839,-0.04,-
22,11,1411,1,1,91,536.213,0.07,-
22,12,1284,1,1,91,494.757,-0.011,-
22,13,1488,1,1,107,568.262,-0.026,-
22,14,1550,1,1,107,586.365,0.01,-
22,15,1505,1,1,123,573.664,-0.069,-
22,16,1390,1,1,123,533.451,-0.148,-
22,17,1546,1,1,139,NA,NA,-
22,18,1447,1,1,139,559.834,0,-
22,19,910,1,1,155,372.355,-0.009,-
22,20,1051,1,1,155,425.197,0.094,-
22,21,1047,1,1,171,414.114,-0.059,-
22,22,1294,1,1,171,NA,NA,-
22,23,1445,1,1,187,555.449,-0.06,-
22,24,1377,1,1,187,525.815,-0.118,-
22,25,1633,1,1,203,607.015,0.073,-
22,26,1583,1,1,203,577.499,0.016,-
22,27,1593,1,1,219,579.013,0.049,-
22,28,1585,1,1,219,570.873,0.034,-
22,29,1207,1,1,235,428.5,-0.021,-
22,30,1284,1,1,235,453.706,0.028,-
22,31,1300,1,1,251,458.893,0.012,-
22,32,1281,1,1,251,448.532,-0.008,-
22,33,1701,1,1,267,595.716,0.069,-
22,34,1572,1,1,267,550.244,-0.02,-
22,35,1369,1,1,283,484.266,-0.03,-
22,36,1368,1,1,283,492.49,-0.014,-
22,37,1374,1,1,299,NA,NA,-
22,38,1210,1,1,299,452.074,-0.112,-
22,39,965,1,1,315,362.892,0.051,-
22,40,1150,1,1,315,431.446,0.186,-
22,41,1392,1,1,331,521.01,0.011,-
22,42,1431,1,1,331,535.123,0.038,-
22,43,1029,1,1,347,385.967,-0.032,-
22,44,1225,1,1,347,451.555,0.097,-
22,45,1404,1,1,363,494.156,0.109,-
22,46,1391,1,1,363,452.613,0.028,-
22,47,1655,1,1,379,NA,NA,-
22,48,2161,1,1,379,NA,NA,-
23,1,2218,1,1,12,NA,NA,-
23,2,1551,1,1,12,NA,NA,-
23,3,1763,1,1,28,537.986,0.021,-
23,4,1543,1,1,28,509.72,-0.034,-
23,5,1631,1,1,44,561.778,0.049,-
23,6,1569,1,1,44,553.53,0.033,-
23,7,1401,1,1,60,506.996,-0.066,-
23,8,1380,1,1,60,509.076,-0.062,-
23,9,1458,1,1,76,541.491,0.112,-
23,10,1385,1,1,76,520.392,0.07,-
23,11,1607,1,1,92,NA,NA,-
23,12,1397,1,1,92,542.26,-0.061,-
23,13,1211,1,1,108,470.057,-0.005,-
23,14,1199,1,1,108,462.362,-0.02,-
23,15,1349,1,1,124,521.213,0.099,-
23,16,1287,1,1,124,500.816,0.059,-
23,17,1416,1,1,140,547.292,0.049,-
23,18,1251,1,1,140,493.738,-0.056,-
23,19,1303,1,1,156,524.356,0.053,-
23,20,1367,1,1,156,548.27,0.1,-
23,21,1143,1,1,172,454.715,-0.262,-
23,22,1425,1,1,172,551.552,-0.073,-
23,23,1214,1,1,188,475.633,-0.05,-
23,24,1319,1,1,188,509.6,0.017,-
23,25,0,1,1,204,19.201,-0.002,-
23,26,0,1,1,204,12.839,-0.014,-
23,27,1279,1,1,220,470.074,0.001,-
23,28,1311,1,1,220,476.554,0.014,-
23,29,1412,1,1,236,508.623,0.008,-
23,30,1280,1,1,236,458.038,-0.091,-
23,31,1342,1,1,252,479.416,0.014,-
23,32,1293,1,1,252,457.461,-0.029,-
23,33,1578,1,1,268,554.805,0.059,-
23,34,1524,1,1,268,535.433,0.021,-
23,35,1519,1,1,284,540.269,0.022,-
23,36,1547,1,1,284,558.783,0.058,-
23,37,1480,1,1,300,544.709,0.014,-
23,38,1473,1,1,300,550.339,0.025,-
23,39,1443,1,1,316,542.232,-0.005,-
23,40,1406,1,1,316,525.531,-0.038,-
23,41,1463,1,1,332,545.067,0.009,-
23,42,1372,1,1,332,510.644,-0.058,-
23,43,1279,1,1,348,477.016,0.111,-
23,44,1127,1,1,348,413.634,-0.013,-
23,45,1271,1,1,364,445.5,-0.128,-
23,46,1331,1,1,364,430.977,-0.157,-
23,47,1563,1,1,380,NA,NA,-
23,48,2163,1,1,380,NA,NA,-
24,1,1869,1,1,12,NA,NA,-
24,2,1893,1,1,12,NA,NA,-
24,3,1327,1,1,28,NA,NA,-
24,4,1521,1,1,28,497.186,-0.059,-
24,5,1553,1,1,44,528.68,-0.016,-
24,6,1526,1,1,44,532.214,-0.009,-
24,7,1546,1,1,60,553.735,0.026,-
24,8,1486,1,1,60,541.566,0.002,-
24,9,1289,1,1,76,474.1,-0.02,-
24,10,1327,1,1,76,493.054,0.017,-
24,11,1348,1,1,92,511.126,-0.121,-
24,12,1373,1,1,92,526.361,-0.092,-
24,13,1205,1,1,108,462.77,-0.019,-
24,14,1355,1,1,108,NA,NA,-
24,15,1334,1,1,124,509.168,0.075,-
24,16,1414,1,1,124,539.782,0.135,-
24,17,1419,1,1,140,541.023,0.036,-
24,18,1344,1,1,140,520.634,-0.004,-
24,19,1458,1,1,156,573.002,0.148,-
24,20,1389,1,1,156,547.903,0.099,-
24,21,1427,1,1,172,549.441,-0.077,-
24,22,1686,1,1,172,634.608,0.089,-
24,23,994,1,1,188,390.402,-0.217,-
24,24,1423,1,1,188,539.179,0.075,-
24,25,98,1,1,204,59.813,0.078,-
24,26,232,1,1,204,100.319,0.157,-
24,27,1555,1,1,220,NA,NA,-
24,28,1228,1,1,220,441.51,-0.055,-
24,29,1365,1,1,236,485.664,-0.037,-
24,30,1335,1,1,236,472.033,-0.064,-
24,31,1400,1,1,252,493.403,0.041,-
24,32,1359,1,1,252,473.971,0.003,-
24,33,1560,1,1,268,538.4,0.027,-
24,34,1501,1,1,268,516.908,-0.016,-
24,35,1527,1,1,284,531.538,0.005,-
24,36,1500,1,1,284,529.049,0,-
24,37,1528,1,1,300,548.971,0.022,-
24,38,1420,1,1,300,NA,NA,-
24,39,1477,1,1,316,540.739,-0.008,-
24,40,1455,1,1,316,529.683,-0.03,-
24,41,1416,1,1,332,513.524,-0.053,-
24,42,1468,1,1,332,531.742,-0.017,-
24,43,1150,1,1,348,417.79,-0.005,-
24,44,1088,1,1,348,389.028,-0.061,-
24,45,1481,1,1,364,504.883,-0.012,-
24,46,1604,1,1,364,504.951,-0.012,-
24,47,1641,1,1,380,NA,NA,-
24,48,2007,1,1,380,NA,NA,-
25,1,1820,1,1,13,NA,NA,-
25,2,1835,1,1,13,NA,NA,-
25,3,1358,1,1,29,438.84,0.059,-
25,4,1104,1,1,29,388.099,-0.04,-
25,5,1306,1,1,45,475.57,-0.111,-
25,6,1457,1,1,45,542.255,0.019,-
25,7,602,1,1,61,233.838,-0.007,-
25,8,565,1,1,61,227.243,-0.02,-
25,9,1381,1,1,77,540.04,0.01,-
25,10,1397,1,1,77,551.459,0.032,-
25,11,1362,1,1,93,549.293,0.042,-
25,12,1506,1,1,93,610.804,0.163,-
25,13,1363,1,1,109,552.329,0.13,-
25,14,1327,1,1,109,533.991,0.094,-
25,15,1062,1,1,125,438.145,-0.156,-
25,16,1031,1,1,125,428.688,-0.174,-
25,17,822,1,1,141,351.343,-0.049,-
25,18,865,1,1,141,372.238,-0.008,-
25,19,718,1,1,157,324.605,-0.141,-
25,20,852,1,1,157,374.789,-0.043,-
25,21,706,1,1,173,311.266,-0.116,-
25,22,882,1,1,173,371.908,0.003,-
25,23,1095,1,1,189,451.795,-0.155,-
25,24,1012,1,1,189,416.532,-0.224,-
25,25,1526,1,1,205,597.218,0.047,-
25,26,1545,1,1,205,593.458,0.039,-
25,27,1607,1,1,221,615.491,0.078,-
25,28,1591,1,1,221,605.025,0.057,-
25,29,1115,1,1,237,424.27,-0.049,-
25,30,1277,1,1,237,480.759,0.061,-
25,31,1581,1,1,253,591.202,0.077,-
25,32,1539,1,1,253,569.351,0.035,-
25,33,1267,1,1,269,463.028,-0.032,-
25,34,1284,1,1,269,467.582,-0.023,-
25,35,1498,1,1,285,551.017,0.017,-
25,36,1490,1,1,285,554.619,0.024,-
25,37,1430,1,1,301,541.253,-0.002,-
25,38,1361,1,1,301,521.811,-0.04,-
25,39,1475,1,1,317,568.387,0.016,-
25,40,1483,1,1,317,567.825,0.015,-
25,41,1299,1,1,333,494.933,-0.027,-
25,42,1288,1,1,333,489.856,-0.037,-
25,43,1329,1,1,349,506.322,0.056,-
25,44,1296,1,1,349,485.432,0.015,-
25,45,1518,1,1,365,542.84,0.012,-
25,46,1643,1,1,365,542.552,0.011,-
25,47,1611,1,1,381,NA,NA,-
25,48,1964,1,1,381,NA,NA,-
26,1,1984,1,1,13,NA,NA,-
26,2,1244,1,1,13,NA,NA,-
26,3,1055,1,1,29,369.441,-0.077,-
26,4,1070,1,1,29,399.503,-0.018,-
26,5,1538,1,1,45,579.676,0.093,-
26,6,1472,1,1,45,563.729,0.061,-
26,7,480,1,1,61,NA,NA,-
26,8,536,1,1,61,226.958,-0.021,-
26,9,1388,1,1,77,557.319,0.044,-
26,10,1376,1,1,77,557.975,0.045,-
26,11,1166,1,1,93,487.69,-0.078,-
26,12,1167,1,1,93,493.44,-0.067,-
26,13,1279,1,1,109,533.325,0.092,-
26,14,1269,1,1,109,524.583,0.075,-
26,15,1211,1,1,125,NA,NA,-
