row,col,raw,plateid,query,array,normalized,score,supp
26,14,1224,2,YDL250S,YBL106C_DMA172,374.453,0.128,-
26,15,1387,2,YDL250S,YAR042W_DMA76,432.544,-0.234,-
26,16,1770,2,YDL250S,YAR042W_DMA76,571.664,0.038,-
26,17,1801,2,YDL250S,YBL104C_DMA173,578.941,0.221,-
26,18,1801,2,YDL250S,YBL104C_DMA173,575.561,0.215,-
26,19,1664,2,YDL250S,YAR040C_DMA77,-,-,-
26,20,1739,2,YDL250S,YAR040C_DMA77,557.123,0.16,-
26,21,1630,2,YDL250S,YBL103C_DMA174,523.822,-0.078,-
26,22,1608,2,YDL250S,YBL103C_DMA174,520.29,-0.085,-
26,23,1528,2,YDL250S,YAR037W_DMA78,-,-,-
26,24,1389,2,YDL250S,YAR037W_DMA78,437.849,-0.271,-
26,25,1630,2,YDL250S,YBL102W_DMA175,525.327,0.414,-
26,26,1455,2,YDL250S,YBL102W_DMA175,461.263,0.288,-
26,27,1575,2,YDL250S,YAR035W_DMA79,505.35,-0.148,-
26,28,1574,2,YDL250S,YAR035W_DMA79,505.232,-0.149,-
26,29,1676,2,YDL250S,YBL101C_DMA176,540.885,1.044,-
26,30,1683,2,YDL250S,YBL101C_DMA176,547.423,1.057,-
26,31,1597,2,YDL250S,YAR031W_DMA80,519.779,-0.038,-
26,32,1520,2,YDL250S,YAR031W_DMA80,494.892,-0.087,-
26,33,1563,2,YDL250S,YBL100C_DMA177,511.453,0.025,-
26,34,1305,2,YDL250S,YBL100C_DMA177,417.31,-0.159,-
26,35,1650,2,YDL250S,YAR030C_DMA81,534.141,0.015,-
26,36,1633,2,YDL250S,YAR030C_DMA81,523.003,-0.007,-
26,37,1525,2,YDL250S,YBL098W_DMA178,491.41,-0.036,-
26,38,1623,2,YDL250S,YBL098W_DMA178,538.491,0.056,-
26,39,1454,2,YDL250S,YAR029W_DMA82,482.156,-0.071,-
26,40,1641,2,YDL250S,YAR029W_DMA82,557.616,0.077,-
26,41,1305,2,YDL250S,YBL096C_DMA179,447.545,-0.235,-
26,42,1280,2,YDL250S,YBL096C_DMA179,439.98,-0.25,-
26,43,1520,2,YDL250S,YAR028W_DMA83,512.776,0.053,-
26,44,1391,2,YDL250S,YAR028W_DMA83,483.887,-0.003,-
26,45,1471,2,YDL250S,YBL095W_DMA180,525.697,0.008,-
26,46,1505,2,YDL250S,YBL095W_DMA180,539.982,0.036,-
26,47,1629,2,YDL250S,YOR202W_DMA1,567.811,0.112,-
26,48,1518,2,YDL250S,YOR202W_DMA1,526.034,0.03,-
27,1,1796,2,YDL250S,YOR202W_DMA1,505.379,-0.01,-
27,2,1672,2,YDL250S,YOR202W_DMA1,503.358,-0.014,-
27,3,1723,2,YDL250S,YBR121C_DMA265,553.307,0.028,-
27,4,1558,2,YDL250S,YBR121C_DMA265,524.568,-0.028,-
27,5,1627,2,YDL250S,YBR223C_DMA362,556.223,0.05,-
27,6,1411,2,YDL250S,YBR223C_DMA362,474.194,-0.11,-
27,7,1394,2,YDL250S,YBR119W_DMA266,463.785,-0.291,-
27,8,826,2,YDL250S,YBR119W_DMA266,264.783,-0.68,-
27,9,1222,2,YDL250S,YBR222C_DMA363,402.341,-0.257,-
27,10,1295,2,YDL250S,YBR222C_DMA363,424.566,-0.214,-
27,11,1282,2,YDL250S,YBR116C_DMA267,-,-,-
27,12,1620,2,YDL250S,YBR116C_DMA267,522.215,0.082,-
27,13,1540,2,YDL250S,YBR221C_DMA364,483.955,-0.112,-
27,14,1747,2,YDL250S,YBR221C_DMA364,548.212,0.013,-
27,15,1573,2,YDL250S,YBR115C_DMA268,490.153,0.15,-
27,16,1550,2,YDL250S,YBR115C_DMA268,484.215,0.139,-
27,17,1503,2,YDL250S,YBR220C_DMA365,464.457,0.053,-
27,18,1609,2,YDL250S,YBR220C_DMA365,498.396,0.119,-
27,19,1502,2,YDL250S,YBR114W_DMA269,459.489,-0.164,-
27,20,1764,2,YDL250S,YBR114W_DMA269,556.003,0.025,-
27,21,1574,2,YDL250S,YBR219C_DMA366,495.123,-0.018,-
27,22,1782,2,YDL250S,YBR219C_DMA366,-,-,-
27,23,1680,2,YDL250S,YBR113W_DMA270,534.595,0.032,-
27,24,1707,2,YDL250S,YBR113W_DMA270,544.528,0.052,-
27,25,1373,2,YDL250S,YBR218C_DMA367,426.029,-0.21,-
27,26,1566,2,YDL250S,YBR218C_DMA367,493.852,-0.077,-
27,27,1809,2,YDL250S,YBR111C_DMA271,580.309,0.212,-
27,28,1541,2,YDL250S,YBR111C_DMA271,486.348,0.029,-
27,29,1633,2,YDL250S,YBR217W_DMA368,517.649,0.029,-
27,30,1884,2,YDL250S,YBR217W_DMA368,609.791,0.21,-
27,31,1465,2,YDL250S,YBR108W_DMA272,465.4,-0.088,-
27,32,1457,2,YDL250S,YBR108W_DMA272,465.2,-0.089,-
27,33,1665,2,YDL250S,YBR216C_DMA369,539.432,0.198,-
27,34,1776,2,YDL250S,YBR216C_DMA369,576.676,0.271,-
27,35,1682,2,YDL250S,YBR107C_DMA273,535.317,0.17,-
27,36,1491,2,YDL250S,YBR107C_DMA273,464.69,0.032,-
27,37,1751,2,YDL250S,YBR215W_DMA370,558.212,0.113,-
27,38,1783,2,YDL250S,YBR215W_DMA370,581.893,0.159,-
27,39,1334,2,YDL250S,YBR106W_DMA274,430.07,-0.109,-
27,40,1679,2,YDL250S,YBR106W_DMA274,557.993,0.14,-
27,41,1517,2,YDL250S,YBR214W_DMA371,513.213,-0.03,-
27,42,1542,2,YDL250S,YBR214W_DMA371,523.777,-0.01,-
27,43,1401,2,YDL250S,YBR105C_DMA275,465.661,-0.067,-
27,44,1553,2,YDL250S,YBR105C_DMA275,535.837,0.07,-
27,45,425,2,YDL250S,YBR213W_DMA372,193.774,-0.524,-
27,46,513,2,YDL250S,YBR213W_DMA372,242.43,-0.429,-
27,47,1597,2,YDL250S,YOR202W_DMA1,567.79,0.112,-
27,48,1608,2,YDL250S,YOR202W_DMA1,563.797,0.104,-
28,1,1658,2,YDL250S,YOR202W_DMA1,494.427,-0.031,-
28,2,1661,2,YDL250S,YOR202W_DMA1,522.887,0.024,-
28,3,1367,2,YDL250S,YBR121C_DMA265,467.939,-0.138,-
28,4,1574,2,YDL250S,YBR121C_DMA265,548.551,0.019,-
28,5,1445,2,YDL250S,YBR223C_DMA362,510.389,-0.04,-
28,6,1380,2,YDL250S,YBR223C_DMA362,475.513,-0.108,-
28,7,802,2,YDL250S,YBR119W_DMA266,268.679,-0.672,-
28,8,1430,2,YDL250S,YBR119W_DMA266,474.543,-0.27,-
28,9,985,2,YDL250S,YBR222C_DMA363,323.203,-0.412,-
28,10,1059,2,YDL250S,YBR222C_DMA363,345.455,-0.369,-
28,11,1542,2,YDL250S,YBR116C_DMA267,503.819,0.046,-
28,12,1625,2,YDL250S,YBR116C_DMA267,524.438,0.086,-
28,13,1540,2,YDL250S,YBR221C_DMA364,484.835,-0.111,-
28,14,1619,2,YDL250S,YBR221C_DMA364,505.259,-0.071,-
28,15,1563,2,YDL250S,YBR115C_DMA268,488.143,0.147,-
28,16,1683,2,YDL250S,YBR115C_DMA268,-,-,-
28,17,1484,2,YDL250S,YBR220C_DMA365,460.24,0.045,-
28,18,1598,2,YDL250S,YBR220C_DMA365,496.695,0.116,-
28,19,1142,2,YDL250S,YBR114W_DMA269,339.247,-0.399,-
28,20,1761,2,YDL250S,YBR114W_DMA269,556.597,0.026,-
28,21,1611,2,YDL250S,YBR219C_DMA366,510.894,0.013,-
28,22,1579,2,YDL250S,YBR219C_DMA366,504.431,0,-
28,23,1811,2,YDL250S,YBR113W_DMA270,582.902,0.127,-
28,24,1497,2,YDL250S,YBR113W_DMA270,473.135,-0.088,-
28,25,1747,2,YDL250S,YBR218C_DMA367,559.921,0.052,-
28,26,1556,2,YDL250S,YBR218C_DMA367,492.616,-0.08,-
28,27,1753,2,YDL250S,YBR111C_DMA271,561.767,0.176,-
28,28,1614,2,YDL250S,YBR111C_DMA271,513.718,0.082,-
28,29,1723,2,YDL250S,YBR217W_DMA368,550.174,0.093,-
28,30,1490,2,YDL250S,YBR217W_DMA368,472.834,-0.058,-
28,31,1449,2,YDL250S,YBR108W_DMA272,-,-,-
28,32,1450,2,YDL250S,YBR108W_DMA272,464.632,-0.09,-
28,33,1487,2,YDL250S,YBR216C_DMA369,482.566,0.087,-
28,34,1476,2,YDL250S,YBR216C_DMA369,481.436,0.085,-
28,35,1719,2,YDL250S,YBR107C_DMA273,560.377,0.219,-
28,36,1780,2,YDL250S,YBR107C_DMA273,578.042,0.253,-
28,37,1720,2,YDL250S,YBR215W_DMA370,567.124,0.13,-
28,38,1280,2,YDL250S,YBR215W_DMA370,-,-,-
28,39,1785,2,YDL250S,YBR106W_DMA274,608.3,0.239,-
28,40,1605,2,YDL250S,YBR106W_DMA274,555.832,0.136,-
28,41,1617,2,YDL250S,YBR214W_DMA371,572.322,0.085,-
28,42,1580,2,YDL250S,YBR214W_DMA371,562.359,0.066,-
28,43,1379,2,YDL250S,YBR105C_DMA275,484.489,-0.03,-
28,44,1427,2,YDL250S,YBR105C_DMA275,520.389,0.04,-
28,45,742,2,YDL250S,YBR213W_DMA372,323.797,-0.27,-
28,46,623,2,YDL250S,YBR213W_DMA372,304.68,-0.307,-
28,47,1143,2,YDL250S,YOR202W_DMA1,462.293,-0.094,-
28,48,1549,2,YDL250S,YOR202W_DMA1,573.944,0.124,-
29,1,1593,2,YDL250S,YOR202W_DMA1,487.554,-0.045,-
29,2,1800,2,YDL250S,YOR202W_DMA1,565.472,0.107,-
29,3,1665,2,YDL250S,YBL015W_DMA85,560.508,-0.077,-
29,4,1079,2,YDL250S,YBL015W_DMA85,-,-,-
29,5,1282,2,YDL250S,YBR016W_DMA182,-,-,-
29,6,1577,2,YDL250S,YBR016W_DMA182,536.748,0.117,-
29,7,1584,2,YDL250S,YBL013W_DMA86,524.164,0.082,-
29,8,1349,2,YDL250S,YBL013W_DMA86,434.197,-0.094,-
29,9,1378,2,YDL250S,YBR015C_DMA183,444.934,-0.105,-
29,10,1555,2,YDL250S,YBR015C_DMA183,500.37,0.004,-
29,11,1723,2,YDL250S,YBL011W_DMA87,547.955,-0.084,-
29,12,1452,2,YDL250S,YBL011W_DMA87,451.996,-0.271,-
29,13,1648,2,YDL250S,YBR014C_DMA184,505.494,0.449,-
29,14,1717,2,YDL250S,YBR014C_DMA184,522.116,0.481,-
29,15,1856,2,YDL250S,YBL010C_DMA88,-,-,-
29,16,1555,2,YDL250S,YBL010C_DMA88,474.769,-0.116,-
29,17,1775,2,YDL250S,YBR013C_DMA185,544.455,-0.079,-
29,18,1750,2,YDL250S,YBR013C_DMA185,533.795,-0.1,-
29,19,1619,2,YDL250S,YBL009W_DMA89,489.473,0.075,-
29,20,1690,2,YDL250S,YBL009W_DMA89,-,-,-
29,21,1417,2,YDL250S,YBR012C_DMA186,433.508,-0.176,-
29,22,1686,2,YDL250S,YBR012C_DMA186,528.374,0.01,-
29,23,1555,2,YDL250S,YBL008W_DMA90,481.628,0.045,-
29,24,1323,2,YDL250S,YBL008W_DMA90,403.628,-0.107,-
29,25,1771,2,YDL250S,YBR010W_DMA187,552.761,0.014,-
29,26,1698,2,YDL250S,YBR010W_DMA187,527.271,-0.036,-
29,27,1634,2,YDL250S,YBL007C_DMA91,506.379,-0.012,-
29,28,1545,2,YDL250S,YBL007C_DMA91,476.886,-0.07,-
29,29,1646,2,YDL250S,YBR009C_DMA188,509.029,0.172,-
29,30,1546,2,YDL250S,YBR009C_DMA188,478.724,0.113,-
29,31,1632,2,YDL250S,YBL005W_DMA92,509.788,-0.044,-
29,32,1535,2,YDL250S,YBL005W_DMA92,480.741,-0.1,-
29,33,1451,2,YDL250S,YBR008C_DMA189,461.646,-0.023,-
29,34,1658,2,YDL250S,YBR008C_DMA189,536.738,0.124,-
29,35,1716,2,YDL250S,YBL003C_DMA93,554.397,0.107,-
29,36,1528,2,YDL250S,YBL003C_DMA93,494.995,-0.009,-
29,37,1522,2,YDL250S,YBR007C_DMA190,505.218,-0.019,-
29,38,1596,2,YDL250S,YBR007C_DMA190,547.989,0.065,-
29,39,412,2,YDL250S,YBL001C_DMA94,164.784,-0.716,-
29,40,177,2,YDL250S,YBL001C_DMA94,92.595,-0.857,-
29,41,1544,2,YDL250S,YBR006W_DMA191,553.737,0.064,-
29,42,1632,2,YDL250S,YBR006W_DMA191,586.97,0.129,-
29,43,1446,2,YDL250S,YAR050W_DMA95,516.314,0.133,-
29,44,1543,2,YDL250S,YAR050W_DMA95,563.108,0.224,-
29,45,1510,2,YDL250S,YBR005W_DMA192,568.926,0.226,-
29,46,1367,2,YDL250S,YBR005W_DMA192,531.678,0.153,-
29,47,1236,2,YDL250S,YOR202W_DMA1,490.051,-0.04,-
29,48,1379,2,YDL250S,YOR202W_DMA1,528.68,0.036,-
30,1,1575,2,YDL250S,YOR202W_DMA1,507.962,-0.005,-
30,2,1361,2,YDL250S,YOR202W_DMA1,475.159,-0.069,-
30,3,1677,2,YDL250S,YBL015W_DMA85,585.244,-0.029,-
30,4,1625,2,YDL250S,YBL015W_DMA85,584.529,-0.03,-
30,5,1486,2,YDL250S,YBR016W_DMA182,538.645,0.12,-
30,6,1579,2,YDL250S,YBR016W_DMA182,548.129,0.139,-
30,7,1508,2,YDL250S,YBL013W_DMA86,504.963,0.045,-
30,8,1523,2,YDL250S,YBL013W_DMA86,491.335,0.018,-
30,9,1040,2,YDL250S,YBR015C_DMA183,335.716,-0.318,-
30,10,1524,2,YDL250S,YBR015C_DMA183,490.714,-0.015,-
30,11,1716,2,YDL250S,YBL011W_DMA87,545.779,-0.088,-
30,12,1541,2,YDL250S,YBL011W_DMA87,481.975,-0.213,-
30,13,1700,2,YDL250S,YBR014C_DMA184,523.107,0.483,-
30,14,1794,2,YDL250S,YBR014C_DMA184,548.097,0.532,-
30,15,1528,2,YDL250S,YBL010C_DMA88,465.696,-0.134,-
30,16,1423,2,YDL250S,YBL010C_DMA88,434.477,-0.195,-
30,17,1581,2,YDL250S,YBR013C_DMA185,483.758,-0.197,-
30,18,1483,2,YDL250S,YBR013C_DMA185,449.99,-0.263,-
30,19,1637,2,YDL250S,YBL009W_DMA89,498.903,0.093,-
30,20,1597,2,YDL250S,YBL009W_DMA89,491.381,0.079,-
30,21,1674,2,YDL250S,YBR012C_DMA186,523.369,0,-
30,22,1456,2,YDL250S,YBR012C_DMA186,455.813,-0.132,-
30,23,1553,2,YDL250S,YBL008W_DMA90,485.384,0.052,-
30,24,1276,2,YDL250S,YBL008W_DMA90,392.874,-0.128,-
30,25,1787,2,YDL250S,YBR010W_DMA187,561.306,0.03,-
30,26,1533,2,YDL250S,YBR010W_DMA187,476.038,-0.136,-
30,27,1595,2,YDL250S,YBL007C_DMA91,496.733,-0.031,-
30,28,1772,2,YDL250S,YBL007C_DMA91,554.965,0.083,-
30,29,1413,2,YDL250S,YBR009C_DMA188,435.461,0.028,-
30,30,1460,2,YDL250S,YBR009C_DMA188,453.263,0.063,-
30,31,1460,2,YDL250S,YBL005W_DMA92,455.29,-0.15,-
30,32,1423,2,YDL250S,YBL005W_DMA92,446.715,-0.167,-
30,33,1617,2,YDL250S,YBR008C_DMA189,523.834,0.099,-
30,34,1280,2,YDL250S,YBR008C_DMA189,423.282,-0.098,-
30,35,1553,2,YDL250S,YBL003C_DMA93,515.948,0.032,-
30,36,1561,2,YDL250S,YBL003C_DMA93,523.48,0.047,-
30,37,1454,2,YDL250S,YBR007C_DMA190,505.278,-0.019,-
30,38,1799,2,YDL250S,YBR007C_DMA190,638.896,0.242,-
30,39,245,2,YDL250S,YBL001C_DMA94,139.509,-0.765,-
30,40,230,2,YDL250S,YBL001C_DMA94,139.215,-0.766,-
30,41,1463,2,YDL250S,YBR006W_DMA191,552.297,0.061,-
30,42,1616,2,YDL250S,YBR006W_DMA191,607.708,0.169,-
30,43,1612,2,YDL250S,YAR050W_DMA95,594.884,0.286,-
30,44,1499,2,YDL250S,YAR050W_DMA95,573.028,0.244,-
30,45,1538,2,YDL250S,YBR005W_DMA192,598.409,0.284,-
30,46,1445,2,YDL250S,YBR005W_DMA192,573.037,0.234,-
30,47,1623,2,YDL250S,YOR202W_DMA1,611.329,0.197,-
30,48,1102,2,YDL250S,YOR202W_DMA1,475.314,-0.069,-
31,1,1624,2,YDL250S,YOR202W_DMA1,540.324,0.058,-
31,2,1565,2,YDL250S,YOR202W_DMA1,547.153,0.072,-
31,3,1561,2,YDL250S,YOR202W_DMA1,569.862,0.116,-
31,4,1497,2,YDL250S,YOR202W_DMA1,560.44,0.098,-
31,5,1586,2,YDL250S,YOR202W_DMA1,580.871,0.138,-
31,6,1348,2,YDL250S,YOR202W_DMA1,480.809,-0.058,-
31,7,1419,2,YDL250S,YOR202W_DMA1,478.12,-0.063,-
31,8,1529,2,YDL250S,YOR202W_DMA1,489.63,-0.041,-
31,9,1450,2,YDL250S,YOR202W_DMA1,465.97,-0.087,-
31,10,1438,2,YDL250S,YOR202W_DMA1,459.581,-0.099,-
31,11,1592,2,YDL250S,YOR202W_DMA1,501.983,-0.017,-
31,12,1467,2,YDL250S,YOR202W_DMA1,455.594,-0.107,-
31,13,1475,2,YDL250S,YOR202W_DMA1,449.069,-0.12,-
31,14,1652,2,YDL250S,YOR202W_DMA1,500.468,-0.02,-
31,15,1338,2,YDL250S,YOR202W_DMA1,404.198,-0.208,-
31,16,1594,2,YDL250S,YOR202W_DMA1,489.671,-0.041,-
31,17,1236,2,YDL250S,YOR202W_DMA1,372.666,-0.269,-
31,18,1633,2,YDL250S,YOR202W_DMA1,498.3,-0.024,-
31,19,1590,2,YDL250S,YOR202W_DMA1,483.705,-0.052,-
31,20,1641,2,YDL250S,YOR202W_DMA1,505.69,-0.009,-
31,21,1525,2,YDL250S,YOR202W_DMA1,474.67,-0.07,-
31,22,972,2,YDL250S,YOR202W_DMA1,298.079,-0.415,-
31,23,1421,2,YDL250S,YOR202W_DMA1,442.7,-0.132,-
31,24,1539,2,YDL250S,YOR202W_DMA1,480.337,-0.059,-
31,25,1600,2,YDL250S,YOR202W_DMA1,498.904,-0.023,-
31,26,1623,2,YDL250S,YOR202W_DMA1,504.805,-0.011,-
31,27,1641,2,YDL250S,YOR202W_DMA1,510.66,0,-
31,28,1485,2,YDL250S,YOR202W_DMA1,459.853,-0.099,-
31,29,1497,2,YDL250S,YOR202W_DMA1,462.044,-0.095,-
31,30,1631,2,YDL250S,YOR202W_DMA1,507.567,-0.006,-
31,31,1732,2,YDL250S,YOR202W_DMA1,542.365,0.062,-
31,32,1513,2,YDL250S,YOR202W_DMA1,475.294,-0.069,-
31,33,1553,2,YDL250S,YOR202W_DMA1,505.18,-0.01,-
31,34,1591,2,YDL250S,YOR202W_DMA1,531.469,0.041,-
31,35,1596,2,YDL250S,YOR202W_DMA1,539.47,0.057,-
31,36,1691,2,YDL250S,YOR202W_DMA1,577.297,0.131,-
31,37,1449,2,YDL250S,YOR202W_DMA1,521.069,0.021,-
31,38,1534,2,YDL250S,YOR202W_DMA1,574.016,0.124,-
31,39,1279,2,YDL250S,YOR202W_DMA1,495.186,-0.03,-
31,40,1480,2,YDL250S,YOR202W_DMA1,567.297,0.111,-
31,41,1454,2,YDL250S,YOR202W_DMA1,570.428,0.117,-
31,42,1543,2,YDL250S,YOR202W_DMA1,605.096,0.185,-
31,43,1470,2,YDL250S,YOR202W_DMA1,571.582,0.119,-
31,44,1589,2,YDL250S,YOR202W_DMA1,618.786,0.212,-
31,45,1386,2,YDL250S,YOR202W_DMA1,569.632,0.116,-
31,46,1261,2,YDL250S,YOR202W_DMA1,535.078,0.048,-
31,47,1000,2,YDL250S,YOR202W_DMA1,456.686,-0.105,-
31,48,1348,2,YDL250S,YOR202W_DMA1,550.607,0.078,-
32,1,1959,2,YDL250S,YOR202W_DMA1,481.584,-0.056,-
32,2,1893,2,YDL250S,YOR202W_DMA1,489.732,-0.041,-
32,3,1657,2,YDL250S,YOR202W_DMA1,463.449,-0.092,-
32,4,1758,2,YDL250S,YOR202W_DMA1,492.469,-0.035,-
32,5,1659,2,YDL250S,YOR202W_DMA1,464.008,-0.091,-
32,6,1649,2,YDL250S,YOR202W_DMA1,440.569,-0.137,-
32,7,2787,2,YDL250S,YOR202W_DMA1,686.941,0.345,-
32,8,1752,2,YDL250S,YOR202W_DMA1,420.464,-0.176,-
32,9,1745,2,YDL250S,YOR202W_DMA1,420.399,-0.176,-
32,10,1781,2,YDL250S,YOR202W_DMA1,427.262,-0.163,-
32,11,1978,2,YDL250S,YOR202W_DMA1,468.567,-0.082,-
32,12,1838,2,YDL250S,YOR202W_DMA1,430.375,-0.157,-
32,13,2277,2,YDL250S,YOR202W_DMA1,526.157,0.031,-
32,14,2397,2,YDL250S,YOR202W_DMA1,550.832,0.079,-
32,15,2397,2,YDL250S,YOR202W_DMA1,556.044,0.089,-
32,16,2155,2,YDL250S,YOR202W_DMA1,503.457,-0.014,-
32,17,1907,2,YDL250S,YOR202W_DMA1,442.326,-0.133,-
32,18,2147,2,YDL250S,YOR202W_DMA1,498.009,-0.024,-
32,19,2454,2,YDL250S,YOR202W_DMA1,570.014,0.116,-
32,20,2485,2,YDL250S,YOR202W_DMA1,583.835,0.143,-
32,21,2573,2,YDL250S,YOR202W_DMA1,612.608,0.2,-
32,22,2403,2,YDL250S,YOR202W_DMA1,576.478,0.129,-
32,23,2433,2,YDL250S,YOR202W_DMA1,580.529,0.137,-
32,24,2371,2,YDL250S,YOR202W_DMA1,564.683,0.106,-
32,25,2179,2,YDL250S,YOR202W_DMA1,516.41,0.012,-
32,26,2424,2,YDL250S,YOR202W_DMA1,573.726,0.124,-
32,27,2213,2,YDL250S,YOR202W_DMA1,522.438,0.023,-
32,28,2414,2,YDL250S,YOR202W_DMA1,570.343,0.117,-
32,29,2414,2,YDL250S,YOR202W_DMA1,567.968,0.112,-
32,30,2049,2,YDL250S,YOR202W_DMA1,482.21,-0.055,-
32,31,2131,2,YDL250S,YOR202W_DMA1,503.73,-0.013,-
32,32,2240,2,YDL250S,YOR202W_DMA1,533.889,0.046,-
32,33,1899,2,YDL250S,YOR202W_DMA1,466.673,-0.086,-
32,34,2199,2,YDL250S,YOR202W_DMA1,551.741,0.081,-
32,35,1669,2,YDL250S,YOR202W_DMA1,431.547,-0.154,-
32,36,2120,2,YDL250S,YOR202W_DMA1,544.575,0.067,-
32,37,2033,2,YDL250S,YOR202W_DMA1,542.103,0.062,-
32,38,2067,2,YDL250S,YOR202W_DMA1,574.667,0.125,-
32,39,1707,2,YDL250S,YOR202W_DMA1,491.074,-0.038,-
32,40,1699,2,YDL250S,YOR202W_DMA1,495.937,-0.028,-
32,41,1857,2,YDL250S,YOR202W_DMA1,543.769,0.065,-
32,42,1832,2,YDL250S,YOR202W_DMA1,542.065,0.062,-
32,43,1653,2,YDL250S,YOR202W_DMA1,489.537,-0.041,-
32,44,1699,2,YDL250S,YOR202W_DMA1,505.435,-0.01,-
32,45,1618,2,YDL250S,YOR202W_DMA1,493.459,-0.033,-
32,46,1867,2,YDL250S,YOR202W_DMA1,542.436,0.062,-
32,47,1462,2,YDL250S,YOR202W_DMA1,446.341,-0.125,-
32,48,1482,2,YDL250S,YOR202W_DMA1,450.446,-0.117,-
