row	col	colonysize	plateid	query	array	ncolonysize	score	kvp
2	25	125	1536_example.jpg.dat	1	YOR202W_DMA1	420.811748748164	NA	NA
2	26	134	1536_example.jpg.dat	1	YOR202W_DMA1	456.797926256472	NA	NA
2	27	138	1536_example.jpg.dat	1	YOR202W_DMA1	475.592356451553	NA	NA
2	28	160	1536_example.jpg.dat	1	YOR202W_DMA1	552.189349328877	NA	NA
2	29	134	1536_example.jpg.dat	1	YOR202W_DMA1	458.881137030366	NA	NA
2	30	141	1536_example.jpg.dat	1	YOR202W_DMA1	496.349403355743	NA	NA
2	31	129	1536_example.jpg.dat	1	YOR202W_DMA1	460.964629383396	NA	NA
2	32	139	1536_example.jpg.dat	1	YOR202W_DMA1	492.325320478577	NA	NA
2	33	131	1536_example.jpg.dat	1	YOR202W_DMA1	457.889915711658	NA	NA
2	34	135	1536_example.jpg.dat	1	YOR202W_DMA1	476.640487806805	NA	NA
2	35	128	1536_example.jpg.dat	1	YOR202W_DMA1	455.823269487021	NA	NA
2	36	142	1536_example.jpg.dat	1	YOR202W_DMA1	505.829789178928	NA	NA
2	37	134	1536_example.jpg.dat	1	YOR202W_DMA1	480.042104581329	NA	NA
2	38	135	1536_example.jpg.dat	1	YOR202W_DMA1	488.482649059701	NA	NA
2	39	133	1536_example.jpg.dat	1	YOR202W_DMA1	487.15917966274	NA	NA
2	40	135	1536_example.jpg.dat	1	YOR202W_DMA1	501.488523631091	NA	NA
2	41	139	1536_example.jpg.dat	1	YOR202W_DMA1	520.728908298108	NA	NA
2	42	149	1536_example.jpg.dat	1	YOR202W_DMA1	581.452616789525	NA	NA
2	43	148	1536_example.jpg.dat	1	YOR202W_DMA1	591.071854644011	NA	NA
2	44	142	1536_example.jpg.dat	1	YOR202W_DMA1	577.884239464965	NA	NA
2	45	148	1536_example.jpg.dat	1	YOR202W_DMA1	593.283515619537	NA	NA
2	46	145	1536_example.jpg.dat	1	YOR202W_DMA1	570.891386001557	NA	NA
2	47	142	1536_example.jpg.dat	1	YOR202W_DMA1	539.610812093123	NA	NA
2	48	162	1536_example.jpg.dat	1	YOR202W_DMA1	567.384172751436	NA	NA
3	1	166	1536_example.jpg.dat	1	YOR202W_DMA1	560.120937023728	NA	NA
3	2	154	1536_example.jpg.dat	1	YOR202W_DMA1	545.352461031065	NA	NA
3	3	129	1536_example.jpg.dat	1	YBR030W_DMA193	487.615998157164	NA	NA
3	4	118	1536_example.jpg.dat	1	YBR030W_DMA193	456.479516446614	NA	NA
3	5	157	1536_example.jpg.dat	1	YBR138C_DMA290	581.287636839404	NA	NA
3	6	149	1536_example.jpg.dat	1	YBR138C_DMA290	550.98464439267	NA	NA
3	7	125	1536_example.jpg.dat	1	YBR028C_DMA194	461.286175994902	NA	NA
3	8	138	1536_example.jpg.dat	1	YBR028C_DMA194	494.634191770143	NA	NA
3	9	137	1536_example.jpg.dat	1	YBR137W_DMA291	489.695985385026	NA	NA
3	10	157	1536_example.jpg.dat	1	YBR137W_DMA291	562.902863142296	NA	NA
3	11	128	1536_example.jpg.dat	1	YBR027C_DMA195	466.193084556153	NA	NA
3	12	126	1536_example.jpg.dat	1	YBR027C_DMA195	454.268648969687	NA	NA
3	13	148	1536_example.jpg.dat	1	YBR134W_DMA292	523.523770530964	NA	NA
3	14	156	1536_example.jpg.dat	1	YBR134W_DMA292	556.598949792221	NA	NA
3	15	72	1536_example.jpg.dat	1	YBR026C_DMA196	263.244500252789	NA	NA
3	16	140	1536_example.jpg.dat	1	YBR026C_DMA196	489.586062315894	NA	NA
3	17	152	1536_example.jpg.dat	1	YBR132C_DMA293	521.66112270901	NA	NA
3	18	80	1536_example.jpg.dat	1	YBR132C_DMA293	NA	NA	{status=JK}
3	19	112	1536_example.jpg.dat	1	YBR025C_DMA197	NA	NA	{status=JK}
3	20	146	1536_example.jpg.dat	1	YBR025C_DMA197	495.361129642021	NA	NA
3	21	156	1536_example.jpg.dat	1	YBR131W_DMA294	529.55724510757	NA	NA
3	22	151	1536_example.jpg.dat	1	YBR131W_DMA294	512.899579416752	NA	NA
3	23	144	1536_example.jpg.dat	1	YBR024W_DMA198	481.488651413812	NA	NA
3	24	142	1536_example.jpg.dat	1	YBR024W_DMA198	471.200126533424	NA	NA
3	25	157	1536_example.jpg.dat	1	YBR130C_DMA295	518.940713031647	NA	NA
3	26	144	1536_example.jpg.dat	1	YBR130C_DMA295	480.325465138544	NA	NA
3	27	146	1536_example.jpg.dat	1	YBR023C_DMA199	493.150176915297	NA	NA
3	28	140	1536_example.jpg.dat	1	YBR023C_DMA199	472.668578025162	NA	NA
3	29	157	1536_example.jpg.dat	1	YBR129C_DMA296	529.115850772688	NA	NA
3	30	141	1536_example.jpg.dat	1	YBR129C_DMA296	487.762058885333	NA	NA
3	31	148	1536_example.jpg.dat	1	YBR022W_DMA200	520.671117482015	NA	NA
3	32	147	1536_example.jpg.dat	1	YBR022W_DMA200	512.757559787694	NA	NA
3	33	155	1536_example.jpg.dat	1	YBR128C_DMA297	533.733212659801	NA	NA
3	34	139	1536_example.jpg.dat	1	YBR128C_DMA297	NA	NA	{status=JK}
3	35	138	1536_example.jpg.dat	1	YBR020W_DMA201	484.08023402738	NA	NA
3	36	153	1536_example.jpg.dat	1	YBR020W_DMA201	NA	NA	{status=JK}
3	37	147	1536_example.jpg.dat	1	YBR126C_DMA298	518.52626369134	NA	NA
3	38	83	1536_example.jpg.dat	1	YBR126C_DMA298	NA	NA	{status=JK}
3	39	132	1536_example.jpg.dat	1	YBR019C_DMA202	476.445362398659	NA	NA
3	40	138	1536_example.jpg.dat	1	YBR019C_DMA202	503.943357179258	NA	NA
3	41	142	1536_example.jpg.dat	1	YBR125C_DMA299	522.052731242579	NA	NA
3	42	128	1536_example.jpg.dat	1	YBR125C_DMA299	490.702404767	NA	NA
3	43	142	1536_example.jpg.dat	1	YBR018C_DMA203	548.558922912488	NA	NA
3	44	152	1536_example.jpg.dat	1	YBR018C_DMA203	586.940803590422	NA	NA
3	45	145	1536_example.jpg.dat	1	YBR122C_DMA300	557.629089153697	NA	NA
3	46	161	1536_example.jpg.dat	1	YBR122C_DMA300	589.83170445249	NA	NA
3	47	170	1536_example.jpg.dat	1	YOR202W_DMA1	585.831676375328	NA	NA
3	48	172	1536_example.jpg.dat	1	YOR202W_DMA1	563.554414189597	NA	NA
4	1	186	1536_example.jpg.dat	1	YOR202W_DMA1	584.632010519097	NA	NA
4	2	153	1536_example.jpg.dat	1	YOR202W_DMA1	516.146698671779	NA	NA
