#row  column  size-1  circ-1  MedInt-1
4 5 197 0.906 241
4 6 214 0.885 238
4 7 185 0.919 240
4 8 209 0.931 239
4 9 196 0.952 238
4 10 195 0.947 235
4 11 189 0.971 240
4 12 198 0.94 241
4 13 195 0.947 240
4 14 195 0.917 242
4 15 187 0.951 238
4 16 201 0.924 243
4 17 194 0.933 240
4 18 202 0.981 235
4 19 198 0.931 236
4 20 208 0.927 240
4 21 190 0.923 230
4 22 184 0.945 237
4 23 201 0.945 234
4 24 198 0.931 238
4 25 207 0.952 235
4 26 201 0.954 233
4 27 209 0.931 238
4 28 193 0.937 236
4 29 218 0.959 236
4 30 209 0.948 231
4 31 191 0.919 230
4 32 203 0.933 238
4 33 146 0.827 230
4 34 186 0.895 228
4 35 151 0.968 235
4 36 109 0.88 229
4 37 163 0.9 234
4 38 178 0.915 236
4 39 181 0.921 241
4 40 162 0.927 238
4 41 185 0.941 242
4 42 158 0.913 237
4 43 182 0.958 238
4 44 177 0.954 239
4 45 170 0.949 235
4 46 190 0.944 235
4 47 199 0.936 231
4 48 184 0.906 230
5 1 287 0.94 235
5 2 245 0.917 233
5 3 212 0.916 237
5 4 170 0.818 235
5 5 188 0.892 244
5 6 187 0.961 243
5 7 140 0.907 231
5 8 110 0.862 230
5 9 200 0.94 243
5 10 197 0.906 243
5 11 167 0.891 236
5 12 173 0.956 230
5 13 213 0.928 232
5 14 194 0.933 239
5 15 181 0.952 236
5 16 193 0.959 238
5 17 102 0.914 229
5 18 120 0.903 228
5 19 170 0.949 235
5 20 169 0.92 235
5 21 173 0.91 234
5 22 201 0.945 237
5 23 189 0.939 238
5 24 200 0.919 238
5 25 157 0.889 229
5 26 162 0.927 230
5 27 189 0.909 234
5 28 212 0.896 238
5 29 74 0.92 227
5 30 65 0.935 225
5 31 183 0.931 233
5 32 190 0.914 236
5 33 132 0.965 231
5 34 138 0.918 230
5 35 192 0.932 237
5 36 171 0.9 235
5 37 136 0.941 233
5 38 140 0.932 234
5 39 169 0.943 233
5 40 164 0.915 238
5 41 164 0.906 239
5 42 151 0.895 238
5 43 173 0.956 235
5 44 173 0.91 237
5 45 192 0.911 238
5 46 176 0.935 236
5 47 201 0.895 231
5 48 211 0.92 232
6 1 272 0.933 235
6 2 224 0.919 235
6 3 223 0.951 242
6 4 197 0.897 239
6 5 201 0.895 240
6 6 196 0.922 241
6 7 144 0.889 236
6 8 161 0.931 238
6 9 196 0.93 238
6 10 195 0.947 244
6 11 190 0.923 240
6 12 171 0.931 233
6 13 189 0.971 241
6 14 186 0.903 240
6 15 178 0.927 237
6 16 184 0.936 240
6 17 117 0.917 230
6 18 92 0.92 227
6 19 160 0.925 232
6 20 151 0.942 233
6 21 195 0.938 238
6 22 192 0.924 238
6 23 201 0.924 238
6 24 205 0.922 237
6 25 151 0.942 237
6 26 161 0.954 233
6 27 202 0.929 238
6 28 209 0.961 238
6 29 82 0.847 223
6 30 77 0.972 224
6 31 190 0.914 234
6 32 187 0.929 238
6 33 128 0.936 230
6 34 136 0.967 232
6 35 186 0.895 229
6 36 190 0.944 236
6 37 126 0.959 233
6 38 144 0.958 232
6 39 166 0.95 236
6 40 160 0.948 238
6 41 174 0.907 238
6 42 174 0.938 238
6 43 173 0.932 237
6 44 157 0.921 236
6 45 177 0.931 236
6 46 195 0.917 235
6 47 208 0.935 232
6 48 235 0.944 237
7 1 286 0.905 237
7 2 238 0.964 239
7 3 218 0.921 240
7 4 202 0.95 237
7 5 211 0.949 241
7 6 216 0.95 242
7 7 126 0.959 237
7 8 127 0.967 233
7 9 216 0.941 243
7 10 197 0.926 241
7 11 173 0.901 236
7 12 196 0.922 234
7 13 190 0.944 239
7 14 188 0.943 237
7 15 187 0.908 240
7 16 175 0.912 238
7 17 198 0.931 245
7 18 197 0.948 239
7 19 195 0.925 241
7 20 192 0.954 242
7 21 194 0.942 237
7 22 200 0.919 240
7 23 194 0.933 234
7 24 199 0.915 241
7 25 210 0.907 240
7 26 214 0.924 237
7 27 210 0.896 237
7 28 210 0.965 238
7 29 233 0.924 238
7 30 202 0.95 240
7 31 115 0.969 225
7 32 107 0.929 229
7 33 207 0.952 241
7 34 199 0.936 240
7 35 197 0.906 239
7 36 196 0.901 242
7 37 189 0.909 241
7 38 194 0.912 239
7 39 119 0.906 233
7 40 124 0.944 231
7 41 184 0.914 236
7 42 187 0.908 241
7 43 174 0.951 234
7 44 178 0.937 240
7 45 205 0.913 240
7 46 199 0.915 240
7 47 213 0.928 238
7 48 244 0.903 238
8 1 292 0.914 239
8 2 234 0.94 239
8 3 215 0.967 243
8 4 204 0.929 241
8 5 209 0.911 241
8 6 207 0.931 241
8 7 126 0.896 237
8 8 101 0.888 233
8 9 204 0.938 242
8 10 206 0.947 244
8 11 180 0.895 238
8 12 171 0.922 233
8 13 202 0.95 242
8 14 189 0.918 239
8 15 197 0.906 240
8 16 197 0.935 243
8 17 187 0.929 236
8 18 185 0.941 240
8 19 193 0.937 238
8 20 185 0.973 238
8 21 202 0.88 240
8 22 196 0.943 239
8 23 199 0.936 237
8 24 196 0.922 241
8 25 203 0.933 229
8 26 206 0.906 238
8 27 216 0.913 239
8 28 213 0.949 237
8 29 207 0.922 235
8 30 204 0.938 238
8 31 100 0.949 227
8 32 101 0.946 227
8 33 199 0.906 239
8 34 202 0.929 240
8 35 197 0.926 240
8 36 185 0.919 238
8 37 194 0.912 236
8 38 197 0.906 242
8 39 125 0.952 233
8 40 110 0.985 230
8 41 188 0.913 236
8 42 178 0.959 235
8 43 174 0.938 239
8 44 168 0.906 241
8 45 193 0.959 239
8 46 181 0.9 234
8 47 212 0.896 237
8 48 257 0.917 237
9 1 282 0.941 237
9 2 244 0.913 241
9 3 215 0.958 239
9 4 199 0.886 236
9 5 184 0.923 244
9 6 194 0.921 242
9 7 195 0.938 239
9 8 193 0.959 244
9 9 188 0.943 240
9 10 185 0.919 237
9 11 177 0.931 236
9 12 202 0.92 243
9 13 186 0.895 236
9 14 179 0.89 241
9 15 164 0.915 239
9 16 172 0.927 236
9 17 192 0.924 241
9 18 191 0.936 239
9 19 201 0.924 242
9 20 189 0.889 241
9 21 183 0.931 240
9 22 192 0.954 236
9 23 192 0.932 241
9 24 190 0.967 239
9 25 213 0.928 236
9 26 194 0.942 236
9 27 169 0.943 232
9 28 172 0.936 231
9 29 218 0.93 238
9 30 205 0.922 239
9 31 215 0.909 238
9 32 212 0.944 238
9 33 193 0.969 233
9 34 192 0.954 238
9 35 189 0.948 237
9 36 210 0.944 240
9 37 151 0.953 233
9 38 151 0.953 234
9 39 192 0.954 239
9 40 187 0.961 242
9 41 178 0.959 242
9 42 162 0.904 238
9 43 193 0.928 236
9 44 196 0.952 240
9 45 151 0.918 237
9 46 161 0.979 235
9 47 211 0.892 236
9 48 242 0.932 237
10 1 291 0.946 238
10 2 233 0.944 241
10 3 212 0.904 238
10 4 195 0.947 232
10 5 187 0.961 244
10 6 164 0.915 239
10 7 190 0.944 242
10 8 176 0.926 241
10 9 178 0.937 242
10 10 177 0.922 233
10 11 174 0.916 238
10 12 172 0.936 240
10 13 182 0.935 239
10 14 181 0.921 240
10 15 165 0.93 235
10 16 150 0.912 233
10 17 205 0.922 238
10 18 181 0.93 237
10 19 183 0.901 234
10 20 180 0.925 238
10 21 214 0.933 240
10 22 186 0.946 238
10 23 189 0.93 238
10 24 191 0.949 236
10 25 194 0.921 239
10 26 199 0.944 237
10 27 172 0.95 233
10 28 172 0.936 230
10 29 211 0.94 237
10 30 206 0.918 237
10 31 203 0.904 236
10 32 200 0.949 236
10 33 193 0.959 237
10 34 177 0.909 237
10 35 170 0.949 232
10 36 192 0.954 236
10 37 146 0.946 230
10 38 161 0.954 235
10 39 190 0.923 240
10 40 174 0.916 240
10 41 180 0.947 238
10 42 171 0.954 239
10 43 191 0.919 240
10 44 187 0.929 240
10 45 145 0.915 231
10 46 157 0.921 236
10 47 217 0.954 236
10 48 238 0.936 235
11 1 305 0.93 236
11 2 230 0.932 240
11 3 204 0.889 241
11 4 191 0.928 238
11 5 192 0.932 238
11 6 190 0.944 244
11 7 181 0.952 240
11 8 186 0.895 241
11 9 183 0.963 242
11 10 196 0.943 244
11 11 184 0.936 238
11 12 176 0.949 241
11 13 143 0.926 237
11 14 143 0.893 237
11 15 154 0.937 237
11 16 148 0.924 234
11 17 183 0.931 240
11 18 185 0.941 240
11 19 174 0.916 237
11 20 173 0.932 233
11 21 195 0.947 241
11 22 199 0.936 240
11 23 192 0.903 239
11 24 186 0.956 238
11 25 150 0.936 235
11 26 149 0.94 230
11 27 140 0.932 232
11 28 139 0.961 233
11 29 209 0.931 237
11 30 198 0.91 235
11 31 199 0.936 234
11 32 180 0.97 234
11 33 192 0.941 236
11 34 194 0.912 235
11 35 171 0.858 236
11 36 175 0.912 230
11 37 188 0.934 238
11 38 186 0.933 237
11 39 171 0.922 238
11 40 179 0.942 236
11 41 170 0.949 236
11 42 166 0.95 239
11 43 179 0.942 239
11 44 176 0.949 242
11 45 186 0.924 239
11 46 194 0.933 237
11 47 211 0.92 234
11 48 245 0.944 237
12 1 301 0.925 238
12 2 242 0.932 239
12 3 211 0.928 241
12 4 195 0.947 242
12 5 183 0.94 234
12 6 165 0.911 238
12 7 181 0.943 245
12 8 184 0.914 244
12 9 182 0.935 245
12 10 179 0.965 243
12 11 184 0.936 241
12 12 181 0.943 235
12 13 149 0.93 236
12 14 145 0.929 236
12 15 157 0.921 238
12 16 145 0.915 234
12 17 181 0.882 237
12 18 177 0.954 241
12 19 169 0.967 240
12 20 175 0.899 237
12 21 217 0.917 241
12 22 199 0.936 241
12 23 174 0.947 237
12 24 179 0.942 237
12 25 146 0.946 232
12 26 153 0.955 231
12 27 133 0.909 232
12 28 139 0.95 233
12 29 206 0.947 235
12 30 205 0.942 235
12 31 189 0.889 235
12 32 193 0.959 237
12 33 199 0.936 237
12 34 202 0.929 237
12 35 179 0.942 235
12 36 174 0.916 237
12 37 182 0.935 237
12 38 181 0.952 238
12 39 187 0.899 240
12 40 172 0.918 235
12 41 150 0.936 238
12 42 171 0.922 238
12 43 172 0.96 241
12 44 150 0.903 239
12 45 178 0.885 237
12 46 186 0.969 239
12 47 212 0.924 234
12 48 246 0.895 238
13 1 277 0.89 234
13 2 236 0.956 236
13 3 134 0.953 229
13 4 125 0.952 234
13 5 195 0.917 243
13 6 183 0.94 241
13 7 166 0.917 240
13 8 184 0.914 234
13 9 193 0.959 240
13 10 183 0.963 235
13 11 177 0.964 237
13 12 183 0.963 242
13 13 173 0.932 241
13 14 177 0.931 236
13 15 172 0.96 234
13 16 181 0.921 236
13 17 151 0.968 238
13 18 151 0.968 236
13 19 168 0.875 232
13 20 182 0.926 240
13 21 132 0.928 230
13 22 163 0.91 229
13 23 189 0.909 241
13 24 181 0.921 238
13 25 188 0.966 238
13 26 196 0.93 238
13 27 194 0.912 237
13 28 197 0.926 234
13 29 210 0.915 234
13 30 202 0.95 231
13 31 207 0.902 237
13 32 213 0.928 236
13 33 172 0.927 229
13 34 168 0.937 230
13 35 188 0.943 233
13 36 182 0.896 238
13 37 167 0.965 232
13 38 167 0.9 232
13 39 190 0.893 238
13 40 170 0.926 238
13 41 167 0.965 234
13 42 156 0.915 238
13 43 145 0.905 234
13 44 164 0.948 236
13 45 177 0.954 236
13 46 204 0.938 238
13 47 208 0.927 236
13 48 260 0.927 239
14 1 264 0.791 238
14 2 244 0.94 239
14 3 134 0.953 233
14 4 136 0.967 235
14 5 176 0.949 235
14 6 184 0.914 239
14 7 168 0.937 239
14 8 176 0.949 235
14 9 188 0.956 241
14 10 177 0.954 239
14 11 172 0.95 239
14 12 178 0.927 240
14 13 168 0.915 240
14 14 176 0.917 240
14 15 172 0.95 231
14 16 179 0.942 235
14 17 143 0.978 237
14 18 151 0.942 235
14 19 188 0.913 241
14 20 174 0.916 241
14 21 167 0.922 236
14 22 163 0.956 236
14 23 182 0.935 240
14 24 189 0.939 240
14 25 197 0.926 240
14 26 193 0.907 235
14 27 192 0.954 236
14 28 192 0.954 235
14 29 210 0.935 235
14 30 202 0.959 233
14 31 212 0.904 235
14 32 207 0.922 236
14 33 170 0.949 230
14 34 162 0.95 232
14 35 183 0.963 231
14 36 177 0.931 234
14 37 174 0.916 231
14 38 151 0.928 230
14 39 174 0.938 238
14 40 170 0.926 233
14 41 164 0.938 237
14 42 119 0.906 235
14 43 170 0.894 237
14 44 144 0.969 230
14 45 174 0.947 232
14 46 178 0.937 232
14 47 204 0.917 236
14 48 257 0.924 238
15 1 293 0.917 238
15 2 247 0.944 238
15 3 213 0.9 241
15 4 193 0.937 237
15 5 203 0.933 242
15 6 197 0.926 242
15 7 177 0.931 243
15 8 169 0.911 239
15 9 180 0.925 243
15 10 172 0.927 237
15 11 177 0.954 241
15 12 184 0.923 242
15 13 186 0.924 243
15 14 179 0.965 238
15 15 176 0.949 239
15 16 192 0.932 241
15 17 189 0.909 239
15 18 142 0.92 237
15 19 202 0.929 239
15 20 185 0.919 235
15 21 153 0.897 236
15 22 178 0.937 238
15 23 170 0.949 228
15 24 164 0.938 230
15 25 65 0.885 223
15 26 69 0.827 221
15 27 193 0.928 238
15 28 177 0.931 234
15 29 191 0.928 236
15 30 188 0.934 234
15 31 200 0.962 234
15 32 196 0.93 234
15 33 186 0.924 232
15 34 191 0.928 234
15 35 184 0.914 237
15 36 172 0.905 233
15 37 170 0.949 232
15 38 172 0.936 237
15 39 162 0.927 235
15 40 179 0.942 239
15 41 165 0.944 240
15 42 154 0.917 231
15 43 179 0.942 237
15 44 175 0.943 237
15 45 173 0.99 238
15 46 186 0.946 235
15 47 215 0.917 237
15 48 250 0.917 235
16 1 289 0.939 235
16 2 232 0.94 239
16 3 205 0.934 236
16 4 188 0.934 242
16 5 200 0.919 236
16 6 213 0.9 239
16 7 159 0.933 236
16 8 163 0.966 237
16 9 182 0.958 244
16 10 175 0.953 243
16 11 168 0.961 239
16 12 183 0.963 240
16 13 170 0.949 240
16 14 176 0.949 241
16 15 187 0.929 238
16 16 197 0.897 241
16 17 185 0.95 240
16 18 173 0.901 239
16 19 202 0.929 234
16 20 197 0.957 237
16 21 165 0.944 240
16 22 176 0.926 239
16 23 164 0.938 232
16 24 188 0.934 230
16 25 77 0.909 227
16 26 68 0.926 226
16 27 188 0.913 236
16 28 182 0.926 233
16 29 191 0.919 236
16 30 188 0.884 232
16 31 195 0.947 233
16 32 197 0.926 233
16 33 188 0.934 235
16 34 190 0.944 233
16 35 182 0.958 235
16 36 180 0.947 237
16 37 170 0.949 237
16 38 161 0.954 233
16 39 171 0.922 237
16 40 130 0.962 227
16 41 162 0.936 231
16 42 146 0.936 234
16 43 180 0.947 237
16 44 165 0.968 235
16 45 173 0.965 236
16 46 160 0.854 234
16 47 206 0.947 233
16 48 249 0.932 233
17 1 289 0.929 236
17 2 228 0.943 237
17 3 199 0.915 240
17 4 190 0.944 241
17 5 181 0.921 244
17 6 176 0.949 241
17 7 192 0.924 243
17 8 190 0.914 239
17 9 135 0.934 234
17 10 135 0.923 234
17 11 176 0.926 238
17 12 167 0.955 241
17 13 144 0.933 231
17 14 151 0.918 235
17 15 183 0.909 239
17 16 176 0.904 240
17 17 84 0.924 228
17 18 77 0.864 225
17 19 170 0.916 241
17 20 167 0.922 236
17 21 135 0.898 237
17 22 121 0.921 234
17 23 170 0.894 237
17 24 169 0.943 235
17 25 167 0.955 236
17 26 179 0.942 229
17 27 176 0.958 235
17 28 175 0.921 235
17 29 190 0.914 234
17 30 194 0.921 234
17 31 187 0.938 230
17 32 187 0.961 233
17 33 145 0.905 231
17 34 145 0.939 232
17 35 190 0.923 235
17 36 145 0.873 232
17 37 178 0.906 237
17 38 174 0.961 237
17 39 174 0.961 238
17 40 167 0.955 237
17 41 168 0.961 236
17 42 171 0.922 231
17 43 164 0.906 238
17 44 173 0.965 238
17 45 173 0.932 236
17 46 188 0.966 235
17 47 211 0.94 235
17 48 161 0.827 230
18 1 280 0.893 235
18 2 231 0.936 237
18 3 201 0.924 239
18 4 191 0.949 243
18 5 189 0.939 241
18 6 177 0.931 242
18 7 184 0.894 236
18 8 187 0.929 239
18 9 127 0.967 234
18 10 131 0.896 235
18 11 164 0.938 240
18 12 111 0.935 236
18 13 163 0.932 235
18 14 169 0.92 239
18 15 188 0.934 236
18 16 185 0.919 239
18 17 88 0.954 230
18 18 83 0.9 228
18 19 174 0.916 239
18 20 167 0.9 237
18 21 112 0.985 231
18 22 140 0.932 236
18 23 169 0.933 235
18 24 167 0.955 238
18 25 154 0.903 234
18 26 171 0.922 235
18 27 174 0.916 236
18 28 173 0.932 232
18 29 185 0.95 234
18 30 180 0.947 234
18 31 191 0.898 233
18 32 192 0.954 237
18 33 128 0.936 228
18 34 158 0.927 228
18 35 182 0.926 236
18 36 172 0.936 235
18 37 170 0.949 233
18 38 171 0.922 231
18 39 157 0.907 234
18 40 174 0.938 235
18 41 136 0.905 236
18 42 162 0.95 234
18 43 162 0.917 237
18 44 156 0.949 235
18 45 174 0.947 236
18 46 187 0.899 234
18 47 195 0.896 235
18 48 269 0.941 236
19 1 271 0.898 238
19 2 224 0.947 237
19 3 163 0.942 235
19 4 151 0.942 233
19 5 213 0.928 244
19 6 198 0.931 238
19 7 175 0.921 238
19 8 173 0.91 241
19 9 162 0.927 232
19 10 157 0.955 233
19 11 177 0.931 233
19 12 171 0.954 232
19 13 178 0.959 238
19 14 156 0.949 235
19 15 172 0.936 233
19 16 179 0.942 234
19 17 169 0.92 237
19 18 163 0.9 235
19 19 172 0.927 235
19 20 166 0.926 238
19 21 173 0.942 242
19 22 169 0.967 239
19 23 141 0.913 231
19 24 181 0.921 240
19 25 188 0.934 238
19 26 115 0.841 233
19 27 182 0.958 237
19 28 181 0.952 232
19 29 177 0.931 233
19 30 189 0.939 234
19 31 147 0.952 223
19 32 156 0.939 228
19 33 192 0.924 231
19 34 187 0.961 235
19 35 182 0.896 233
19 36 183 0.963 227
19 37 132 0.949 226
19 38 123 0.948 230
19 39 187 0.899 236
19 40 178 0.937 237
19 41 188 0.934 235
19 42 165 0.921 235
19 43 164 0.972 238
19 44 168 0.906 234
19 45 174 0.961 235
19 46 185 0.95 235
19 47 183 0.909 231
19 48 238 0.917 234
20 1 278 0.954 236
20 2 220 0.91 239
20 3 149 0.93 230
20 4 165 0.944 234
20 5 211 0.92 242
20 6 210 0.965 239
20 7 174 0.938 240
20 8 170 0.939 239
20 9 150 0.972 230
20 10 145 0.929 230
20 11 171 0.944 238
20 12 168 0.937 239
20 13 166 0.95 239
20 14 163 0.9 239
20 15 179 0.951 238
20 16 158 0.927 238
20 17 156 0.915 232
20 18 165 0.944 237
20 19 137 0.947 235
20 20 182 0.913 241
20 21 171 0.922 240
20 22 168 0.937 240
20 23 187 0.92 240
20 24 154 0.894 232
20 25 169 0.933 237
20 26 179 0.911 234
20 27 179 0.911 235
20 28 188 0.904 236
20 29 181 0.9 235
20 30 189 0.939 234
20 31 146 0.946 222
20 32 150 0.912 227
20 33 179 0.911 235
20 34 188 0.934 234
20 35 178 0.959 228
20 36 178 0.946 232
20 37 130 0.951 226
20 38 133 0.946 226
20 39 186 0.956 237
20 40 173 0.956 233
20 41 183 0.931 233
20 42 185 0.919 237
20 43 164 0.938 236
20 44 165 0.921 232
20 45 188 0.956 236
20 46 181 0.93 236
20 47 184 0.885 232
20 48 251 0.921 235
21 1 252 0.906 234
21 2 214 0.924 231
21 3 183 0.931 234
21 4 194 0.912 241
21 5 67 0.933 223
21 6 72 0.943 224
21 7 178 0.937 242
21 8 181 0.9 237
21 9 177 0.954 238
21 10 146 0.946 240
21 11 154 0.927 238
21 12 172 0.918 239
21 13 171 0.931 239
21 14 164 0.948 236
21 15 200 0.949 237
21 16 174 0.971 236
21 17 169 0.933 240
21 18 126 0.943 236
21 19 119 0.933 235
21 20 128 0.936 233
21 21 126 0.948 232
21 22 126 0.948 231
21 23 163 0.932 238
21 24 147 0.918 234
21 25 168 0.961 237
21 26 151 0.886 232
21 27 182 0.926 235
21 28 180 0.947 234
21 29 156 0.949 231
21 30 157 0.955 230
21 31 175 0.967 230
21 32 177 0.954 228
21 33 184 0.927 233
21 34 177 0.954 233
21 35 154 0.927 233
21 36 154 0.961 230
21 37 152 0.949 229
21 38 162 0.927 232
21 39 109 0.918 225
21 40 115 0.969 227
21 41 171 0.944 230
21 42 165 0.954 227
21 43 135 0.96 226
21 44 141 0.938 224
21 45 171 0.954 232
21 46 178 0.937 232
21 47 195 0.938 229
21 48 240 0.952 233
22 1 247 0.925 234
22 2 218 0.921 238
22 3 202 0.92 239
22 4 179 0.911 239
22 5 54 0.933 224
22 6 53 0.916 224
22 7 178 0.937 236
22 8 174 0.938 241
22 9 163 0.923 239
22 10 176 0.949 235
22 11 165 0.911 239
22 12 171 0.922 240
22 13 168 0.961 236
22 14 157 0.907 230
22 15 169 0.943 233
22 16 169 0.957 234
22 17 157 0.921 237
22 18 158 0.937 239
22 19 124 0.882 236
22 20 122 0.918 237
22 21 122 0.929 227
22 22 141 0.949 233
22 23 174 0.938 239
22 24 171 0.954 239
22 25 183 0.94 237
22 26 183 0.901 236
22 27 180 0.947 236
22 28 183 0.909 234
22 29 147 0.862 221
22 30 156 0.915 229
22 31 171 0.931 227
22 32 170 0.916 228
22 33 175 0.943 234
22 34 180 0.895 231
22 35 160 0.939 228
22 36 155 0.943 233
22 37 167 0.932 229
22 38 150 0.912 230
22 39 87 0.826 220
22 40 130 0.962 227
22 41 166 0.95 230
22 42 159 0.967 233
22 43 140 0.897 221
22 44 157 0.867 229
22 45 172 0.95 232
22 46 172 0.95 228
22 47 193 0.907 229
22 48 235 0.944 229
23 1 270 0.926 237
23 2 213 0.9 234
23 3 196 0.922 240
23 4 178 0.906 241
23 5 182 0.926 236
23 6 183 0.963 240
23 7 173 0.91 240
23 8 170 0.916 240
23 9 161 0.921 238
23 10 165 0.934 239
23 11 183 0.909 238
23 12 158 0.904 238
23 13 170 0.972 234
23 14 168 0.937 237
23 15 168 0.915 231
23 16 161 0.979 237
23 17 173 0.932 238
23 18 179 0.942 238
23 19 146 0.946 236
23 20 165 0.944 240
23 21 176 0.926 235
23 22 173 0.932 234
23 23 159 0.943 236
23 24 159 0.967 238
23 25 0 0.0 0
23 26 0 0.0 0
23 27 164 0.938 229
23 28 163 0.923 231
23 29 158 0.937 231
23 30 161 0.889 229
23 31 160 0.948 226
23 32 158 0.904 228
23 33 179 0.942 231
23 34 176 0.949 233
23 35 180 0.947 235
23 36 173 0.932 231
23 37 172 0.927 234
23 38 175 0.943 231
23 39 175 0.943 235
23 40 170 0.916 233
23 41 168 0.961 233
23 42 166 0.926 234
23 43 146 0.946 228
23 44 114 0.893 227
23 45 172 0.918 232
23 46 187 0.951 230
23 47 205 0.913 229
23 48 246 0.91 230
24 1 262 0.909 236
24 2 208 0.927 235
24 3 196 0.922 236
24 4 176 0.949 239
24 5 173 0.932 240
24 6 165 0.921 228
24 7 176 0.949 242
24 8 172 0.927 240
24 9 158 0.913 240
24 10 154 0.937 242
24 11 166 0.95 239
24 12 166 0.95 239
24 13 147 0.942 230
24 14 180 0.916 239
24 15 164 0.948 235
24 16 168 0.937 235
24 17 159 0.957 237
24 18 136 0.941 238
24 19 161 0.921 238
24 20 159 0.943 238
24 21 176 0.917 237
24 22 181 0.93 237
24 23 154 0.947 233
24 24 175 0.921 239
24 25 46 0.885 222
24 26 71 0.966 229
24 27 186 0.895 232
24 28 162 0.95 231
24 29 149 0.965 226
24 30 160 0.939 229
24 31 158 0.937 229
24 32 149 0.906 219
24 33 178 0.927 232
24 34 175 0.943 232
24 35 176 0.949 231
24 36 176 0.926 230
24 37 173 0.942 234
24 38 173 0.932 231
24 39 178 0.959 232
24 40 165 0.921 233
24 41 167 0.932 230
24 42 157 0.955 233
24 43 141 0.938 230
24 44 135 0.96 225
24 45 161 0.921 230
24 46 206 0.947 231
24 47 189 0.918 226
24 48 249 0.94 230
25 1 251 0.94 238
25 2 207 0.931 235
25 3 147 0.885 232
25 4 148 0.985 233
25 5 189 0.918 236
25 6 182 0.958 239
25 7 89 0.89 230
25 8 102 0.859 229
25 9 151 0.942 239
25 10 132 0.903 234
25 11 159 0.91 239
