#row  column  size-1  circ-1  MedInt-1
5 45 169 0.943 234
5 46 171 0.964 237
5 47 162 0.904 232
5 48 190 0.914 229
6 1 216 0.815 234
6 2 221 0.895 240
6 3 200 0.94 241
6 4 201 0.915 238
6 5 193 0.887 244
6 6 182 0.948 239
6 7 161 0.889 237
6 8 161 0.954 238
6 9 185 0.911 245
6 10 190 0.976 244
6 11 163 0.932 232
6 12 161 0.944 233
6 13 182 0.948 241
6 14 181 0.952 243
6 15 187 0.938 243
6 16 173 0.942 238
6 17 123 0.936 232
6 18 111 0.952 234
6 19 154 0.903 239
6 20 149 0.93 239
6 21 190 0.932 240
6 22 171 0.87 240
6 23 187 0.984 240
6 24 191 0.949 239
6 25 151 0.895 235
6 26 157 0.931 232
6 27 182 0.875 233
6 28 202 0.929 240
6 29 56 0.811 223
6 30 68 0.891 226
6 31 172 0.927 234
6 32 159 0.91 236
6 33 119 0.895 231
6 34 114 0.932 229
6 35 188 0.904 241
6 36 170 0.894 236
6 37 104 0.887 235
6 38 110 0.926 234
6 39 144 0.958 237
6 40 145 0.965 241
6 41 151 0.886 236
6 42 142 0.864 241
6 43 152 0.924 238
6 44 156 0.949 239
6 45 149 0.965 234
6 46 181 0.921 237
6 47 188 0.913 237
6 48 215 0.937 237
7 1 265 0.823 239
7 2 225 0.951 244
7 3 197 0.926 236
7 4 187 0.929 243
7 5 201 0.895 238
7 6 191 0.949 241
7 7 124 0.872 235
7 8 124 0.917 238
7 9 195 0.917 247
7 10 187 0.908 240
7 11 175 0.921 236
7 12 191 0.949 242
7 13 182 0.935 240
7 14 179 0.942 240
7 15 172 0.936 243
7 16 182 0.926 238
7 17 189 0.948 247
7 18 181 0.952 243
7 19 184 0.936 245
7 20 179 0.89 243
7 21 186 0.946 243
7 22 190 0.923 241
7 23 186 0.946 241
7 24 175 0.953 242
7 25 193 0.907 240
7 26 202 0.9 239
7 27 186 0.924 241
7 28 193 0.937 236
7 29 216 0.962 244
7 30 200 0.94 240
7 31 90 0.912 229
7 32 104 0.903 231
7 33 192 0.903 243
7 34 176 0.926 242
7 35 173 0.932 241
7 36 173 0.932 241
7 37 182 0.935 245
7 38 184 0.945 238
7 39 115 0.94 238
7 40 117 0.917 235
7 41 172 0.905 238
7 42 159 0.887 238
7 43 139 0.95 234
7 44 163 0.932 243
7 45 153 0.875 237
7 46 174 0.929 239
7 47 196 0.913 238
7 48 228 0.878 233
8 1 261 0.913 241
8 2 218 0.959 239
8 3 211 0.94 241
8 4 177 0.909 242
8 5 199 0.966 243
8 6 203 0.954 240
8 7 121 0.937 235
8 8 107 0.958 227
8 9 181 0.93 242
8 10 167 0.909 242
8 11 180 0.938 239
8 12 172 0.896 231
8 13 186 0.924 242
8 14 185 0.941 243
8 15 181 0.9 242
8 16 168 0.906 241
8 17 187 0.929 243
8 18 179 0.92 241
8 19 189 0.939 241
8 20 178 0.959 240
8 21 188 0.892 235
8 22 182 0.935 241
8 23 180 0.916 238
8 24 192 0.954 240
8 25 194 0.912 228
8 26 196 0.913 237
8 27 197 0.926 241
8 28 190 0.944 235
8 29 193 0.937 238
8 30 192 0.903 240
8 31 107 0.971 230
8 32 101 0.99 231
8 33 193 0.907 239
8 34 163 0.9 238
8 35 178 0.915 242
8 36 172 0.918 238
8 37 181 0.952 233
8 38 165 0.921 240
8 39 122 0.956 236
8 40 108 0.898 235
8 41 176 0.926 242
8 42 160 0.948 235
8 43 148 0.868 242
8 44 161 0.944 235
8 45 154 0.894 240
8 46 163 0.9 240
8 47 169 0.88 232
8 48 199 0.886 236
9 1 281 0.938 241
9 2 213 0.855 240
9 3 205 0.934 238
9 4 179 0.942 239
9 5 180 0.938 242
9 6 179 0.911 244
9 7 187 0.938 236
9 8 177 0.871 244
9 9 180 0.916 236
9 10 178 0.937 236
9 11 175 0.967 239
9 12 186 0.924 241
9 13 172 0.905 236
9 14 189 0.939 244
9 15 151 0.918 243
9 16 161 0.944 235
9 17 170 0.916 243
9 18 180 0.916 240
9 19 197 0.926 241
9 20 176 0.926 241
9 21 180 0.947 241
9 22 179 0.942 238
9 23 179 0.89 242
9 24 180 0.916 239
9 25 207 0.91 243
9 26 183 0.963 237
9 27 165 0.968 235
9 28 157 0.931 234
9 29 198 0.962 240
9 30 193 0.907 239
9 31 203 0.933 237
9 32 193 0.928 241
9 33 173 0.932 236
9 34 161 0.868 238
9 35 166 0.917 238
9 36 192 0.954 242
9 37 141 0.938 236
9 38 134 0.927 235
9 39 167 0.922 236
9 40 174 0.938 244
9 41 167 0.955 242
9 42 141 0.913 231
9 43 177 0.954 239
9 44 171 0.891 240
9 45 139 0.925 238
9 46 142 0.956 232
9 47 207 0.931 241
9 48 211 0.884 239
10 1 285 0.916 242
10 2 211 0.847 237
10 3 201 0.924 237
10 4 188 0.934 236
10 5 190 0.967 238
10 6 170 0.916 237
10 7 180 0.947 242
10 8 177 0.931 242
10 9 172 0.936 241
10 10 180 0.925 242
10 11 177 0.931 237
10 12 176 0.949 244
10 13 172 0.95 243
10 14 161 0.921 239
10 15 153 0.931 241
10 16 156 0.925 233
10 17 197 0.926 243
10 18 185 0.928 242
10 19 174 0.916 237
10 20 176 0.949 239
10 21 204 0.917 243
10 22 167 0.922 237
10 23 160 0.939 240
10 24 169 0.902 236
10 25 181 0.952 240
10 26 181 0.93 238
10 27 153 0.955 231
10 28 161 0.954 235
10 29 192 0.954 240
10 30 195 0.947 239
10 31 199 0.936 237
10 32 179 0.92 233
10 33 175 0.943 236
10 34 173 0.901 237
10 35 171 0.9 239
10 36 161 0.954 239
10 37 136 0.941 230
10 38 141 0.88 233
10 39 174 0.907 239
10 40 162 0.927 242
10 41 158 0.961 240
10 42 157 0.931 236
10 43 166 0.917 240
10 44 178 0.937 242
10 45 129 0.868 237
10 46 142 0.92 232
10 47 192 0.894 235
10 48 200 0.919 237
11 1 247 0.899 239
11 2 230 0.932 245
11 3 208 0.956 240
11 4 193 0.928 245
11 5 193 0.959 246
11 6 188 0.934 246
11 7 180 0.916 244
11 8 178 0.937 241
11 9 174 0.938 245
11 10 198 0.882 241
11 11 170 0.939 238
11 12 184 0.945 245
11 13 136 0.956 240
11 14 132 0.928 238
11 15 159 0.943 241
11 16 150 0.961 235
11 17 174 0.971 240
11 18 179 0.942 242
11 19 165 0.978 242
11 20 155 0.967 239
11 21 182 0.926 242
11 22 187 0.908 238
11 23 175 0.943 234
11 24 175 0.899 242
11 25 133 0.946 234
11 26 153 0.931 235
11 27 132 0.869 236
11 28 142 0.92 235
11 29 186 0.924 236
11 30 187 0.899 237
11 31 176 0.949 237
11 32 167 0.879 236
11 33 176 0.926 238
11 34 167 0.965 238
11 35 178 0.937 235
11 36 154 0.937 237
11 37 176 0.949 243
11 38 167 0.9 237
11 39 162 0.96 240
11 40 161 0.944 241
11 41 142 0.92 235
11 42 160 0.915 240
11 43 161 0.921 240
11 44 160 0.925 240
11 45 158 0.927 240
11 46 166 0.845 238
11 47 196 0.922 239
11 48 208 0.927 236
12 1 292 0.914 245
12 2 216 0.894 239
12 3 200 0.94 243
12 4 192 0.954 242
12 5 187 0.929 244
12 6 178 0.927 242
12 7 180 0.947 242
12 8 177 0.931 243
12 9 178 0.937 244
12 10 173 0.942 244
12 11 181 0.93 242
12 12 179 0.942 243
12 13 148 0.914 235
12 14 126 0.959 239
12 15 153 0.931 241
12 16 148 0.924 238
12 17 176 0.917 244
12 18 153 0.907 242
12 19 143 0.883 242
12 20 181 0.93 243
12 21 202 0.929 241
12 22 187 0.951 245
12 23 182 0.948 242
12 24 177 0.922 242
12 25 137 0.912 236
12 26 135 0.934 233
12 27 139 0.988 234
12 28 137 0.937 236
12 29 186 0.924 236
12 30 182 0.935 232
12 31 176 0.949 241
12 32 185 0.941 240
12 33 185 0.941 236
12 34 175 0.899 237
12 35 162 0.895 237
12 36 175 0.921 240
12 37 156 0.915 235
12 38 143 0.893 233
12 39 173 0.91 239
12 40 164 0.938 239
12 41 158 0.937 242
12 42 137 0.912 237
12 43 156 0.949 237
12 44 139 0.845 238
12 45 165 0.911 237
12 46 166 0.936 239
12 47 217 0.917 242
12 48 219 0.934 237
13 1 289 0.939 240
13 2 232 0.94 238
13 3 136 0.93 233
13 4 135 0.898 237
13 5 189 0.93 245
13 6 181 0.921 246
13 7 169 0.943 244
13 8 171 0.954 239
13 9 189 0.909 241
13 10 158 0.913 241
13 11 169 0.967 240
13 12 171 0.954 239
13 13 169 0.88 240
13 14 173 0.965 241
13 15 164 0.962 237
13 16 163 0.966 236
13 17 158 0.937 239
13 18 153 0.965 236
13 19 174 0.938 239
13 20 169 0.943 243
13 21 157 0.945 236
13 22 158 0.986 235
13 23 186 0.924 242
13 24 165 0.944 236
13 25 180 0.938 240
13 26 176 0.958 241
13 27 175 0.89 235
13 28 192 0.924 238
13 29 186 0.956 238
13 30 187 0.929 230
13 31 194 0.964 239
13 32 205 0.922 237
13 33 169 0.943 232
13 34 163 0.932 235
13 35 169 0.943 232
13 36 155 0.943 239
13 37 154 0.881 238
13 38 148 0.959 233
13 39 174 0.916 240
13 40 158 0.961 239
13 41 158 0.937 236
13 42 164 0.938 241
13 43 128 0.947 235
13 44 144 0.909 237
13 45 165 0.911 237
13 46 146 0.879 237
13 47 194 0.864 234
13 48 231 0.89 240
14 1 241 0.827 240
14 2 215 0.909 239
14 3 127 0.845 232
14 4 124 0.933 237
14 5 181 0.921 242
14 6 184 0.914 242
14 7 177 0.954 240
14 8 167 0.922 242
14 9 176 0.949 239
14 10 168 0.937 236
14 11 162 0.895 243
14 12 165 0.889 242
14 13 176 0.972 246
14 14 165 0.944 240
14 15 154 0.937 233
14 16 167 0.9 235
14 17 161 0.954 240
14 18 145 0.939 237
14 19 175 0.89 245
14 20 164 0.938 242
14 21 155 0.943 237
14 22 152 0.949 240
14 23 172 0.896 244
14 24 181 0.952 240
14 25 175 0.93 242
14 26 130 0.962 231
14 27 180 0.925 239
14 28 170 0.916 238
14 29 191 0.949 236
14 30 188 0.943 232
14 31 192 0.941 235
14 32 200 0.94 239
14 33 156 0.87 230
14 34 134 0.892 232
14 35 169 0.943 236
14 36 152 0.949 236
14 37 149 0.955 235
14 38 151 0.953 233
14 39 149 0.965 239
14 40 157 0.921 237
14 41 149 0.965 233
14 42 134 0.882 235
14 43 143 0.941 240
14 44 130 0.924 234
14 45 167 0.913 242
14 46 186 0.895 240
14 47 176 0.847 237
14 48 171 0.85 235
15 1 274 0.905 245
15 2 236 0.902 241
15 3 209 0.903 244
15 4 192 0.924 243
15 5 202 0.929 245
15 6 192 0.924 244
15 7 159 0.933 236
15 8 166 0.904 245
15 9 176 0.895 242
15 10 172 0.927 241
15 11 170 0.949 243
15 12 178 0.915 244
15 13 177 0.931 242
15 14 168 0.875 242
15 15 154 0.961 243
15 16 175 0.89 246
15 17 173 0.91 243
15 18 165 0.944 241
15 19 188 0.943 242
15 20 188 0.966 237
15 21 163 0.932 244
15 22 167 0.955 243
15 23 144 0.933 230
15 24 147 0.862 230
15 25 51 0.921 224
15 26 82 0.902 228
15 27 179 0.942 239
15 28 180 0.925 236
15 29 182 0.926 239
15 30 173 0.956 238
15 31 184 0.914 235
15 32 187 0.899 237
15 33 175 0.943 237
15 34 194 0.942 240
15 35 178 0.937 242
15 36 171 0.922 241
15 37 155 0.978 232
15 38 159 0.967 239
15 39 157 0.898 233
15 40 165 0.911 239
15 41 157 0.955 242
15 42 146 0.911 236
15 43 170 0.939 240
15 44 157 0.945 237
15 45 149 0.955 237
15 46 159 0.933 235
15 47 188 0.956 237
15 48 205 0.856 238
16 1 286 0.912 242
16 2 201 0.924 235
16 3 202 0.929 243
16 4 185 0.973 241
16 5 196 0.901 241
16 6 204 0.917 242
16 7 163 0.942 242
16 8 167 0.965 242
16 9 170 0.907 243
16 10 179 0.92 246
16 11 186 0.903 241
16 12 159 0.887 240
16 13 162 0.895 242
16 14 179 0.965 245
16 15 177 0.909 241
16 16 189 0.918 244
16 17 165 0.889 244
16 18 158 0.904 242
16 19 202 0.929 239
16 20 192 0.924 241
16 21 152 0.934 242
16 22 164 0.915 243
16 23 141 0.913 232
16 24 172 0.927 230
16 25 66 0.884 227
16 26 55 0.873 225
16 27 179 0.942 240
16 28 179 0.951 234
16 29 174 0.938 238
16 30 176 0.926 237
16 31 179 0.89 231
16 32 186 0.924 237
16 33 177 0.954 239
16 34 180 0.97 238
16 35 157 0.921 238
16 36 166 0.926 239
16 37 149 0.93 236
16 38 149 0.93 236
16 39 160 0.948 234
16 40 142 0.91 239
16 41 160 0.939 233
16 42 139 0.95 233
16 43 150 0.903 239
16 44 160 0.925 240
16 45 154 0.961 238
16 46 164 0.915 238
16 47 175 0.815 237
16 48 189 0.869 236
17 1 286 0.937 242
17 2 218 0.93 237
17 3 200 0.919 243
17 4 181 0.952 245
17 5 180 0.938 244
17 6 179 0.92 244
17 7 192 0.954 241
17 8 193 0.928 241
17 9 137 0.974 240
17 10 133 0.946 237
17 11 158 0.882 242
17 12 165 0.954 242
17 13 141 0.913 238
17 14 144 0.958 238
17 15 178 0.927 245
17 16 183 0.918 245
17 17 78 0.969 227
17 18 62 0.877 229
17 19 161 0.931 246
17 20 157 0.907 242
17 21 133 0.973 239
17 22 146 0.972 238
17 23 150 0.903 238
17 24 147 0.942 239
17 25 163 0.966 241
17 26 164 0.938 235
17 27 163 0.923 232
17 28 165 0.911 241
17 29 177 0.954 239
17 30 178 0.937 236
17 31 173 0.91 233
17 32 181 0.93 234
17 33 119 0.973 230
17 34 124 0.907 227
17 35 166 0.917 237
17 36 168 0.928 236
17 37 151 0.928 238
17 38 155 0.943 238
17 39 160 0.915 237
17 40 148 0.9 236
17 41 162 0.96 240
17 42 144 0.948 236
17 43 159 0.933 240
17 44 161 0.921 237
17 45 149 0.955 236
17 46 167 0.922 238
17 47 183 0.901 236
17 48 231 0.916 239
18 1 249 0.871 242
18 2 219 0.872 242
18 3 210 0.915 244
18 4 195 0.917 243
18 5 187 0.929 245
18 6 173 0.932 244
18 7 197 0.926 241
18 8 184 0.914 244
18 9 133 0.909 242
18 10 133 0.92 238
18 11 165 0.944 242
18 12 168 0.937 244
18 13 160 0.939 240
18 14 150 0.912 237
18 15 178 0.937 241
18 16 182 0.905 244
18 17 48 0.844 225
18 18 75 0.899 225
18 19 154 0.903 243
18 20 139 0.925 240
18 21 122 0.956 237
18 22 148 0.959 236
18 23 152 0.924 237
18 24 162 0.927 238
18 25 165 0.944 238
18 26 152 0.949 237
18 27 159 0.91 236
18 28 157 0.955 238
18 29 174 0.938 238
18 30 175 0.921 238
18 31 182 0.958 237
18 32 181 0.952 237
18 33 110 0.926 226
18 34 142 0.92 232
18 35 168 0.915 238
18 36 162 0.96 236
18 37 153 0.907 240
18 38 163 0.923 238
18 39 167 0.9 240
18 40 141 0.88 236
18 41 139 0.925 234
18 42 156 0.949 235
18 43 156 0.915 240
18 44 135 0.923 235
18 45 148 0.959 237
18 46 174 0.925 239
18 47 194 0.884 237
18 48 200 0.803 234
19 1 274 0.947 243
19 2 217 0.917 237
19 3 175 0.93 241
19 4 166 0.95 238
19 5 197 0.926 243
19 6 199 0.936 244
19 7 26 -1.0 213
19 8 21 0.971 208
19 9 157 0.955 233
19 10 147 0.942 231
19 11 167 0.922 239
19 12 165 0.944 240
19 13 161 0.931 242
19 14 161 0.921 238
19 15 162 0.95 236
19 16 170 0.949 236
19 17 149 0.92 237
19 18 153 0.921 240
19 19 158 0.961 243
19 20 151 0.918 240
19 21 158 0.913 239
19 22 159 0.957 244
19 23 138 0.83 241
19 24 159 0.91 233
19 25 176 0.958 242
19 26 158 0.951 235
19 27 170 0.972 239
19 28 182 0.958 236
19 29 168 0.961 235
19 30 172 0.927 238
19 31 131 0.931 231
19 32 142 0.92 226
19 33 186 0.956 232
19 34 171 0.954 232
19 35 178 0.927 236
19 36 168 0.937 231
19 37 110 0.926 225
19 38 114 0.932 230
19 39 165 0.934 238
19 40 155 0.909 236
19 41 162 0.936 234
19 42 151 0.942 237
19 43 143 0.941 238
19 44 149 0.955 237
19 45 156 0.949 237
19 46 165 0.898 232
19 47 170 0.873 234
19 48 215 0.937 236
20 1 267 0.891 242
20 2 219 0.934 242
20 3 171 0.891 240
20 4 171 0.954 240
20 5 203 0.933 244
20 6 207 0.922 241
20 7 24 -1.0 208
20 8 35 0.755 212
20 9 153 0.955 235
20 10 145 0.939 228
20 11 144 0.899 234
20 12 177 0.931 245
20 13 158 0.927 241
20 14 166 0.95 240
20 15 178 0.937 239
20 16 176 0.926 238
20 17 148 0.859 237
20 18 161 0.921 240
20 19 131 0.896 234
20 20 168 0.897 243
20 21 155 0.919 244
20 22 150 0.946 243
20 23 152 0.949 237
20 24 157 0.907 234
20 25 168 0.906 241
20 26 171 0.9 238
20 27 177 0.931 238
20 28 173 0.932 239
20 29 164 0.906 239
20 30 174 0.916 238
20 31 139 0.925 227
20 32 147 0.978 225
20 33 173 0.91 232
20 34 176 0.926 237
20 35 164 0.938 233
20 36 166 0.917 235
20 37 118 0.964 230
20 38 108 0.921 223
20 39 162 0.927 238
20 40 163 0.9 237
20 41 169 0.943 232
20 42 168 0.906 240
20 43 147 0.894 232
20 44 144 0.933 231
20 45 146 0.956 235
20 46 156 0.925 231
20 47 193 0.907 236
20 48 225 0.885 235
21 1 292 0.939 243
21 2 214 0.933 242
21 3 175 0.943 237
21 4 195 0.896 244
21 5 85 0.903 232
21 6 78 0.935 230
21 7 178 0.937 246
21 8 185 0.898 242
21 9 180 0.907 241
21 10 172 0.918 240
21 11 173 0.932 243
21 12 174 0.938 241
21 13 154 0.927 239
21 14 174 0.938 239
21 15 168 0.947 237
21 16 159 0.933 239
21 17 149 0.874 241
21 18 157 0.965 242
21 19 116 0.977 239
21 20 108 0.938 239
21 21 115 0.912 236
21 22 108 0.938 235
21 23 163 0.932 243
21 24 148 0.924 234
21 25 169 0.967 241
21 26 165 0.944 231
21 27 175 0.967 238
21 28 166 0.95 236
21 29 160 0.939 234
21 30 160 0.939 231
21 31 171 0.944 231
21 32 172 0.96 234
21 33 170 0.939 235
21 34 165 0.921 234
21 35 140 0.887 233
21 36 145 0.882 234
21 37 145 0.954 228
21 38 150 0.936 234
21 39 100 0.907 229
21 40 103 0.923 230
21 41 151 0.968 233
21 42 157 0.921 232
21 43 137 0.937 228
21 44 132 0.928 225
21 45 153 0.866 235
21 46 175 0.943 239
21 47 161 0.839 230
21 48 205 0.83 234
22 1 142 0.842 230
22 2 186 0.875 239
22 3 188 0.956 238
22 4 178 0.837 240
22 5 63 0.844 229
22 6 82 0.934 232
22 7 179 0.965 244
22 8 171 0.954 244
22 9 172 0.96 238
22 10 168 0.937 241
22 11 167 0.932 238
22 12 170 0.865 243
22 13 161 0.954 242
22 14 169 0.911 238
22 15 167 0.9 235
22 16 163 0.923 236
22 17 158 0.961 243
22 18 159 0.933 241
22 19 105 0.912 240
22 20 116 0.977 240
22 21 133 0.946 234
22 22 148 0.924 232
22 23 178 0.906 241
22 24 168 0.928 241
22 25 178 0.937 241
22 26 176 0.982 239
22 27 169 0.943 240
22 28 169 0.889 236
22 29 149 0.965 232
22 30 156 0.949 234
22 31 163 0.932 230
22 32 165 0.921 234
22 33 170 0.939 234
22 34 171 0.931 237
22 35 148 0.9 234
22 36 134 0.868 228
22 37 166 0.95 234
22 38 150 0.936 232
22 39 105 0.912 228
22 40 112 0.904 228
22 41 152 0.949 231
22 42 152 0.861 237
22 43 135 0.949 228
22 44 140 0.897 231
22 45 164 0.962 233
22 46 166 0.917 230
22 47 174 0.907 232
22 48 233 0.936 235
23 1 244 0.913 233
23 2 182 0.905 239
23 3 194 0.912 238
23 4 183 0.931 241
23 5 175 0.976 241
23 6 177 0.931 242
23 7 183 0.889 245
23 8 173 0.901 246
23 9 168 0.928 241
23 10 145 0.905 235
23 11 176 0.875 244
23 12 170 0.949 243
23 13 154 0.913 238
23 14 164 0.962 240
23 15 158 0.961 237
23 16 162 0.927 237
23 17 149 0.897 242
23 18 157 0.931 240
23 19 156 0.902 242
23 20 142 0.91 239
23 21 164 0.948 243
23 22 160 0.875 238
23 23 142 0.945 235
23 24 163 0.946 241
23 25 0 0.0 0
23 26 0 0.0 0
23 27 152 0.939 232
23 28 164 0.938 236
23 29 146 0.972 232
23 30 144 0.923 232
23 31 152 0.974 231
23 32 149 0.955 226
23 33 162 0.927 235
23 34 161 0.979 234
23 35 166 0.926 237
23 36 161 0.944 228
23 37 154 0.961 233
23 38 156 0.939 231
23 39 159 0.933 233
23 40 156 0.939 232
23 41 161 0.954 238
23 42 148 0.924 230
23 43 134 0.953 228
23 44 122 0.956 229
23 45 166 0.974 237
23 46 150 0.88 229
23 47 171 0.913 230
23 48 144 0.845 225
24 1 211 0.84 237
24 2 200 0.891 241
24 3 188 0.876 237
24 4 174 0.938 242
24 5 170 0.926 244
24 6 162 0.895 237
24 7 167 0.922 243
24 8 181 0.921 246
24 9 141 0.904 243
24 10 143 0.962 242
24 11 159 0.943 242
24 12 157 0.931 242
24 13 173 0.965 235
24 14 172 0.927 237
24 15 158 0.927 242
24 16 138 0.884 240
24 17 153 0.921 239
24 18 137 0.947 241
24 19 134 0.916 238
24 20 152 0.924 242
24 21 148 0.934 231
24 22 183 0.94 240
24 23 147 0.952 236
24 24 165 0.921 236
24 25 25 0.954 209
24 26 28 -1.0 208
24 27 180 0.925 232
24 28 153 0.888 235
24 29 146 0.911 231
24 30 140 0.968 232
24 31 151 0.942 229
24 32 145 0.939 223
24 33 157 0.955 233
24 34 165 0.944 233
24 35 162 0.904 237
24 36 167 0.9 235
24 37 159 0.933 235
24 38 163 0.932 234
24 39 158 0.937 230
24 40 150 0.936 228
24 41 155 0.909 235
24 42 148 0.934 234
24 43 120 0.969 230
24 44 121 0.948 229
24 45 154 0.972 232
24 46 182 0.926 232
24 47 199 0.966 229
24 48 246 0.921 233
25 1 243 0.917 239
25 2 202 0.95 241
25 3 163 0.9 238
25 4 156 0.949 238
25 5 178 0.959 242
25 6 186 0.946 243
25 7 117 0.944 235
25 8 111 0.907 233
25 9 143 0.893 240
25 10 151 0.968 243
