#row  column  size-1  circ-1  MedInt-1
25 6 170 0.916 233
25 7 70 0.917 229
25 8 70 0.953 226
25 9 158 0.873 242
25 10 164 0.884 238
25 11 158 0.823 241
25 12 172 0.927 239
25 13 156 0.939 238
25 14 154 0.903 241
25 15 121 0.86 236
25 16 118 0.914 240
25 17 94 0.892 230
25 18 100 0.967 236
25 19 83 0.926 230
25 20 97 0.897 233
25 21 81 0.891 229
25 22 102 0.886 226
25 23 124 0.907 234
25 24 119 0.961 229
25 25 175 0.943 236
25 26 176 0.926 233
25 27 184 0.945 236
25 28 185 0.932 238
25 29 131 0.896 223
25 30 147 0.952 229
25 31 184 0.968 235
25 32 177 0.954 236
25 33 146 0.936 228
25 34 148 0.948 226
25 35 170 0.949 235
25 36 172 0.905 235
25 37 163 0.932 233
25 38 157 0.921 233
25 39 174 0.938 233
25 40 172 0.905 233
25 41 151 0.942 230
25 42 151 0.918 228
25 43 154 0.972 227
25 44 152 0.949 231
25 45 181 0.934 230
25 46 190 0.944 231
25 47 192 0.903 229
25 48 236 0.909 231
26 1 234 0.775 233
26 2 148 0.826 234
26 3 129 0.892 232
26 4 125 0.925 230
26 5 179 0.911 236
26 6 172 0.918 237
26 7 58 0.943 230
26 8 64 0.942 229
26 9 159 0.943 241
26 10 157 0.921 244
26 11 137 0.937 241
26 12 137 0.855 239
26 13 148 0.9 240
26 14 146 0.921 242
26 15 137 0.902 243
26 16 113 0.886 239
26 17 68 0.911 231
26 18 90 0.912 231
26 19 101 0.946 235
26 20 122 0.929 234
26 21 109 0.93 232
26 22 98 0.906 224
26 23 130 0.935 228
26 24 135 0.96 233
26 25 165 0.911 232
26 26 166 0.917 234
26 27 173 0.932 237
26 28 158 0.917 235
26 29 129 0.917 228
26 30 147 0.952 226
26 31 158 0.895 231
26 32 174 0.971 237
26 33 137 0.912 226
26 34 146 0.911 229
26 35 164 0.915 234
26 36 162 0.904 233
26 37 162 0.927 230
26 38 162 0.96 235
26 39 166 0.95 231
26 40 169 0.957 232
26 41 152 0.915 230
26 42 147 0.918 228
26 43 160 0.862 231
26 44 146 0.921 231
26 45 177 0.954 232
26 46 190 0.935 232
26 47 185 0.89 225
26 48 247 0.925 231
27 1 222 0.866 239
27 2 197 0.906 228
27 3 177 0.922 241
27 4 167 0.922 237
27 5 144 0.909 238
27 6 155 0.967 241
27 7 161 0.931 241
27 8 158 0.951 243
27 9 162 0.96 243
27 10 162 0.95 238
27 11 135 0.923 237
27 12 115 0.94 235
27 13 158 0.961 238
27 14 152 0.84 241
27 15 136 0.93 240
27 16 151 0.918 237
27 17 138 0.908 240
27 18 163 0.966 243
27 19 109 0.891 235
27 20 114 0.893 233
27 21 141 0.904 237
27 22 155 0.919 237
27 23 161 0.868 231
27 24 135 0.888 231
27 25 103 0.867 231
27 26 90 0.882 226
27 27 142 0.877 232
27 28 138 0.918 233
27 29 194 0.921 236
27 30 175 0.943 235
27 31 171 0.954 236
27 32 159 0.887 236
27 33 92 0.89 230
27 34 81 0.849 223
27 35 170 0.949 234
27 36 161 0.889 232
27 37 172 0.95 233
27 38 170 0.926 234
27 39 119 0.961 225
27 40 131 0.931 226
27 41 129 0.917 225
27 42 131 0.958 228
27 43 164 0.928 236
27 44 180 0.907 235
27 45 155 0.943 231
27 46 176 0.958 233
27 47 191 0.898 229
27 48 234 0.92 228
28 1 241 0.902 236
28 2 217 0.946 238
28 3 168 0.897 238
28 4 149 0.93 237
28 5 147 0.885 234
28 6 115 0.928 236
28 7 159 0.967 240
28 8 136 0.919 239
28 9 152 0.939 241
28 10 148 0.91 242
28 11 70 0.953 234
28 12 129 0.928 237
28 13 148 0.948 236
28 14 127 0.913 239
28 15 159 0.91 240
28 16 142 0.956 240
28 17 145 0.882 239
28 18 137 0.912 236
28 19 94 0.922 227
28 20 87 0.925 229
28 21 152 0.924 240
28 22 176 0.935 240
28 23 117 0.917 227
28 24 121 0.86 232
28 25 107 -1.0 229
28 26 87 0.882 226
28 27 139 0.925 232
28 28 131 0.921 233
28 29 163 0.923 237
28 30 158 0.927 233
28 31 162 0.95 234
28 32 165 0.944 236
28 33 104 0.987 226
28 34 105 0.984 223
28 35 167 0.932 235
28 36 168 0.937 233
28 37 179 0.92 233
28 38 171 0.922 232
28 39 137 0.974 228
28 40 116 0.894 224
28 41 132 0.903 226
28 42 134 0.916 228
28 43 174 0.938 232
28 44 172 0.896 234
28 45 167 0.932 231
28 46 175 0.943 230
28 47 183 0.88 225
28 48 245 0.917 227
29 1 209 0.903 233
29 2 178 0.915 237
29 3 161 0.954 234
29 4 175 0.943 239
29 5 118 0.829 235
29 6 112 0.943 232
29 7 129 0.932 235
29 8 161 0.889 241
29 9 143 0.952 236
29 10 140 0.932 238
29 11 111 0.907 238
29 12 109 0.976 238
29 13 152 0.924 236
29 14 159 0.967 241
29 15 145 0.965 237
29 16 144 0.933 238
29 17 151 0.928 240
29 18 145 0.905 237
29 19 144 0.909 237
29 20 172 0.96 237
29 21 164 0.915 234
29 22 171 0.931 233
29 23 157 0.911 231
29 24 132 0.903 226
29 25 163 0.932 235
29 26 157 0.921 234
29 27 155 0.943 236
29 28 166 0.926 237
29 29 156 0.949 234
29 30 152 0.949 231
29 31 174 0.929 235
29 32 144 0.933 235
29 33 158 0.937 233
29 34 163 0.942 232
29 35 150 0.936 226
29 36 146 0.856 226
29 37 159 0.943 230
29 38 142 0.877 229
29 39 166 0.95 229
29 40 164 0.972 233
29 41 191 0.949 227
29 42 188 0.925 229
29 43 165 0.944 231
29 44 148 0.959 228
29 45 161 0.944 228
29 46 164 0.928 228
29 47 185 0.919 225
29 48 227 0.919 226
30 1 215 0.871 233
30 2 158 0.852 229
30 3 183 0.94 234
30 4 161 0.944 235
30 5 141 0.938 239
30 6 113 0.886 229
30 7 133 0.946 236
30 8 143 0.926 236
30 9 144 0.933 235
30 10 137 0.947 239
30 11 105 0.953 234
30 12 111 0.935 239
30 13 152 0.949 241
30 14 144 0.933 236
30 15 154 0.937 239
30 16 106 0.92 233
30 17 125 0.914 231
30 18 135 0.934 237
30 19 152 0.985 233
30 20 165 0.921 236
30 21 161 0.931 235
30 22 160 0.948 235
30 23 152 0.924 232
30 24 144 0.899 230
30 25 161 0.954 238
30 26 160 0.948 234
30 27 164 0.906 236
30 28 164 0.938 235
30 29 163 0.932 233
30 30 107 0.839 228
30 31 148 0.924 233
30 32 155 0.919 234
30 33 163 0.932 232
30 34 168 0.961 236
30 35 121 0.921 223
30 36 132 0.938 226
30 37 164 0.928 228
30 38 157 0.898 228
30 39 162 0.927 227
30 40 152 0.985 228
30 41 174 0.938 227
30 42 195 0.925 228
30 43 163 0.932 230
30 44 162 0.95 228
30 45 175 0.943 229
30 46 173 0.91 227
30 47 172 0.918 223
30 48 217 0.917 222
31 1 211 0.94 230
31 2 192 0.903 231
31 3 167 0.965 233
31 4 123 0.925 229
31 5 133 0.909 234
31 6 157 0.921 238
31 7 147 0.918 236
31 8 144 0.958 232
31 9 150 0.936 235
31 10 152 0.924 238
31 11 143 0.952 237
31 12 147 0.894 240
31 13 137 0.937 232
31 14 144 0.923 236
31 15 121 0.937 236
31 16 119 0.846 231
31 17 142 0.92 236
31 18 149 0.955 236
31 19 117 0.944 233
31 20 163 0.932 235
31 21 155 0.943 232
31 22 160 0.893 237
31 23 154 0.89 239
31 24 157 0.921 236
31 25 155 0.887 235
31 26 148 0.959 235
31 27 129 0.943 227
31 28 123 0.841 230
31 29 117 0.933 231
31 30 136 0.941 230
31 31 148 0.924 232
31 32 161 0.944 231
31 33 135 0.923 227
31 34 163 0.932 231
31 35 169 0.943 231
31 36 158 0.937 226
31 37 154 0.927 227
31 38 163 0.91 231
31 39 170 0.939 230
31 40 167 0.9 225
31 41 154 0.903 221
31 42 159 0.9 224
31 43 156 0.949 227
31 44 156 0.915 223
31 45 168 0.937 226
31 46 178 0.937 222
31 47 195 0.917 223
31 48 184 0.885 218
32 1 324 0.93 225
32 2 311 0.932 228
32 3 268 0.902 228
32 4 244 0.921 231
32 5 251 0.91 234
32 6 232 0.92 237
32 7 224 0.907 240
32 8 213 0.958 235
32 9 221 0.914 236
32 10 217 0.925 234
32 11 188 0.943 235
32 12 209 0.911 238
32 13 174 0.947 237
32 14 164 0.875 237
32 15 164 0.938 237
32 16 171 0.922 238
32 17 162 0.927 237
32 18 161 0.954 236
32 19 155 0.887 234
32 20 170 0.907 236
32 21 179 0.942 238
32 22 160 0.915 236
32 23 163 0.91 237
32 24 145 0.905 235
32 25 158 0.937 237
32 26 143 0.902 232
32 27 171 0.9 236
32 28 149 0.94 236
32 29 155 0.919 232
32 30 128 0.91 231
32 31 158 0.904 232
32 32 203 0.946 233
32 33 181 0.962 229
32 34 207 0.902 223
32 35 195 0.908 224
32 36 226 0.915 227
32 37 223 0.923 227
32 38 220 0.938 227
32 39 236 0.928 225
32 40 223 0.931 230
32 41 235 0.924 228
32 42 216 0.933 227
32 43 217 0.954 227
32 44 232 0.94 224
32 45 215 0.909 222
32 46 210 0.915 217
32 47 264 0.931 220
32 48 322 0.94 217
