#row  column  size-1  circ-1  MedInt-1
25 3 157 0.921 238
25 4 159 0.91 236
25 5 162 0.917 238
25 6 159 0.878 238
25 7 88 0.922 230
25 8 82 0.872 228
25 9 157 0.921 241
25 10 147 0.942 241
25 11 164 0.938 242
25 12 150 0.903 234
25 13 139 0.95 234
25 14 145 0.905 238
25 15 151 0.918 239
25 16 137 0.912 242
25 17 96 0.86 232
25 18 97 0.951 233
25 19 84 0.957 226
25 20 81 0.923 228
25 21 104 0.876 233
25 22 131 0.921 228
25 23 129 0.943 231
25 24 136 0.941 229
25 25 168 0.937 235
25 26 162 0.936 234
25 27 152 0.892 235
25 28 172 0.96 235
25 29 129 0.954 229
25 30 140 0.932 229
25 31 155 0.919 234
25 32 157 0.931 235
25 33 137 0.912 228
25 34 129 0.917 224
25 35 152 0.915 231
25 36 151 0.942 231
25 37 143 0.952 228
25 38 143 0.926 233
25 39 151 0.968 234
25 40 145 0.939 230
25 41 133 0.935 228
25 42 130 0.962 226
25 43 135 0.908 230
25 44 125 0.889 229
25 45 155 0.909 227
25 46 164 0.928 229
25 47 169 0.911 226
25 48 219 0.861 228
26 1 232 0.894 233
26 2 182 0.848 237
26 3 158 0.927 230
26 4 124 0.882 232
26 5 150 0.936 235
26 6 166 0.95 242
26 7 77 0.835 231
26 8 72 0.876 228
26 9 150 0.88 242
26 10 134 0.868 241
26 11 154 0.937 239
26 12 142 0.886 241
26 13 147 0.928 241
26 14 137 0.912 238
26 15 144 0.923 238
26 16 144 0.985 239
26 17 106 0.949 231
26 18 102 0.955 226
26 19 93 0.883 222
26 20 106 0.92 232
26 21 101 0.946 233
26 22 119 0.895 230
26 23 129 0.943 231
26 24 133 0.909 233
26 25 157 0.941 236
26 26 146 0.911 230
26 27 152 0.924 237
26 28 165 0.954 240
26 29 126 0.921 233
26 30 125 0.952 227
26 31 157 0.955 234
26 32 158 0.927 236
26 33 133 0.935 229
26 34 136 0.93 227
26 35 150 0.972 231
26 36 147 0.952 229
26 37 143 0.952 232
26 38 140 0.907 230
26 39 142 0.945 230
26 40 151 0.942 233
26 41 144 0.923 232
26 42 138 0.918 230
26 43 125 0.94 225
26 44 119 0.87 225
26 45 152 0.924 228
26 46 159 0.967 226
26 47 175 0.921 226
26 48 207 0.894 229
27 1 204 0.844 234
27 2 196 0.901 237
27 3 178 0.959 239
27 4 149 0.897 235
27 5 141 0.904 239
27 6 154 0.903 242
27 7 166 0.959 242
27 8 164 0.875 241
27 9 144 0.867 239
27 10 158 0.961 241
27 11 120 0.964 239
27 12 124 0.944 237
27 13 148 0.891 242
27 14 139 0.891 239
27 15 135 0.923 240
27 16 117 0.917 234
27 17 146 0.936 240
27 18 135 0.934 235
27 19 100 0.937 235
27 20 100 0.937 230
27 21 136 0.93 232
27 22 147 0.862 235
27 23 150 0.926 234
27 24 144 0.923 232
27 25 108 0.938 233
27 26 116 0.92 231
27 27 61 0.913 225
27 28 16 -1.0 191
27 29 187 0.938 238
27 30 165 0.954 237
27 31 150 0.912 234
27 32 151 0.942 235
27 33 78 0.921 221
27 34 91 0.922 222
27 35 160 0.915 233
27 36 145 0.929 228
27 37 144 0.909 229
27 38 145 0.939 228
27 39 126 0.921 223
27 40 126 0.921 227
27 41 110 0.967 224
27 42 104 0.944 224
27 43 160 0.915 233
27 44 164 0.972 232
27 45 150 0.912 230
27 46 151 0.886 224
27 47 174 0.938 227
27 48 188 0.812 224
28 1 148 0.779 226
28 2 155 0.816 236
28 3 158 0.904 236
28 4 158 0.961 236
28 5 139 0.891 237
28 6 125 0.952 235
28 7 157 0.955 241
28 8 143 0.916 239
28 9 139 0.95 239
28 10 141 0.904 238
28 11 116 0.948 231
28 12 112 0.904 230
28 13 149 0.906 243
28 14 143 0.893 240
28 15 118 0.888 235
28 16 150 0.903 240
28 17 138 0.908 239
28 18 134 0.916 235
28 19 104 0.944 235
28 20 107 0.971 232
28 21 151 0.942 238
28 22 157 0.911 237
28 23 142 0.91 231
28 24 136 0.871 232
28 25 99 0.898 228
28 26 116 0.909 222
28 27 31 0.937 214
28 28 51 0.865 224
28 29 148 0.914 232
28 30 156 0.949 232
28 31 145 0.965 234
28 32 154 0.937 236
28 33 111 0.935 224
28 34 99 0.94 223
28 35 154 0.903 234
28 36 147 0.942 226
28 37 155 0.943 231
28 38 149 0.94 232
28 39 128 0.936 227
28 40 115 0.94 221
28 41 111 0.935 225
28 42 111 0.935 225
28 43 146 0.946 229
28 44 164 0.962 231
28 45 140 0.897 230
28 46 145 0.905 225
28 47 174 0.916 227
28 48 210 0.877 222
29 1 229 0.92 236
29 2 151 0.761 233
29 3 164 0.952 236
29 4 166 0.917 238
29 5 129 0.932 238
29 6 113 0.964 237
29 7 137 0.888 238
29 8 156 0.915 241
29 9 149 0.965 232
29 10 139 0.95 238
29 11 113 0.912 236
29 12 113 0.952 236
29 13 139 0.925 241
29 14 137 0.912 238
29 15 162 0.95 231
29 16 130 0.924 236
29 17 123 0.964 237
29 18 152 0.949 235
29 19 147 0.928 234
29 20 143 0.916 234
29 21 146 0.888 235
29 22 147 0.928 233
29 23 146 0.936 230
29 24 157 0.955 235
29 25 149 0.93 232
29 26 147 0.918 236
29 27 146 0.936 234
29 28 149 0.992 235
29 29 152 0.974 234
29 30 130 0.879 233
29 31 143 0.926 233
29 32 152 0.924 232
29 33 139 0.915 230
29 34 139 0.901 226
29 35 134 0.916 224
29 36 132 0.928 228
29 37 145 0.915 228
29 38 135 0.898 229
29 39 140 0.957 230
29 40 141 0.904 227
29 41 174 0.885 227
29 42 170 0.916 225
29 43 149 0.906 229
29 44 148 0.924 230
29 45 138 0.944 224
29 46 165 0.944 226
29 47 168 0.906 221
29 48 213 0.9 225
30 1 174 0.837 229
30 2 160 0.842 228
30 3 166 0.895 235
30 4 159 0.933 237
30 5 133 0.946 236
30 6 114 0.893 235
30 7 142 0.945 237
30 8 146 0.879 239
30 9 107 0.917 238
30 10 148 0.891 239
30 11 100 0.937 230
30 12 108 0.91 236
30 13 114 0.948 239
30 14 144 0.923 240
30 15 118 0.888 233
30 16 111 0.907 232
30 17 126 0.959 238
30 18 108 0.883 232
30 19 139 0.915 232
30 20 149 0.897 236
30 21 152 0.924 230
30 22 149 0.93 230
30 23 144 0.889 233
30 24 139 0.95 230
30 25 143 0.926 235
30 26 149 0.906 235
30 27 127 0.929 231
30 28 123 0.936 233
30 29 151 0.909 230
30 30 129 0.907 222
30 31 145 0.873 233
30 32 136 0.941 232
30 33 145 0.821 230
30 34 143 0.87 233
30 35 128 0.936 222
30 36 129 0.943 222
30 37 149 0.965 229
30 38 145 0.939 232
30 39 134 0.953 226
30 40 134 0.927 229
30 41 168 0.906 224
30 42 191 0.94 227
30 43 136 0.905 227
30 44 137 0.902 226
30 45 151 0.942 228
30 46 151 0.968 222
30 47 171 0.922 222
30 48 168 0.884 219
31 1 198 0.931 230
31 2 159 0.933 222
31 3 141 0.88 229
31 4 123 0.899 229
31 5 151 0.928 240
31 6 140 0.907 240
31 7 150 0.936 241
31 8 110 0.862 233
31 9 134 0.868 238
31 10 139 0.901 240
31 11 130 0.94 238
31 12 124 0.96 235
31 13 138 0.944 238
31 14 55 0.858 223
31 15 127 0.929 236
31 16 121 0.91 234
31 17 113 0.886 236
31 18 126 0.988 232
31 19 123 0.874 237
31 20 148 0.91 237
31 21 149 0.852 236
31 22 136 0.858 225
31 23 144 0.933 237
31 24 107 0.864 231
31 25 131 0.896 235
31 26 140 0.957 234
31 27 131 0.921 232
31 28 131 0.931 232
31 29 113 0.912 234
31 30 88 0.851 227
31 31 124 0.955 228
31 32 142 0.934 235
31 33 130 0.865 232
31 34 141 0.89 233
31 35 157 0.98 233
31 36 130 0.889 226
31 37 142 0.92 228
31 38 146 0.946 229
31 39 136 0.941 226
31 40 133 0.909 227
31 41 135 0.843 223
31 42 136 0.941 226
31 43 124 0.907 221
31 44 149 0.897 223
31 45 158 0.927 226
31 46 152 0.949 220
31 47 147 0.853 221
31 48 172 0.759 222
32 1 289 0.866 222
32 2 269 0.905 229
32 3 264 0.923 236
32 4 217 0.917 235
32 5 200 0.899 234
32 6 187 0.951 238
32 7 181 0.943 241
32 8 187 0.908 242
32 9 185 0.898 240
32 10 158 0.937 236
32 11 145 0.905 238
32 12 151 0.918 239
32 13 154 0.937 240
32 14 137 0.912 240
32 15 147 0.918 240
32 16 116 0.909 236
32 17 147 0.952 239
32 18 130 0.899 234
32 19 144 0.923 238
32 20 150 0.922 238
32 21 126 0.862 234
32 22 152 0.924 236
32 23 146 0.911 235
32 24 115 0.818 233
32 25 140 0.851 236
32 26 157 0.889 235
32 27 147 0.908 232
32 28 145 0.905 235
32 29 160 0.915 234
32 30 142 0.945 232
32 31 156 0.925 234
32 32 145 0.915 229
32 33 150 0.946 227
32 34 164 0.906 227
32 35 196 0.943 223
32 36 189 0.939 228
32 37 204 0.917 222
32 38 191 0.907 222
32 39 212 0.924 228
32 40 212 0.896 223
32 41 216 0.941 221
32 42 204 0.959 220
32 43 206 0.947 221
32 44 207 0.875 217
32 45 227 0.893 219
32 46 205 0.942 214
32 47 240 0.898 215
32 48 312 0.911 212
