# Normalized by SGAtools 1.0.0 on 2013-03-17 14:56:15
# Image analyzed by HT colony grid analyzer 1.1.7 on 03-17-2013 14:55:58
row	col	colonysize	plateid	query	array	ncolonysize	score	kvp
4	22	169	plate.jpg.dat	1	162	434.332491134773	NA	NA
4	23	178	plate.jpg.dat	1	178	459.771023327289	NA	NA
4	24	186	plate.jpg.dat	1	178	481.367448398468	NA	NA
4	25	206	plate.jpg.dat	1	194	532.483485017291	NA	NA
4	26	205	plate.jpg.dat	1	194	521.246527246294	NA	NA
4	27	187	plate.jpg.dat	1	210	472.602832643434	NA	NA
4	28	197	plate.jpg.dat	1	210	508.525002829302	NA	NA
4	29	207	plate.jpg.dat	1	226	538.67831174552	NA	NA
4	30	207	plate.jpg.dat	1	226	536.648417878348	NA	NA
4	31	190	plate.jpg.dat	1	242	490.59356519658	NA	NA
4	32	184	plate.jpg.dat	1	242	484.314103025218	NA	NA
4	33	178	plate.jpg.dat	1	258	485.468059336496	NA	NA
4	34	190	plate.jpg.dat	1	258	534.730760236635	NA	NA
4	35	122	plate.jpg.dat	1	274	339.288108367698	NA	NA
4	36	155	plate.jpg.dat	1	274	447.303346916682	NA	NA
4	37	163	plate.jpg.dat	1	290	488.216329712872	NA	NA
4	38	178	plate.jpg.dat	1	290	546.296502405261	NA	NA
4	39	145	plate.jpg.dat	1	306	445.646768287843	NA	NA
4	40	172	plate.jpg.dat	1	306	524.976642181823	NA	NA
4	41	172	plate.jpg.dat	1	322	521.364189350249	NA	NA
4	42	172	plate.jpg.dat	1	322	529.209403320199	NA	NA
4	43	132	plate.jpg.dat	1	338	NA	NA	status=JK
4	44	176	plate.jpg.dat	1	338	567.63269737327	NA	NA
4	45	156	plate.jpg.dat	1	354	516.881971440437	NA	NA
4	46	160	plate.jpg.dat	1	354	514.833930476266	NA	NA
4	47	187	plate.jpg.dat	1	370	536.884295093949	NA	NA
4	48	123	plate.jpg.dat	1	370	362.479134515726	NA	NA
5	1	247	plate.jpg.dat	1	3	528.586114674621	NA	NA
5	2	227	plate.jpg.dat	1	3	543.679950131311	NA	NA
5	3	218	plate.jpg.dat	1	19	NA	NA	status=JK
5	4	175	plate.jpg.dat	1	19	490.85144517807	NA	NA
5	5	183	plate.jpg.dat	1	35	511.739187069521	NA	NA
5	6	189	plate.jpg.dat	1	35	523.36004125599	NA	NA
5	7	138	plate.jpg.dat	1	51	369.088764729241	NA	NA
5	8	128	plate.jpg.dat	1	51	337.674880827394	NA	NA
5	9	186	plate.jpg.dat	1	67	526.919717353704	NA	NA
5	10	196	plate.jpg.dat	1	67	569.676271936067	NA	NA
5	11	171	plate.jpg.dat	1	83	500.982774884488	NA	NA
