row	col	colonysize	plateid	query	array	ncolonysize	score	kvp
1	44	188	cln1cln2M_wt-SN-CLN2_1_mini.jpeg.dat	wt-SN-CLN2	YOR202W_DMA1	540.820825312395	NA	NA
1	45	216	cln1cln2M_wt-SN-CLN2_1_mini.jpeg.dat	wt-SN-CLN2	YOR202W_DMA1	609.75366905567	NA	NA
1	46	211	cln1cln2M_wt-SN-CLN2_1_mini.jpeg.dat	wt-SN-CLN2	YOR202W_DMA1	579.997380891086	NA	NA
1	47	230	cln1cln2M_wt-SN-CLN2_1_mini.jpeg.dat	wt-SN-CLN2	YOR202W_DMA1	572.992523640676	NA	NA
1	48	278	cln1cln2M_wt-SN-CLN2_1_mini.jpeg.dat	wt-SN-CLN2	YOR202W_DMA1	612.383770326257	NA	NA
2	1	235	cln1cln2M_wt-SN-CLN2_1_mini.jpeg.dat	wt-SN-CLN2	YOR202W_DMA1	561.028045653212	NA	NA
2	2	134	cln1cln2M_wt-SN-CLN2_1_mini.jpeg.dat	wt-SN-CLN2	YOR202W_DMA1	398.139149734485	NA	NA
2	3	190	cln1cln2M_wt-SN-CLN2_1_mini.jpeg.dat	wt-SN-CLN2	YOR202W_DMA1	570.516748165814	NA	NA
2	4	193	cln1cln2M_wt-SN-CLN2_1_mini.jpeg.dat	wt-SN-CLN2	YOR202W_DMA1	596.997963202412	NA	NA
2	5	184	cln1cln2M_wt-SN-CLN2_1_mini.jpeg.dat	wt-SN-CLN2	YOR202W_DMA1	566.618575934667	NA	NA
2	6	162	cln1cln2M_wt-SN-CLN2_1_mini.jpeg.dat	wt-SN-CLN2	YOR202W_DMA1	484.169890985339	NA	NA
2	7	197	cln1cln2M_wt-SN-CLN2_1_mini.jpeg.dat	wt-SN-CLN2	YOR202W_DMA1	575.063085785706	NA	NA
2	8	149	cln1cln2M_wt-SN-CLN2_1_mini.jpeg.dat	wt-SN-CLN2	YOR202W_DMA1	410.788298212514	NA	NA
2	9	183	cln1cln2M_wt-SN-CLN2_1_mini.jpeg.dat	wt-SN-CLN2	YOR202W_DMA1	513.874492954093	NA	NA
2	10	193	cln1cln2M_wt-SN-CLN2_1_mini.jpeg.dat	wt-SN-CLN2	YOR202W_DMA1	548.323017449747	NA	NA
