row	col	colonysize	plateid	query	array	ncolonysize	score	kvp
1	1	311	cln1cln2M_Y8835_1_mini.jpeg.dat	Y8835	YOR202W_DMA1	618.113636158844	0.209470388745839	NA
1	2	257	cln1cln2M_Y8835_1_mini.jpeg.dat	Y8835	YOR202W_DMA1	582.042911493787	0.138820230933462	NA
1	3	245	cln1cln2M_Y8835_1_mini.jpeg.dat	Y8835	YOR202W_DMA1	616.247547510211	0.205815362162869	NA
1	4	229	cln1cln2M_Y8835_1_mini.jpeg.dat	Y8835	YOR202W_DMA1	599.918935974611	0.173833221727395	NA
1	5	229	cln1cln2M_Y8835_1_mini.jpeg.dat	Y8835	YOR202W_DMA1	590.156702553553	0.154712360192081	NA
1	6	220	cln1cln2M_Y8835_1_mini.jpeg.dat	Y8835	YOR202W_DMA1	544.480038682438	0.0652474675179553	NA
1	7	193	cln1cln2M_Y8835_1_mini.jpeg.dat	Y8835	YOR202W_DMA1	458.582786479389	-0.102995740239774	NA
1	8	203	cln1cln2M_Y8835_1_mini.jpeg.dat	Y8835	YOR202W_DMA1	460.089478126986	-0.100044648913891	NA
1	9	214	cln1cln2M_Y8835_1_mini.jpeg.dat	Y8835	YOR202W_DMA1	491.311931146369	-0.0388905896707782	NA
1	10	205	cln1cln2M_Y8835_1_mini.jpeg.dat	Y8835	YOR202W_DMA1	476.249099581738	-0.0683935019916203	NA
1	11	198	cln1cln2M_Y8835_1_mini.jpeg.dat	Y8835	YOR202W_DMA1	460.86790684445	-0.0985199744792873	NA
1	12	195	cln1cln2M_Y8835_1_mini.jpeg.dat	Y8835	YOR202W_DMA1	450.804513290232	-0.118230705254328	NA
1	13	193	cln1cln2M_Y8835_1_mini.jpeg.dat	Y8835	YOR202W_DMA1	441.60734529541	-0.136244797743315	NA
1	14	173	cln1cln2M_Y8835_1_mini.jpeg.dat	Y8835	YOR202W_DMA1	391.410949747922	-0.234562292054098	NA
1	15	200	cln1cln2M_Y8835_1_mini.jpeg.dat	Y8835	YOR202W_DMA1	456.42704151294	-0.107218104040255	NA
1	16	193	cln1cln2M_Y8835_1_mini.jpeg.dat	Y8835	YOR202W_DMA1	434.747781792743	-0.149680326097336	NA
1	17	187	cln1cln2M_Y8835_1_mini.jpeg.dat	Y8835	YOR202W_DMA1	418.015395713314	-0.182453322150683	NA
1	18	218	cln1cln2M_Y8835_1_mini.jpeg.dat	Y8835	YOR202W_DMA1	495.763663865916	-0.030171174630048	NA
1	19	202	cln1cln2M_Y8835_1_mini.jpeg.dat	Y8835	YOR202W_DMA1	454.839128426201	-0.110328280262447	NA
1	20	200	cln1cln2M_Y8835_1_mini.jpeg.dat	Y8835	YOR202W_DMA1	447.112587700611	-0.125461919153143	NA
1	21	215	cln1cln2M_Y8835_1_mini.jpeg.dat	Y8835	YOR202W_DMA1	479.931954294902	-0.0611800548235586	NA
1	22	237	cln1cln2M_Y8835_1_mini.jpeg.dat	Y8835	YOR202W_DMA1	532.246807017955	0.0412867693152847	NA
1	23	241	cln1cln2M_Y8835_1_mini.jpeg.dat	Y8835	YOR202W_DMA1	542.219826099165	0.0608204875451226	NA
1	24	250	cln1cln2M_Y8835_1_mini.jpeg.dat	Y8835	YOR202W_DMA1	563.879593769649	0.103244531373153	NA
1	25	258	cln1cln2M_Y8835_1_mini.jpeg.dat	Y8835	YOR202W_DMA1	579.448047804276	0.133737784410196	NA
1	26	246	cln1cln2M_Y8835_1_mini.jpeg.dat	Y8835	YOR202W_DMA1	545.423605523804	0.0670955908054152	NA
1	27	237	cln1cln2M_Y8835_1_mini.jpeg.dat	Y8835	YOR202W_DMA1	524.684970978173	0.0264757303211192	NA
1	28	241	cln1cln2M_Y8835_1_mini.jpeg.dat	Y8835	YOR202W_DMA1	535.076312496862	0.0468287984946816	NA
1	29	242	cln1cln2M_Y8835_1_mini.jpeg.dat	Y8835	YOR202W_DMA1	542.688966060059	0.0617393715592656	NA
1	30	242	cln1cln2M_Y8835_1_mini.jpeg.dat	Y8835	YOR202W_DMA1	547.796021880109	0.0717423394229171	NA
1	31	213	cln1cln2M_Y8835_1_mini.jpeg.dat	Y8835	YOR202W_DMA1	487.400496593922	-0.0465517462172349	NA
1	32	239	cln1cln2M_Y8835_1_mini.jpeg.dat	Y8835	YOR202W_DMA1	561.532023408227	0.098646447523985	NA
1	33	218	cln1cln2M_Y8835_1_mini.jpeg.dat	Y8835	YOR202W_DMA1	520.247676737658	0.0177845953005902	NA
1	34	203	cln1cln2M_Y8835_1_mini.jpeg.dat	Y8835	YOR202W_DMA1	493.982502957369	-0.033659856946431	NA
1	35	184	cln1cln2M_Y8835_1_mini.jpeg.dat	Y8835	YOR202W_DMA1	458.204429261535	-0.10373681204798	NA
