# Image analyzed by HT colony grid analyzer 1.1.7 on 03-17-2013 15:12:52
3 32 201 0.924 238
3 33 190 0.873 236
3 34 170 0.916 238
3 35 129 0.892 230
3 36 150 0.922 235
3 37 169 0.92 237
3 38 179 0.911 240
3 39 162 0.927 239
3 40 160 0.893 241
3 41 177 0.901 241
3 42 180 0.916 240
3 43 163 0.942 239
3 44 169 0.889 234
3 45 134 0.892 225
3 46 160 0.915 231
3 47 186 0.895 229
3 48 146 0.901 227
4 1 263 0.946 234
4 2 216 0.921 236
4 3 210 0.915 238
4 4 208 0.906 240
4 5 188 0.913 245
4 6 198 0.882 236
4 7 168 0.915 243
4 8 198 0.91 241
4 9 177 0.892 241
4 10 179 0.902 236
4 11 190 0.902 244
4 12 197 0.926 243
4 13 170 0.916 237
4 14 189 0.88 241
4 15 191 0.851 243
4 16 188 0.925 242
4 17 194 0.892 240
4 18 205 0.934 239
4 19 185 0.89 242
4 20 198 0.931 241
4 21 191 0.898 244
4 22 169 0.889 235
4 23 178 0.885 236
4 24 186 0.916 241
4 25 206 0.918 239
4 26 205 0.922 237
4 27 187 0.951 234
4 28 197 0.897 242
4 29 207 0.902 233
4 30 207 0.922 238
4 31 190 0.828 237
4 32 184 0.914 239
4 33 178 0.906 237
4 34 190 0.865 238
4 35 122 0.929 233
4 36 155 0.933 232
4 37 163 0.879 236
4 38 178 0.915 242
4 39 145 0.793 240
4 40 172 0.827 242
4 41 172 0.927 241
4 42 172 0.927 240
4 43 132 0.833 235
4 44 176 0.958 237
4 45 156 0.925 228
4 46 160 0.939 235
4 47 187 0.929 232
4 48 123 0.841 231
5 1 247 0.906 235
5 2 227 0.875 238
5 3 218 0.95 238
5 4 175 0.912 238
5 5 183 0.901 240
5 6 189 0.939 244
5 7 138 0.894 235
5 8 128 0.885 238
5 9 186 0.956 243
5 10 196 0.93 245
5 11 171 0.87 241
5 12 169 0.943 240
5 13 214 0.941 239
5 14 198 0.902 243
5 15 175 0.899 240
5 16 173 0.88 239
5 17 91 0.815 232
5 18 99 0.871 228
5 19 179 0.942 239
5 20 144 0.889 233
5 21 180 0.874 234
5 22 188 0.904 237
5 23 199 0.915 242
5 24 173 0.889 236
5 25 146 0.911 231
5 26 141 0.913 230
5 27 206 0.898 238
5 28 186 0.903 242
5 29 102 0.823 226
5 30 68 0.803 226
5 31 170 0.949 234
5 32 196 0.901 238
5 33 131 0.896 235
5 34 119 0.836 235
5 35 167 0.9 241
5 36 173 0.901 240
5 37 103 0.831 234
5 38 121 0.885 234
5 39 140 0.874 232
5 40 150 0.961 237
5 41 141 0.76 242
5 42 178 0.906 242
5 43 168 0.893 242
5 44 164 0.962 237
5 45 175 0.943 235
5 46 162 0.96 237
5 47 189 0.939 234
5 48 194 0.942 234
6 1 265 0.861 231
6 2 224 0.907 236
6 3 190 0.873 242
6 4 190 0.914 239
6 5 201 0.945 245
6 6 176 0.895 239
6 7 171 0.922 239
6 8 167 0.909 239
6 9 195 0.917 244
6 10 190 0.944 245
6 11 190 0.914 241
6 12 180 0.916 237
6 13 190 0.967 243
6 14 168 0.875 241
6 15 192 0.932 245
6 16 170 0.826 241
6 17 99 0.927 232
6 18 71 0.966 233
6 19 162 0.917 240
6 20 153 0.931 236
6 21 196 0.901 240
6 22 175 0.943 237
6 23 198 0.882 239
6 24 199 0.936 241
6 25 153 0.955 234
6 26 151 0.855 237
6 27 207 0.952 240
6 28 202 0.888 239
6 29 119 0.86 237
6 30 49 0.846 222
6 31 204 0.909 240
6 32 191 0.949 239
6 33 131 0.958 233
6 34 140 0.957 234
6 35 197 0.926 237
6 36 187 0.908 240
6 37 75 0.932 233
6 38 114 0.904 234
6 39 164 0.938 237
6 40 152 0.924 239
6 41 170 0.873 244
6 42 169 0.933 243
6 43 182 0.926 243
6 44 143 0.926 236
6 45 177 0.88 241
6 46 187 0.929 238
6 47 186 0.866 239
6 48 236 0.936 239
7 1 278 0.87 238
7 2 210 0.861 239
7 3 216 0.933 242
7 4 191 0.928 242
7 5 203 0.904 241
7 6 186 0.924 241
7 7 136 0.93 243
7 8 90 0.843 235
7 9 189 0.939 244
7 10 201 0.904 247
7 11 139 0.901 241
7 12 191 0.928 242
7 13 162 0.927 241
7 14 165 0.921 242
7 15 185 0.858 242
7 16 181 0.879 239
7 17 199 0.944 245
7 18 175 0.861 243
7 19 204 0.938 243
7 20 195 0.917 243
7 21 182 0.848 241
7 22 187 0.961 240
7 23 178 0.876 239
7 24 184 0.932 240
7 25 216 0.875 243
7 26 211 0.892 240
7 27 205 0.942 239
7 28 202 0.929 237
7 29 215 0.937 242
7 30 208 0.906 241
7 31 109 0.959 232
7 32 113 0.952 234
7 33 179 0.842 240
7 34 185 0.911 242
7 35 201 0.945 241
7 36 178 0.864 241
7 37 206 0.918 245
7 38 179 0.942 244
7 39 124 0.984 239
7 40 118 0.964 235
7 41 169 0.868 241
7 42 162 0.904 236
7 43 178 0.906 244
7 44 178 0.915 242
7 45 196 0.854 240
7 46 174 0.916 238
7 47 200 0.899 239
7 48 265 0.927 238
8 1 260 0.868 241
8 2 228 0.871 238
8 3 205 0.922 242
8 4 163 0.879 242
8 5 189 0.962 243
8 6 204 0.938 241
8 7 78 0.669 230
8 8 117 0.956 239
8 9 187 0.929 241
8 10 200 0.919 245
8 11 173 0.91 236
8 12 177 0.941 234
8 13 178 0.927 241
8 14 172 0.927 244
8 15 174 0.894 240
8 16 198 0.902 245
8 17 157 0.921 239
8 18 187 0.879 243
8 19 178 0.885 242
8 20 193 0.946 243
8 21 199 0.966 243
8 22 194 0.912 239
8 23 182 0.935 241
8 24 194 0.933 241
8 25 193 0.907 238
8 26 209 0.931 237
8 27 220 0.93 242
8 28 202 0.95 238
8 29 200 0.919 233
8 30 203 0.913 241
8 31 106 0.949 229
8 32 110 0.888 232
8 33 177 0.909 238
8 34 180 0.886 242
8 35 182 0.884 237
8 36 190 0.914 244
8 37 182 0.896 239
8 38 180 0.886 241
8 39 123 0.899 231
8 40 115 0.969 236
8 41 174 0.885 239
8 42 158 0.86 237
8 43 174 0.916 242
8 44 182 0.981 242
8 45 160 0.893 239
8 46 169 0.911 231
8 47 195 0.888 238
8 48 230 0.905 232
9 1 282 0.941 239
9 2 243 0.891 242
9 3 208 0.935 236
9 4 199 0.915 244
9 5 184 0.914 247
9 6 186 0.903 240
9 7 178 0.864 238
9 8 173 0.88 244
9 9 188 0.934 247
9 10 168 0.906 244
9 11 166 0.936 240
9 12 200 0.928 241
9 13 166 0.873 241
9 14 165 0.86 244
9 15 178 0.885 235
9 16 161 0.931 240
9 17 184 0.959 243
9 18 201 0.912 242
9 19 210 0.944 240
9 20 161 0.819 241
9 21 183 0.931 242
9 22 193 0.907 242
9 23 193 0.887 240
9 24 176 0.847 240
9 25 200 0.949 238
9 26 188 0.913 238
9 27 169 0.911 236
9 28 163 0.879 235
9 29 213 0.928 239
9 30 201 0.915 240
9 31 204 0.862 239
9 32 204 0.909 240
9 33 186 0.924 236
9 34 192 0.924 241
9 35 188 0.904 240
9 36 208 0.956 243
9 37 142 0.92 235
9 38 144 0.889 234
9 39 174 0.938 240
9 40 176 0.875 243
9 41 169 0.92 240
9 42 160 0.884 237
9 43 184 0.885 239
9 44 190 0.944 241
9 45 156 0.949 236
9 46 146 0.848 239
9 47 195 0.85 239
9 48 268 0.895 241
10 1 262 0.899 239
10 2 234 0.92 238
10 3 207 0.894 236
10 4 199 0.936 236
10 5 192 0.932 245
10 6 195 0.917 246
10 7 187 0.929 247
10 8 189 0.939 244
10 9 166 0.904 242
10 10 186 0.979 238
10 11 183 0.94 243
10 12 174 0.885 243
10 13 176 0.875 237
10 14 172 0.927 238
10 15 172 0.96 241
10 16 173 0.86 239
10 17 186 0.847 237
10 18 176 0.875 241
10 19 110 0.862 234
10 20 189 0.909 244
10 21 197 0.926 242
10 22 165 0.944 237
10 23 196 0.943 243
10 24 183 0.95 237
10 25 192 0.924 238
10 26 203 0.933 238
10 27 179 0.965 234
10 28 162 0.913 235
10 29 187 0.929 236
10 30 202 0.912 237
10 31 205 0.922 238
10 32 184 0.914 237
10 33 184 0.885 240
10 34 174 0.865 240
10 35 182 0.896 235
10 36 179 0.942 239
10 37 145 0.915 230
10 38 154 0.972 240
10 39 174 0.947 242
10 40 176 0.926 243
10 41 173 0.942 241
10 42 174 0.947 242
10 43 181 0.9 242
10 44 179 0.869 241
10 45 141 0.913 239
10 46 175 0.943 239
10 47 185 0.832 234
10 48 182 0.793 236
11 1 288 0.926 238
11 2 220 0.902 242
11 3 206 0.956 239
11 4 181 0.952 242
11 5 186 0.924 244
11 6 178 0.915 244
11 7 178 0.937 243
11 8 179 0.933 242
11 9 182 0.896 247
11 10 205 0.922 241
11 11 149 0.897 239
11 12 149 0.906 242
11 13 111 0.935 236
11 14 165 0.911 238
11 15 86 0.946 235
11 16 83 0.841 229
11 17 183 0.909 242
11 18 177 0.901 246
11 19 164 0.948 239
11 20 160 0.822 241
11 21 197 0.926 245
11 22 192 0.903 239
11 23 179 0.942 239
11 24 172 0.96 239
11 25 143 0.902 238
11 26 143 0.926 235
11 27 147 0.928 236
11 28 141 0.928 235
11 29 200 0.919 238
11 30 206 0.947 239
11 31 180 0.895 235
11 32 180 0.903 237
11 33 189 0.939 237
11 34 202 0.908 239
11 35 179 0.965 240
11 36 198 0.931 243
11 37 179 0.942 238
11 38 175 0.899 240
11 39 172 0.918 239
11 40 174 0.916 240
11 41 153 0.931 236
11 42 177 0.931 241
11 43 167 0.891 243
11 44 153 0.931 243
11 45 157 0.838 238
11 46 172 0.82 240
11 47 208 0.935 235
11 48 243 0.91 233
12 1 295 0.861 242
12 2 233 0.952 239
12 3 187 0.841 243
12 4 182 0.875 247
12 5 178 0.937 246
12 6 171 0.879 242
12 7 174 0.938 245
12 8 182 0.935 246
12 9 183 0.931 245
12 10 175 0.921 245
12 11 145 0.976 237
12 12 146 0.921 239
12 13 133 0.862 240
12 14 159 0.933 243
12 15 107 0.901 239
12 16 100 0.937 240
12 17 189 0.909 244
12 18 141 0.949 244
12 19 169 0.933 242
12 20 161 0.898 238
12 21 206 0.898 243
12 22 178 0.906 241
12 23 162 0.895 240
12 24 174 0.877 240
12 25 139 0.901 237
12 26 148 0.934 233
12 27 140 0.897 238
12 28 137 0.974 236
12 29 208 0.935 239
12 30 196 0.952 238
12 31 180 0.947 239
12 32 173 0.932 234
12 33 196 0.93 241
12 34 183 0.94 237
12 35 165 0.921 239
12 36 165 0.868 239
12 37 163 0.932 239
12 38 156 0.925 235
12 39 197 0.948 239
12 40 170 0.916 239
12 41 147 0.862 241
12 42 172 0.927 243
12 43 175 0.912 240
12 44 167 0.922 243
12 45 158 0.895 241
12 46 171 0.87 240
12 47 210 0.935 236
12 48 261 0.906 242
13 1 293 0.917 239
13 2 206 0.81 236
13 3 152 0.901 234
13 4 147 0.908 240
13 5 186 0.924 246
13 6 186 0.924 245
13 7 173 0.932 245
13 8 177 0.86 241
13 9 183 0.889 244
13 10 173 0.91 242
13 11 175 0.921 240
13 12 153 0.955 239
13 13 176 0.926 247
13 14 195 0.947 239
13 15 179 0.89 239
13 16 168 0.855 239
13 17 128 0.829 241
13 18 162 0.927 236
13 19 168 0.875 238
13 20 171 0.9 242
13 21 122 0.892 229
13 22 133 0.852 235
13 23 196 0.873 243
13 24 146 0.946 241
13 25 190 0.935 241
13 26 179 0.911 240
13 27 191 0.919 239
13 28 191 0.907 237
13 29 207 0.931 237
13 30 196 0.922 236
13 31 196 0.93 239
13 32 213 0.928 237
13 33 151 0.909 229
13 34 154 0.881 234
13 35 187 0.908 238
13 36 175 0.921 239
13 37 139 0.911 235
13 38 141 0.938 232
13 39 162 0.852 238
13 40 162 0.917 242
13 41 154 0.947 235
13 42 146 0.901 239
13 43 85 0.891 231
13 44 158 0.904 239
13 45 171 0.944 240
13 46 163 0.879 238
13 47 210 0.869 239
13 48 266 0.93 240
14 1 238 0.898 242
14 2 235 0.88 241
14 3 147 0.904 236
14 4 182 0.905 242
14 5 183 0.931 244
14 6 181 0.871 238
14 7 185 0.89 245
14 8 177 0.901 239
14 9 171 0.891 242
14 10 162 0.927 236
14 11 145 0.915 233
14 12 174 0.947 241
14 13 181 0.879 243
14 14 170 0.865 239
14 15 161 0.889 236
14 16 175 0.93 237
14 17 146 0.956 240
14 18 169 0.943 235
14 19 146 0.921 240
14 20 173 0.901 243
14 21 135 0.898 234
14 22 136 0.93 236
14 23 165 0.921 241
14 24 190 0.923 243
14 25 172 0.927 241
14 26 205 0.964 239
14 27 177 0.922 238
14 28 184 0.914 238
14 29 189 0.918 236
14 30 195 0.917 236
14 31 199 0.923 235
14 32 199 0.936 234
14 33 161 0.921 232
14 34 136 0.915 233
14 35 187 0.929 235
14 36 173 0.901 238
14 37 138 0.954 232
14 38 145 0.915 233
14 39 159 0.887 240
14 40 166 0.917 242
14 41 179 0.942 242
14 42 155 0.933 240
14 43 151 0.918 238
14 44 114 0.82 230
14 45 168 0.835 238
14 46 184 0.914 238
14 47 182 0.875 236
14 48 222 0.91 236
15 1 293 0.952 240
15 2 239 0.86 241
15 3 201 0.915 244
15 4 191 0.949 241
15 5 190 0.914 243
15 6 160 0.915 242
15 7 172 0.905 242
15 8 161 0.944 240
15 9 181 0.93 243
15 10 182 0.926 240
15 11 171 0.922 243
15 12 176 0.887 244
15 13 182 0.958 244
15 14 176 0.935 244
15 15 186 0.924 244
15 16 179 0.89 243
15 17 169 0.902 240
15 18 168 0.875 243
15 19 198 0.922 242
15 20 202 0.88 242
15 21 172 0.918 243
15 22 158 0.904 242
15 23 184 0.914 233
15 24 159 0.887 236
15 25 64 0.871 229
15 26 54 0.894 222
15 27 177 0.901 237
15 28 161 0.898 237
15 29 184 0.914 237
15 30 187 0.961 240
15 31 194 0.964 238
15 32 198 0.952 239
15 33 190 0.944 238
15 34 184 0.857 238
15 35 189 0.939 238
15 36 174 0.938 238
15 37 160 0.925 236
15 38 158 0.961 237
15 39 161 0.859 241
15 40 192 0.954 244
15 41 152 0.949 241
15 42 150 0.88 238
15 43 173 0.91 241
15 44 160 0.893 238
15 45 173 0.956 241
15 46 162 0.864 237
15 47 158 0.804 236
15 48 230 0.879 238
16 1 273 0.745 238
16 2 225 0.911 240
16 3 195 0.888 236
16 4 178 0.937 242
16 5 184 0.936 239
16 6 180 0.858 244
16 7 172 0.927 243
16 8 169 0.933 240
16 9 160 0.875 243
16 10 180 0.925 244
16 11 181 0.93 245
16 12 183 0.931 242
16 13 176 0.827 245
16 14 195 0.925 246
16 15 195 0.917 244
16 16 197 0.906 244
16 17 154 0.881 245
16 18 162 0.904 243
16 19 201 0.945 242
16 20 203 0.904 238
16 21 171 0.9 244
16 22 172 0.905 242
16 23 182 0.926 236
16 24 181 0.93 234
16 25 50 0.919 222
16 26 79 0.84 231
16 27 187 0.929 239
16 28 180 0.895 235
16 29 178 0.937 237
16 30 190 0.914 237
16 31 181 0.952 238
16 32 194 0.951 237
16 33 199 0.915 236
16 34 175 0.912 239
16 35 180 0.947 239
16 36 164 0.863 240
16 37 161 0.979 238
16 38 150 0.912 232
16 39 164 0.925 240
16 40 165 0.921 240
16 41 155 0.909 237
16 42 154 0.903 240
16 43 168 0.937 241
16 44 164 0.875 238
16 45 156 0.883 235
16 46 185 0.919 237
16 47 207 0.902 237
16 48 228 0.897 239
17 1 272 0.908 239
17 2 223 0.923 235
17 3 181 0.867 240
17 4 176 0.949 245
17 5 184 0.936 246
17 6 181 0.952 243
17 7 187 0.929 244
17 8 195 0.896 244
17 9 82 0.968 230
17 10 62 0.928 224
17 11 171 0.913 242
17 12 164 0.915 244
17 13 112 0.809 239
17 14 160 0.929 242
17 15 165 0.968 243
17 16 174 0.938 244
17 17 68 0.941 232
17 18 75 0.918 227
17 19 173 0.923 244
17 20 171 0.922 240
17 21 113 0.912 235
17 22 107 0.941 235
17 23 191 0.919 241
17 24 167 0.932 240
17 25 166 0.95 238
17 26 162 0.904 238
17 27 176 0.904 237
17 28 178 0.885 238
17 29 173 0.88 239
17 30 179 0.898 238
17 31 191 0.949 237
17 32 186 0.946 236
17 33 146 0.888 231
17 34 152 0.949 233
17 35 188 0.904 239
17 36 164 0.948 235
17 37 166 0.926 239
17 38 172 0.927 240
17 39 152 0.869 239
17 40 164 0.938 239
17 41 150 0.912 239
17 42 176 0.926 238
17 43 142 0.92 237
17 44 154 0.903 240
17 45 164 0.948 238
17 46 161 0.912 234
17 47 196 0.922 233
17 48 250 0.874 237
18 1 267 0.836 238
18 2 236 0.936 243
18 3 195 0.917 238
18 4 200 0.94 240
18 5 182 0.958 243
18 6 176 0.917 243
18 7 185 0.911 242
18 8 177 0.931 242
18 9 75 0.932 232
18 10 69 0.939 231
18 11 182 0.935 242
18 12 144 0.876 241
18 13 158 0.913 241
18 14 131 0.906 238
18 15 128 0.895 236
18 16 169 0.911 244
18 17 75 0.932 233
18 18 71 0.896 231
18 19 126 0.921 238
18 20 153 0.866 240
18 21 118 0.925 235
18 22 115 0.969 233
18 23 149 0.94 240
18 24 171 0.931 242
18 25 149 0.93 236
18 26 161 0.944 238
18 27 162 0.904 235
18 28 171 0.964 237
18 29 168 0.915 238
18 30 183 0.963 237
18 31 187 0.899 237
18 32 203 0.933 238
18 33 140 0.932 231
18 34 130 0.791 234
18 35 184 0.906 240
18 36 163 0.9 237
18 37 173 0.956 238
18 38 160 0.893 233
18 39 161 0.931 239
18 40 162 0.927 235
18 41 162 0.927 240
18 42 149 0.94 238
18 43 105 0.924 237
18 44 157 0.931 237
18 45 174 0.916 238
18 46 193 0.907 240
18 47 191 0.928 236
18 48 251 0.878 238
19 1 294 0.913 238
19 2 230 0.886 241
19 3 170 0.886 238
19 4 150 0.912 237
19 5 203 0.933 246
19 6 181 0.879 241
19 7 178 0.906 242
19 8 170 0.916 242
19 9 162 0.985 233
19 10 155 0.943 238
19 11 173 0.956 242
19 12 177 0.909 243
19 13 163 0.879 237
19 14 147 0.908 243
19 15 176 0.895 238
19 16 83 0.913 231
19 17 179 0.942 241
19 18 162 0.917 240
19 19 173 0.901 241
19 20 156 0.925 241
19 21 145 0.882 239
19 22 176 0.917 237
19 23 141 0.938 238
19 24 181 0.921 241
19 25 187 0.92 241
19 26 166 0.917 237
19 27 175 0.943 238
19 28 176 0.926 238
19 29 177 0.901 237
19 30 185 0.95 237
19 31 168 0.906 232
19 32 170 0.949 232
19 33 190 0.914 236
19 34 185 0.928 236
19 35 167 0.9 234
19 36 155 0.887 231
19 37 122 0.929 229
19 38 128 0.865 230
19 39 172 0.896 240
19 40 144 0.909 235
19 41 179 0.911 238
19 42 162 0.864 238
19 43 169 0.967 240
19 44 145 0.95 234
19 45 175 0.899 239
19 46 168 0.897 236
19 47 188 0.913 236
19 48 227 0.947 232
20 1 208 0.772 237
20 2 180 0.846 235
20 3 180 0.947 239
20 4 165 0.954 229
20 5 202 0.888 245
20 6 203 0.925 245
20 7 163 0.932 241
20 8 170 0.865 241
20 9 143 0.926 235
20 10 151 0.953 235
20 11 166 0.904 237
20 12 176 0.917 243
20 13 173 0.91 243
20 14 155 0.943 242
20 15 184 0.914 240
20 16 158 0.927 240
20 17 128 0.829 234
20 18 158 0.904 241
20 19 146 0.901 239
20 20 185 0.89 244
20 21 140 0.907 241
20 22 147 0.952 240
20 23 153 0.875 242
20 24 169 0.933 241
20 25 167 0.932 243
20 26 169 0.889 238
20 27 175 0.899 238
20 28 174 0.929 237
20 29 189 0.909 239
20 30 179 0.933 236
20 31 138 0.918 228
20 32 151 0.864 231
20 33 182 0.905 237
20 34 175 0.921 236
20 35 165 0.889 230
20 36 180 0.938 236
20 37 135 0.949 231
20 38 128 0.974 231
20 39 167 0.932 237
20 40 174 0.894 236
20 41 146 0.936 234
20 42 165 0.911 235
20 43 158 0.937 238
20 44 157 0.921 235
20 45 172 0.875 238
20 46 180 0.925 238
20 47 197 0.859 235
20 48 253 0.902 237
21 1 267 0.926 237
21 2 225 0.959 238
21 3 155 0.878 239
21 4 182 0.867 244
21 5 44 0.949 222
21 6 42 0.906 221
21 7 176 0.949 244
21 8 180 0.925 242
21 9 171 0.922 237
21 10 167 0.932 243
21 11 155 0.865 240
21 12 132 0.846 239
21 13 177 0.901 242
21 14 142 0.92 236
21 15 191 0.89 240
21 16 195 0.925 241
21 17 128 0.921 239
21 18 148 0.868 239
21 19 111 0.907 238
21 20 67 0.948 229
21 21 141 0.913 237
21 22 93 0.871 232
21 23 166 0.959 241
21 24 169 0.943 240
21 25 145 0.915 240
21 26 174 0.938 237
21 27 165 0.921 239
21 28 158 0.961 237
21 29 143 0.916 229
21 30 161 0.954 231
21 31 140 0.932 228
21 32 155 0.887 231
21 33 174 0.938 235
21 34 168 0.971 234
21 35 159 0.933 234
21 36 131 0.931 230
21 37 146 0.956 232
21 38 135 0.898 232
21 39 120 0.914 231
21 40 88 0.954 228
21 41 167 0.922 237
21 42 147 0.885 230
21 43 116 0.909 232
21 44 122 0.929 227
21 45 131 0.906 231
21 46 156 0.915 233
21 47 174 0.885 232
21 48 246 0.921 233
22 1 255 0.892 238
22 2 158 0.864 238
22 3 192 0.903 242
22 4 192 0.903 244
22 5 27 0.967 213
22 6 26 -1.0 211
22 7 178 0.906 242
22 8 159 0.9 239
22 9 163 0.879 240
22 10 162 0.95 240
22 11 147 0.918 239
22 12 155 0.919 242
22 13 181 0.871 244
22 14 169 0.92 235
22 15 178 0.915 239
22 16 163 0.9 237
22 17 169 0.86 243
22 18 174 0.885 240
22 19 95 0.944 239
22 20 127 0.94 238
22 21 122 0.929 233
22 22 144 0.933 231
22 23 176 0.917 240
22 24 148 0.855 239
22 25 181 0.921 240
22 26 185 0.911 241
22 27 184 0.945 240
22 28 181 0.921 239
22 29 140 0.932 228
22 30 145 0.86 230
22 31 160 0.963 229
22 32 147 0.952 224
22 33 180 0.97 238
22 34 156 0.925 232
22 35 152 0.869 236
22 36 173 0.932 235
22 37 164 0.928 234
22 38 154 0.972 233
22 39 106 0.962 228
22 40 116 0.977 227
22 41 156 0.862 233
22 42 164 0.906 236
22 43 124 0.944 228
22 44 140 0.917 230
22 45 143 0.86 230
22 46 144 0.923 224
22 47 212 0.953 233
22 48 213 0.863 234
23 1 262 0.909 238
23 2 216 0.867 240
23 3 198 0.952 243
23 4 189 0.909 241
23 5 180 0.938 243
23 6 184 0.959 241
23 7 182 0.896 245
23 8 187 0.929 245
23 9 156 0.939 242
23 10 153 0.907 239
23 11 186 0.895 243
23 12 181 0.921 242
23 13 132 0.903 237
23 14 142 0.886 235
23 15 144 0.933 233
23 16 153 0.941 238
23 17 165 0.921 241
23 18 152 0.861 242
23 19 140 0.942 241
23 20 152 0.924 241
23 21 150 0.912 240
23 22 189 0.939 241
23 23 101 0.825 238
23 24 147 0.885 239
23 25 0 0.0 0
23 26 0 0.0 0
23 27 153 0.897 236
23 28 149 0.874 234
23 29 163 0.942 234
23 30 167 0.9 233
23 31 165 0.921 231
23 32 161 0.912 230
23 33 170 0.949 233
23 34 170 0.903 234
23 35 182 0.958 237
23 36 163 0.932 234
23 37 168 0.906 234
23 38 167 0.9 233
23 39 169 0.92 237
23 40 170 0.916 236
23 41 178 0.915 237
23 42 166 0.917 238
23 43 135 0.923 224
23 44 146 0.911 231
23 45 169 0.943 235
23 46 171 0.9 232
23 47 154 0.842 234
23 48 217 0.871 228
24 1 267 0.934 239
24 2 199 0.898 236
24 3 176 0.866 239
24 4 195 0.938 241
24 5 158 0.904 242
24 6 181 0.943 240
24 7 175 0.953 246
24 8 155 0.878 244
24 9 163 0.923 241
24 10 136 0.84 241
24 11 154 0.961 241
24 12 171 0.87 242
24 13 147 0.918 236
24 14 162 0.927 237
24 15 144 0.909 239
24 16 142 0.877 233
24 17 138 0.918 237
24 18 100 0.924 240
24 19 122 0.834 241
24 20 158 0.917 242
24 21 171 0.879 238
24 22 204 0.938 241
24 23 151 0.918 237
24 24 177 0.931 242
24 25 0 0.0 0
24 26 0 0.0 0
24 27 175 0.87 235
24 28 151 0.918 233
24 29 163 0.923 233
24 30 167 0.9 232
24 31 153 0.921 229
24 32 155 0.909 229
24 33 166 0.895 235
24 34 171 0.9 237
24 35 174 0.947 235
24 36 164 0.884 234
24 37 179 0.965 235
24 38 159 0.933 230
24 39 166 0.94 236
24 40 167 0.932 237
24 41 172 0.927 235
24 42 166 0.904 236
24 43 138 0.944 233
24 44 129 0.917 228
24 45 162 0.904 234
24 46 188 0.913 233
24 47 198 0.931 232
24 48 223 0.835 231
25 1 242 0.88 238
25 2 217 0.917 242
25 3 160 0.915 236
25 4 122 0.867 235
25 5 173 0.932 237
25 6 150 0.912 233
25 7 70 0.917 227
